	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	Inf	0.9475	0.80169	0.88442	0.46088	0.35789	0.56996	0.2836	0.3506	0.31081	0.72944	0.59463	0.63123	0.62968	0.68585	0.36049	0.4371	0.22159	0.48275	0.16897	0.27784	0.47908	-0.2892	-0.3041	0.057443	0.19241	-0.15039	-0.14493	-0.10547	-0.2122	0.5414	0.49884	0.31424	0.366	0.24358	0.23448	0.46493	0.49318	0.82833	0.64615	0.66081	0.71614	0.57167	0.61755	0.11792	0.29362	-0.34658	-0.30702	0.19594	0.33669	0.19658	0.1901	-0.40737	-0.35395	-0.25891	-0.1834	0.65779	0.44235	0.32503	0.28245	0.25082	0.19216	0.097757	0.15102	0.51001	0.36645	-0.25309	-0.19805	0.062542	0.17969	0.10251	0.25596	0.27498	0.2789	0.2757	0.16647	-0.0042128	0.20552	
 SFG_R 	0.9475	Inf	0.3782	0.63578	0.18592	0.13673	0.17235	0.30812	0.1639	0.39883	0.3226	0.63757	0.18571	0.33198	0.29881	0.56178	0.044298	0.27555	0.11401	0.099871	0.06329	0.31405	-0.41827	-0.29644	0.037627	0.36514	0.042151	0.043059	0.13237	0.047197	0.13959	0.30938	0.52437	0.68926	0.47683	0.63141	0.42328	0.69228	0.52522	0.76341	0.49164	0.41018	0.36587	0.47008	0.21562	0.41821	-0.081445	-0.13953	0.23932	0.3934	0.53797	0.50726	-0.47505	-0.31819	-0.26927	-0.17881	0.50117	0.48424	0.30482	0.39365	0.18446	0.28622	0.27745	0.50862	0.25892	0.33252	0.00092015	0.11538	0.12909	0.13517	0.0149	-0.0048008	0.38776	0.34662	0.15088	0.21428	0.29656	0.44423	
 SFG_PFC_L 	0.80169	0.3782	Inf	1.4296	1.0219	0.83441	0.4315	-0.11585	0.108	0.034439	0.63897	0.42419	1.115	0.92738	0.84888	0.12449	0.79557	0.29846	0.77662	0.34323	0.79522	0.8993	-0.078721	-0.063992	-0.27365	-0.18579	-0.4916	-0.36183	-0.52795	-0.56362	0.58374	0.42983	-0.059513	-0.0044272	0.14518	-0.026395	0.47691	0.28512	1.1387	0.47116	0.92999	1.1551	0.40163	0.56587	-0.023697	0.1128	-0.28481	-0.19169	0.092966	0.18997	0.05725	0.10186	-0.11621	-0.098451	-0.047863	-0.023149	0.84878	0.34953	0.14788	0.2606	0.37251	0.24223	-0.41666	-0.35297	1.0081	0.49558	-0.59621	-0.50077	-0.0089359	0.11311	0.064963	0.23767	-0.0871	-0.11976	0.030811	-0.10552	-0.37906	-0.17184	
 SFG_PFC_R 	0.88442	0.63578	1.4296	Inf	0.7865	0.79629	0.4943	0.15528	0.21213	0.34516	0.6386	0.68277	0.88911	1.0096	0.80685	0.43276	0.65538	0.39288	0.71395	0.3744	0.62554	0.89527	-0.20326	-0.19404	-0.28392	-0.11617	-0.358	-0.33036	-0.28444	-0.32548	0.63618	0.67819	0.17291	0.24689	0.22146	0.14891	0.54205	0.50569	1.3401	0.86878	0.93638	1.1699	0.61307	0.87091	0.087954	0.30068	-0.2843	-0.22808	0.2695	0.44577	0.26744	0.3245	-0.26759	-0.19057	-0.18912	-0.13488	0.72741	0.43434	0.2366	0.37777	0.32599	0.22807	-0.32091	-0.18966	0.87133	0.55923	-0.43875	-0.30873	0.091154	0.17693	0.060352	0.18573	0.010635	-0.02809	0.075327	-0.029013	-0.19088	-0.02638	
 SFG_pole_L 	0.46088	0.18592	1.0219	0.7865	Inf	1.1387	0.45417	0.032843	0.20753	0.089465	0.36564	0.26206	0.68197	0.60249	0.44738	0.091366	0.64599	0.33192	0.67271	0.41468	0.73189	0.74753	-0.14329	-0.1393	-0.42957	-0.27592	-0.34202	-0.36621	-0.39284	-0.44794	0.65685	0.49492	0.10056	0.08377	0.0387	-0.076809	0.2856	0.10813	0.62935	0.2877	0.36084	0.52093	0.22221	0.30762	-0.10836	-0.022337	-0.17998	-0.098614	0.084776	0.14575	0.15584	0.11693	-0.024434	-0.076127	-0.044521	-0.083258	0.78928	0.3844	0.12678	0.055595	0.16269	-0.01383	-0.39619	-0.30012	1.1627	0.70039	-0.44352	-0.45081	-0.11683	-0.055313	0.2845	0.38388	0.12178	0.013587	0.068043	-0.043593	-0.29055	-0.080447	
 SFG_pole_R 	0.35789	0.13673	0.83441	0.79629	1.1387	Inf	0.31428	0.055996	0.143	0.12058	0.18333	0.22549	0.63524	0.63291	0.34021	0.10457	0.62758	0.50778	0.73089	0.5214	0.81444	0.86456	0.025611	-0.090603	-0.26774	-0.30672	-0.18493	-0.1768	-0.3982	-0.4139	0.5464	0.5732	0.11143	0.13488	0.087994	-0.032118	0.32291	0.19738	0.47252	0.26278	0.42527	0.54068	0.15489	0.30179	0.088035	0.1994	-0.016076	0.025486	0.21693	0.29678	0.18217	0.20659	-0.027478	0.0080045	0.001515	0.0051544	0.65156	0.48607	0.1087	0.22428	0.35762	0.13243	-0.21973	-0.19676	1.0736	0.90256	-0.28182	-0.22732	0.10624	0.17843	0.26189	0.39624	0.030801	0.046499	0.12062	0.083175	-0.13379	0.0092759	
 MFG_L 	0.56996	0.17235	0.4315	0.4943	0.45417	0.31428	Inf	0.78658	0.88945	0.60074	0.77625	0.58724	0.54192	0.5651	0.66807	0.52841	0.53543	0.14623	0.53338	0.26302	0.15242	0.3344	-0.38609	-0.4234	-0.35437	-0.064936	-0.22912	-0.49271	-0.018328	-0.018459	1.1916	0.86473	0.2797	0.12014	-0.095168	-0.058315	0.34935	0.32347	0.6122	0.55828	0.22549	0.45155	0.82271	0.68836	0.14518	0.20201	-0.63349	-0.47681	0.36638	0.3901	0.076425	0.028616	-0.30493	-0.37194	-0.3466	-0.32179	0.18763	0.16057	0.13673	-0.11456	0.0020264	-0.27507	-0.21963	-0.25143	0.41622	0.24641	-0.18554	-0.22684	-0.032392	0.020792	0.24523	0.35104	0.13996	0.091999	0.22524	0.082465	-0.19367	0.046005	
 MFG_R 	0.2836	0.30812	-0.11585	0.15528	0.032843	0.055996	0.78658	Inf	0.73471	0.88884	0.20038	0.41063	-0.065543	0.12316	0.15564	0.67037	0.028861	0.19624	0.12878	0.23872	-0.1184	0.11998	-0.33229	-0.43822	-0.094744	0.12556	0.18035	-0.11862	0.41484	0.48338	0.54819	0.79955	0.71098	0.56258	0.098483	0.28241	0.2549	0.43395	0.15566	0.60725	-0.070589	0.036062	0.5952	0.45509	0.36324	0.4016	-0.2786	-0.26378	0.48249	0.46026	0.29836	0.23391	-0.27865	-0.30901	-0.31963	-0.29841	0.026814	0.27877	0.25286	-0.050903	-0.072672	-0.23233	0.22846	0.26336	0.03543	0.25137	0.23597	0.25283	0.18267	0.091252	0.29173	0.2223	0.4204	0.37283	0.25927	0.31373	0.23737	0.3903	
 MFG_DPFC_L 	0.3506	0.1639	0.108	0.21213	0.20753	0.143	0.88945	0.73471	Inf	1.0355	0.33407	0.27259	0.14914	0.21414	0.21309	0.54245	0.3996	0.25182	0.29733	0.34036	-0.069357	0.15804	-0.28834	-0.27453	-0.27314	-0.031103	0.075933	-0.19539	0.34087	0.33048	0.73543	0.56684	0.43425	0.23244	0.092345	0.17692	0.22907	0.21701	0.28262	0.45079	-0.088548	0.068638	0.67435	0.5268	0.31461	0.34185	-0.11536	-0.065979	0.46823	0.38136	0.41916	0.34321	-0.075905	-0.18636	-0.21001	-0.17682	0.086401	0.12448	0.11413	-0.17255	-0.065046	-0.24892	0.023428	-0.0029185	0.057104	0.052621	0.06563	0.017439	0.2891	0.32379	0.17416	0.28322	0.33072	0.31112	0.29432	0.25021	-0.064434	0.075282	
 MFG_DPFC_R 	0.31081	0.39883	0.034439	0.34516	0.089465	0.12058	0.60074	0.88884	1.0355	Inf	0.29738	0.54509	0.12179	0.34014	0.24088	0.97736	0.22842	0.39414	0.21723	0.26532	-0.096835	0.19127	-0.36883	-0.33237	-0.22897	0.026025	0.19282	-0.03393	0.39028	0.43023	0.62969	0.75141	0.61716	0.51752	0.22861	0.39752	0.24858	0.40279	0.3633	0.70579	-0.011245	0.073717	0.72344	0.63974	0.41324	0.52482	-0.024714	-0.050719	0.59951	0.64645	0.5577	0.49494	-0.19327	-0.16469	-0.23219	-0.15964	0.062154	0.23883	0.19162	0.1014	-0.15466	-0.24012	0.079608	0.17205	0.046485	0.14221	0.14274	0.19182	0.38152	0.33767	0.12112	0.12537	0.31035	0.27593	0.21031	0.26359	0.12412	0.21235	
