	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.73865	0.66498	0.70863	0.4308	0.34336	0.51533	0.27623	0.3369	0.30117	0.62272	0.53322	0.5589	0.55783	0.59531	0.34564	0.41124	0.21803	0.44844	0.16738	0.2709	0.44551	-0.2814	-0.29506	0.05738	0.19007	-0.14927	-0.14392	-0.10508	-0.20907	0.49405	0.4612	0.30429	0.35049	0.23888	0.23027	0.4341	0.45674	0.67958	0.56907	0.5789	0.61451	0.51659	0.54942	0.11738	0.28546	-0.33334	-0.29772	0.19347	0.32452	0.19409	0.18785	-0.38624	-0.33988	-0.25327	-0.18137	0.57689	0.41559	0.31405	0.27517	0.24569	0.18983	0.097447	0.14989	0.46996	0.35088	-0.24782	-0.1955	0.062461	0.17778	0.10216	0.25052	0.26826	0.27188	0.26892	0.16495	-0.0042127	0.20268	
 SFG_R 	0.73865	1	0.36114	0.56202	0.18381	0.13589	0.17066	0.29872	0.16245	0.37895	0.31186	0.56324	0.18361	0.3203	0.29023	0.50929	0.04427	0.26878	0.11352	0.09954	0.063206	0.30412	-0.39547	-0.28805	0.037609	0.34973	0.042126	0.043032	0.1316	0.047162	0.13869	0.29987	0.48106	0.59751	0.4437	0.55902	0.39969	0.59945	0.48172	0.64308	0.45551	0.38863	0.35037	0.43826	0.21234	0.39542	-0.081265	-0.13863	0.23485	0.37428	0.49145	0.46781	-0.44227	-0.30787	-0.26295	-0.17693	0.46303	0.44964	0.29571	0.3745	0.18239	0.27865	0.27055	0.46887	0.25328	0.32079	0.00092015	0.11487	0.12837	0.13435	0.014899	-0.0048008	0.36943	0.33337	0.14975	0.21106	0.28816	0.41715	
 SFG_PFC_L 	0.66498	0.36114	1	0.89159	0.77064	0.68284	0.40658	-0.11534	0.10758	0.034425	0.5642	0.40046	0.80581	0.72937	0.69049	0.12385	0.66155	0.2899	0.65076	0.33036	0.66136	0.71596	-0.078559	-0.063904	-0.26701	-0.18368	-0.45548	-0.34683	-0.48381	-0.51066	0.52538	0.40518	-0.059443	-0.0044272	0.14417	-0.026389	0.44377	0.27764	0.81399	0.43913	0.73059	0.81943	0.38134	0.51232	-0.023693	0.11232	-0.27735	-0.18938	0.092699	0.18771	0.057187	0.10151	-0.11569	-0.098135	-0.047826	-0.023145	0.69043	0.33596	0.14682	0.25486	0.35618	0.2376	-0.39411	-0.33901	0.76497	0.45863	-0.53435	-0.46272	-0.0089357	0.11263	0.064872	0.23329	-0.086881	-0.11919	0.030801	-0.10513	-0.36189	-0.17017	
 SFG_PFC_R 	0.70863	0.56202	0.89159	1	0.65642	0.66196	0.45762	0.15404	0.20901	0.33208	0.56395	0.59332	0.71095	0.76558	0.66785	0.40762	0.57528	0.37384	0.61315	0.35784	0.55497	0.71399	-0.2005	-0.19164	-0.27653	-0.11565	-0.34345	-0.31884	-0.27701	-0.31445	0.56229	0.59034	0.17121	0.24199	0.21791	0.14781	0.49453	0.46658	0.8717	0.70075	0.73355	0.82423	0.54629	0.70183	0.087728	0.29194	-0.27688	-0.22421	0.26316	0.41841	0.26124	0.31357	-0.26138	-0.18829	-0.1869	-0.13407	0.62148	0.40894	0.23228	0.36077	0.31491	0.2242	-0.31033	-0.18742	0.70205	0.50741	-0.41261	-0.29928	0.090902	0.17511	0.060279	0.18362	0.010635	-0.028083	0.075185	-0.029005	-0.1886	-0.026373	
 SFG_pole_L 	0.4308	0.18381	0.77064	0.65642	1	0.81399	0.42532	0.032831	0.2046	0.089227	0.35017	0.25622	0.5928	0.53882	0.41974	0.091113	0.56896	0.32024	0.58676	0.39244	0.62422	0.63367	-0.14232	-0.13841	-0.40496	-0.26912	-0.32928	-0.35067	-0.37381	-0.4202	0.57626	0.45811	0.10022	0.083575	0.038681	-0.076659	0.27808	0.10771	0.55761	0.28002	0.34595	0.47841	0.21863	0.29827	-0.10793	-0.022334	-0.17806	-0.098296	0.084573	0.14472	0.15459	0.1164	-0.024429	-0.075981	-0.044492	-0.083067	0.658	0.36652	0.12611	0.055538	0.16127	-0.013829	-0.37669	-0.29142	0.82192	0.60461	-0.41656	-0.42257	-0.1163	-0.055256	0.27706	0.36607	0.12118	0.013586	0.067938	-0.043565	-0.28264	-0.080274	
 SFG_pole_R 	0.34336	0.13589	0.68284	0.66196	0.81399	1	0.30433	0.055938	0.14203	0.11999	0.18131	0.22175	0.56165	0.56005	0.32767	0.10419	0.55639	0.46822	0.62361	0.47878	0.67203	0.6986	0.025605	-0.090356	-0.26152	-0.29745	-0.18285	-0.17498	-0.37841	-0.39178	0.49782	0.5177	0.11097	0.13407	0.087768	-0.032107	0.31214	0.19486	0.44023	0.25689	0.40136	0.49351	0.15366	0.29295	0.087808	0.1968	-0.016075	0.02548	0.21359	0.28836	0.18018	0.2037	-0.027471	0.0080043	0.001515	0.0051543	0.57272	0.45109	0.10827	0.22059	0.34311	0.13166	-0.21626	-0.19426	0.7908	0.71754	-0.27459	-0.22348	0.10584	0.17656	0.25606	0.37673	0.030791	0.046465	0.12004	0.082984	-0.133	0.0092757	
 MFG_L 	0.51533	0.17066	0.40658	0.45762	0.42532	0.30433	1	0.65647	0.71112	0.53758	0.65055	0.52791	0.49444	0.51175	0.58371	0.48416	0.48952	0.14519	0.48796	0.25712	0.15125	0.32247	-0.36799	-0.39979	-0.34024	-0.064845	-0.2252	-0.45636	-0.018326	-0.018457	0.83106	0.69869	0.27262	0.11956	-0.094882	-0.058249	0.33579	0.31264	0.54568	0.5067	0.22175	0.42317	0.67654	0.59693	0.14416	0.1993	-0.56045	-0.44369	0.35082	0.37145	0.076276	0.028608	-0.29581	-0.35569	-0.33336	-0.31113	0.18546	0.1592	0.13588	-0.11406	0.0020264	-0.26833	-0.21616	-0.24626	0.39374	0.24154	-0.18344	-0.22302	-0.032381	0.020789	0.24043	0.3373	0.13906	0.091741	0.2215	0.082279	-0.19128	0.045972	
 MFG_R 	0.27623	0.29872	-0.11534	0.15404	0.032831	0.055938	0.65647	1	0.62594	0.71082	0.19774	0.38901	-0.06545	0.12254	0.15439	0.58522	0.028853	0.19376	0.12807	0.23428	-0.11785	0.11941	-0.32057	-0.41217	-0.094461	0.12491	0.17842	-0.11807	0.39257	0.44895	0.49916	0.66378	0.61129	0.50989	0.098166	0.27514	0.24952	0.40862	0.15441	0.54219	-0.070472	0.036047	0.53362	0.42607	0.34806	0.38132	-0.27161	-0.25783	0.44824	0.4303	0.28981	0.22974	-0.27165	-0.29954	-0.30917	-0.28986	0.026808	0.27176	0.24761	-0.050859	-0.072545	-0.22824	0.22456	0.25744	0.035415	0.24621	0.23169	0.24758	0.18067	0.091	0.28373	0.21871	0.39727	0.35646	0.25362	0.30383	0.23301	0.37162	
 MFG_DPFC_L 	0.3369	0.16245	0.10758	0.20901	0.2046	0.14203	0.71112	0.62594	1	0.7761	0.32218	0.26603	0.14804	0.21093	0.20992	0.49484	0.3796	0.24663	0.28886	0.3278	-0.069246	0.15673	-0.2806	-0.26783	-0.26655	-0.031093	0.075788	-0.19294	0.32826	0.31895	0.62638	0.51304	0.40886	0.22835	0.092083	0.1751	0.22515	0.21366	0.27532	0.42255	-0.088317	0.06853	0.58783	0.48293	0.30463	0.32913	-0.11485	-0.065883	0.43676	0.36389	0.39622	0.33034	-0.075759	-0.18423	-0.20697	-0.175	0.086186	0.12384	0.11364	-0.17085	-0.064954	-0.24391	0.023424	-0.0029185	0.057042	0.052572	0.065536	0.017438	0.2813	0.31293	0.17242	0.27588	0.31916	0.30146	0.2861	0.24512	-0.064345	0.07514	
 MFG_DPFC_R 	0.30117	0.37895	0.034425	0.33208	0.089227	0.11999	0.53758	0.71082	0.7761	1	0.28892	0.49683	0.12119	0.3276	0.23633	0.75192	0.22453	0.37493	0.21388	0.25926	-0.096534	0.18897	-0.35297	-0.32065	-0.22505	0.026019	0.19047	-0.033917	0.3716	0.40551	0.55784	0.63599	0.54915	0.47578	0.22471	0.37782	0.24359	0.38233	0.34811	0.60803	-0.011245	0.073584	0.61903	0.56472	0.39122	0.48141	-0.024709	-0.050676	0.5367	0.56928	0.50627	0.45813	-0.1909	-0.16322	-0.22811	-0.1583	0.062074	0.23439	0.18931	0.10106	-0.15344	-0.23561	0.079441	0.17037	0.046452	0.14125	0.14178	0.1895	0.36403	0.3254	0.12053	0.12472	0.30076	0.26913	0.20727	0.25765	0.12349	0.20921	
