Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	

Color Images
Image	Object	Pixels	RMin	RMax	RMean	RStd	GMin	GMax	GMean	GStd	BMin	BMax	BMean	BStd	



Type1-L1 Statistics

kirby656a_3_1_ax_MNI.img	Telencephalon_L	631617	12.2993	203.3878	118.5488	37.7222	
kirby656a_3_1_ax_MNI.img	Telencephalon_R	653164	9.6947	205.5118	118.8118	37.7723	
kirby656a_3_1_ax_MNI.img	Diencephalon_L	10930	46.4573	190.5501	139.2102	18.1849	
kirby656a_3_1_ax_MNI.img	Diencephalon_R	11028	23.7516	190.6466	139.2879	18.2607	
kirby656a_3_1_ax_MNI.img	Mesencephalon	13965	61.3692	192.8244	162.4246	15.5606	
kirby656a_3_1_ax_MNI.img	Metencephalon	179420	7.7968	197.3974	116.7836	33.5957	
kirby656a_3_1_ax_MNI.img	Myelencephalon	5414	53.4843	229.8649	154.6583	20.4459	
kirby656a_3_1_ax_MNI.img	CSF	77049	1.8804	165.0817	39.6483	20.5786	



Type1-L2 Statistics

kirby656a_3_1_ax_MNI.img	CerebralCortex_L	314923	12.2993	171.7047	85.3842	18.6902	
kirby656a_3_1_ax_MNI.img	CerebralCortex_R	325657	9.6947	174.9067	85.5437	18.6611	
kirby656a_3_1_ax_MNI.img	CerebralNucli_L	15481	53.7420	185.0230	122.6116	19.2590	
kirby656a_3_1_ax_MNI.img	CerebralNucli_R	16429	56.6478	188.7773	124.4984	19.5566	
kirby656a_3_1_ax_MNI.img	Thalamus_L	7161	75.2696	173.1223	139.0348	14.4105	
kirby656a_3_1_ax_MNI.img	Thalamus_R	7335	62.0014	179.4346	138.6241	15.1943	
kirby656a_3_1_ax_MNI.img	BasalForebrain_L	3769	46.4573	190.5501	139.5435	23.7543	
kirby656a_3_1_ax_MNI.img	BasalForebrain_R	3693	23.7516	190.6466	140.6062	23.1212	
kirby656a_3_1_ax_MNI.img	Mesencephalon_L	6911	87.0427	192.5226	162.4019	14.6532	
kirby656a_3_1_ax_MNI.img	Mesencephalon_R	7054	61.3692	192.8244	162.4469	16.4008	
kirby656a_3_1_ax_MNI.img	Metencephalon_R	90274	13.3410	189.8811	118.0767	33.2671	
kirby656a_3_1_ax_MNI.img	Metencephalon_L	89146	7.7968	197.3974	115.4740	33.8750	
kirby656a_3_1_ax_MNI.img	Myelencephalon_L	2634	53.4843	229.8649	153.4584	22.9456	
kirby656a_3_1_ax_MNI.img	Myelencephalon_R	2780	69.9028	194.0343	155.7952	17.6807	
kirby656a_3_1_ax_MNI.img	WhiteMatter_L	301213	30.9327	203.3878	153.0141	16.1517	
kirby656a_3_1_ax_MNI.img	WhiteMatter_R	311078	23.8840	205.5118	153.3388	16.0781	
kirby656a_3_1_ax_MNI.img	Ventricle	24554	1.8804	165.0817	45.0838	29.4502	
kirby656a_3_1_ax_MNI.img	Sulcus_L	27367	2.7573	85.0436	37.2415	13.6815	
kirby656a_3_1_ax_MNI.img	Sulcus_R	25128	2.5177	88.0857	36.9581	14.3080	



Type1-L3 Statistics

kirby656a_3_1_ax_MNI.img	Frontal_L	105742	16.4712	159.5444	82.7736	19.2433	
kirby656a_3_1_ax_MNI.img	Frontal_R	109282	17.4398	153.9244	83.0921	18.7401	
kirby656a_3_1_ax_MNI.img	Parietal_L	49995	18.5853	154.5564	85.3349	18.3843	
kirby656a_3_1_ax_MNI.img	Parietal_R	55832	21.8691	149.7703	85.7531	18.0387	
kirby656a_3_1_ax_MNI.img	Temporal_L	75620	12.2993	150.3478	85.1254	16.7962	
kirby656a_3_1_ax_MNI.img	Temporal_R	72396	12.7884	155.0232	86.1696	16.8369	
kirby656a_3_1_ax_MNI.img	Limbic_L	36704	17.6344	171.7047	94.0718	18.1835	
kirby656a_3_1_ax_MNI.img	Limbic_R	42672	17.8628	164.2888	91.4434	19.6238	
kirby656a_3_1_ax_MNI.img	Occipital_L	40688	14.2134	157.1043	85.5645	19.7049	
kirby656a_3_1_ax_MNI.img	Occipital_R	39643	9.6947	151.0324	84.3055	20.2998	
kirby656a_3_1_ax_MNI.img	Insula_L	8595	31.3248	157.8061	87.3225	15.9956	
kirby656a_3_1_ax_MNI.img	Insula_R	8644	28.7164	174.9067	93.6902	17.0370	
kirby656a_3_1_ax_MNI.img	BasalGang_L	13060	53.7420	185.0230	126.0835	18.6097	
kirby656a_3_1_ax_MNI.img	BasalGang_R	13617	56.6478	188.7773	127.9778	19.0572	
kirby656a_3_1_ax_MNI.img	Thalamus_L	7161	75.2696	173.1223	139.0348	14.4105	
