	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.78007	0.53882	0.46767	0.56225	0.35198	0.4192	-0.0080256	0.35295	0.011752	0.36608	0.1593	0.48636	0.15181	0.36139	0.23464	0.58219	0.24004	0.099318	0.065749	0.40615	0.22853	0.53931	0.43116	0.6025	0.55594	0.37029	0.42152	0.32098	0.2011	0.21771	0.13605	0.45742	0.18039	0.44733	0.38385	0.44669	0.38973	0.54571	0.39458	0.34628	0.43414	0.52723	0.38006	0.13641	0.11045	0.044106	0.21418	0.31765	0.30784	0.26074	0.27382	0.13087	0.18019	0.17345	0.14747	0.66292	0.50662	0.089354	0.087116	0.16914	0.096264	0.68529	0.67647	0.40323	0.30319	0.55293	0.36544	0.60817	0.74668	0.2266	0.29484	0.29719	0.17667	0.36056	0.1884	0.37526	0.24922	
 SFG_R 	0.78007	1	0.37426	0.45199	0.45546	0.319	0.41033	0.24456	0.45523	0.28711	0.35986	0.32523	0.35123	0.23277	0.32373	0.35726	0.329	0.21857	-0.0073743	0.019515	0.23078	0.10748	0.4699	0.37652	0.5141	0.55384	0.37438	0.50024	0.37086	0.35852	0.31783	0.33559	0.42963	0.33664	0.3716	0.37204	0.27167	0.32124	0.42685	0.41289	0.17904	0.39743	0.48144	0.29306	0.055978	-0.039078	0.1592	0.20848	0.21235	0.24597	0.20115	0.17409	0.15172	0.19359	0.16242	0.078682	0.47764	0.36423	-0.0018699	0.099892	0.079257	0.19113	0.5835	0.63482	0.18285	0.18257	0.40557	0.27913	0.67012	0.62019	0.26113	0.23627	0.21513	0.2034	0.25321	0.28588	0.13443	0.07711	
 SFG_PFC_L 	0.53882	0.37426	1	0.86862	0.63985	0.7448	0.41426	0.074429	0.075165	-0.035818	-0.02438	0.1649	0.46562	0.073279	0.31026	-0.026874	0.45797	0.28685	0.44384	0.33339	0.70577	0.60354	0.25549	0.19227	0.25026	0.17784	-0.11535	0.089021	-0.072872	-0.19239	0.4269	0.34972	0.19833	-0.07587	0.18835	0.16008	0.37527	0.34107	0.68566	0.61114	0.59748	0.65986	0.3904	0.42462	0.21825	0.20065	-0.079408	0.18366	0.3165	0.3071	0.18843	0.21228	0.1461	0.17201	0.27145	0.22056	0.77905	0.76702	0.24884	0.264	0.30073	0.2587	0.32231	0.48087	0.67648	0.44682	0.12489	0.063133	0.48895	0.59117	0.12176	0.30972	0.093138	0.14293	0.30794	0.17445	0.28631	0.31786	
 SFG_PFC_R 	0.46767	0.45199	0.86862	1	0.62037	0.84913	0.34463	0.2829	0.10688	0.18202	-0.030829	0.29773	0.35746	0.2462	0.27527	0.10635	0.37896	0.37528	0.37047	0.36615	0.64521	0.55937	0.1901	0.12015	0.19103	0.14181	-0.13851	0.07647	-0.073553	-0.15029	0.45134	0.53651	0.25173	0.11133	0.16636	0.10273	0.31999	0.35984	0.65291	0.69304	0.53326	0.6817	0.36729	0.31541	0.17912	0.10992	-0.046442	0.1571	0.23756	0.25663	0.16475	0.14228	0.11725	0.12894	0.21405	0.14611	0.74497	0.73347	0.27202	0.32948	0.32882	0.26186	0.30426	0.45852	0.60228	0.47126	0.062874	0.024901	0.50903	0.51709	0.14272	0.26417	0.018766	0.056643	0.19153	0.21746	0.14768	0.19521	
 SFG_pole_L 	0.56225	0.45546	0.63985	0.62037	1	0.66366	0.65561	0.35156	0.49988	0.34889	0.18587	0.24483	0.28581	-0.010247	0.065695	0.13637	0.64348	0.56273	0.46493	0.38214	0.60179	0.50285	0.19126	0.078457	0.13146	0.091046	0.11909	0.13993	-0.049716	-0.09496	0.59308	0.5406	0.592	0.31696	0.14996	0.10975	0.2537	0.18311	0.38284	0.46753	0.18228	0.40603	0.51391	0.44699	0.13781	0.045718	0.094455	0.16476	0.33932	0.29756	0.050521	0.049215	0.11734	0.16318	0.15975	0.11397	0.63964	0.50199	0.11668	0.099131	0.22334	0.10054	0.49637	0.33242	0.70681	0.625	0.13005	0.018411	0.50038	0.55739	0.27322	0.36258	0.10958	0.1069	0.05129	0.15244	0.13572	0.14442	
 SFG_pole_R 	0.35198	0.319	0.7448	0.84913	0.66366	1	0.25956	0.22239	0.066996	0.17179	-0.019026	0.29803	0.36517	0.14002	0.17938	0.20705	0.5004	0.51917	0.52259	0.57071	0.71784	0.68885	0.28475	0.19476	0.22911	0.18504	0.01006	0.16051	-0.15392	-0.13142	0.34188	0.47081	0.37677	0.24186	0.30635	0.26176	0.43514	0.4296	0.5724	0.73137	0.52721	0.72983	0.39633	0.37916	0.32758	0.26815	0.13508	0.29469	0.40956	0.43318	0.24516	0.23638	0.27414	0.25882	0.3606	0.29038	0.63541	0.70538	0.35466	0.25797	0.40212	0.36315	0.37611	0.40501	0.71287	0.64166	0.12224	0.041515	0.55029	0.51902	0.12064	0.18841	0.003441	0.056782	0.15305	0.20069	0.17444	0.26419	
 MFG_L 	0.4192	0.41033	0.41426	0.34463	0.65561	0.25956	1	0.57599	0.69662	0.45507	0.59146	0.41749	0.39559	0.17293	0.41758	0.16073	0.34845	0.43407	0.12209	-0.030728	0.053665	0.028348	-0.099959	-0.19089	-0.088158	-0.056789	0.12047	-0.043039	0.1056	-0.095893	0.75553	0.60824	0.51016	0.28667	-0.15864	-0.10007	-0.079824	-0.087739	0.21583	0.33023	-0.13333	0.067221	0.55002	0.26893	-0.083648	-0.26262	0.0068463	-0.030263	0.11831	0.064301	-0.21693	-0.22612	-0.1124	-0.014566	-0.12357	-0.15588	0.24833	0.089882	-0.13554	-0.069364	0.051512	-0.029357	0.13054	-0.017776	0.37135	0.37328	-0.12479	-0.27148	0.37522	0.37271	0.50086	0.52596	0.26862	0.21533	-0.091807	0.1511	0.16467	-0.0069621	
 MFG_R 	-0.0080256	0.24456	0.074429	0.2829	0.35156	0.22239	0.57599	1	0.55899	0.81831	0.31785	0.44772	-0.085796	0.31507	0.11208	0.22696	-0.01072	0.35252	0.0056858	0.032369	-0.1202	-0.079891	-0.35672	-0.44238	-0.35455	-0.32135	0.030142	-0.13752	0.014398	-0.096637	0.64655	0.84849	0.51223	0.56393	-0.33881	-0.34809	-0.30428	-0.15425	-0.031973	0.20961	-0.34996	-0.092738	0.30656	0.034351	-0.19245	-0.3505	0.10094	-0.09947	-0.089996	-0.085294	-0.27197	-0.38695	-0.17247	-0.1234	-0.23663	-0.28983	0.0021584	-0.075885	-0.08576	-0.061201	-0.13316	-0.091282	-0.14277	-0.25483	0.085191	0.29614	-0.44393	-0.35856	0.16106	-0.015	0.3737	0.23727	0.042083	0.012907	-0.23383	0.14608	-0.20275	-0.32695	
 MFG_DPFC_L 	0.35295	0.45523	0.075165	0.10688	0.49988	0.066996	0.69662	0.55899	1	0.73106	0.57453	0.36432	0.15917	0.27746	0.18416	0.41672	0.24708	0.30459	-0.081048	-0.09836	-0.1386	-0.20162	-0.12698	-0.25212	-0.15523	-0.052325	0.27853	0.026471	0.31659	0.2492	0.5372	0.44096	0.60375	0.46333	-0.07373	-0.025524	-0.14506	-0.094376	0.0033972	0.078346	-0.34206	-0.17084	0.43526	0.094553	-0.085807	-0.27144	0.27319	0.05621	0.12948	0.080714	-0.11549	-0.1646	-0.0044752	0.058421	-0.073374	-0.12476	0.14802	0.015793	-0.20677	-0.13244	0.016105	-0.13133	0.30681	0.044969	0.052162	0.15501	-0.068452	-0.15255	0.25885	0.2445	0.57066	0.42417	0.26529	0.29431	-0.21062	0.26871	-0.015427	-0.22675	
 MFG_DPFC_R 	0.011752	0.28711	-0.035818	0.18202	0.34889	0.17179	0.45507	0.81831	0.73106	1	0.38048	0.40584	-0.10709	0.39127	0.075118	0.40611	0.038462	0.37647	-0.019615	0.033809	-0.16279	-0.13644	-0.26178	-0.37008	-0.31633	-0.2151	0.12234	-0.056926	0.15477	0.22343	0.56173	0.70424	0.50977	0.63088	-0.14535	-0.10466	-0.18901	-0.069173	-0.015658	0.13715	-0.37849	-0.11484	0.28005	0.079642	-0.080464	-0.24304	0.35326	0.11604	0.11316	0.098499	-0.045012	-0.14267	0.052116	0.07251	-0.027702	-0.10384	0.054777	0.0069536	-0.12178	-0.057711	-0.093971	-0.1326	0.097042	-0.068041	-0.04739	0.13723	-0.30002	-0.17196	0.19433	0.0061153	0.34122	0.20309	-0.0097992	0.11724	-0.32365	0.21063	-0.19581	-0.30996	
