	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	Inf	1.0455	0.60249	0.50709	0.63612	0.36771	0.44672	-0.0080258	0.36881	0.011752	0.38389	0.16067	0.53128	0.15299	0.37848	0.2391	0.66577	0.24482	0.099647	0.065844	0.43099	0.23264	0.60318	0.46132	0.69707	0.62694	0.38876	0.44954	0.33274	0.20388	0.22125	0.1369	0.49404	0.18238	0.48136	0.40457	0.48056	0.41149	0.61226	0.41721	0.36121	0.46498	0.5863	0.40012	0.13726	0.11091	0.044135	0.21755	0.32904	0.31816	0.2669	0.28099	0.13162	0.18217	0.17522	0.14855	0.79801	0.55818	0.089593	0.087337	0.17078	0.096563	0.83902	0.82258	0.4275	0.31303	0.6226	0.38315	0.70601	0.9654	0.2306	0.30385	0.30643	0.17854	0.37752	0.19068	0.39453	0.25458	
 SFG_R 	1.0455	Inf	0.39337	0.4872	0.49156	0.33053	0.43601	0.24962	0.49128	0.29541	0.37672	0.33748	0.36685	0.23712	0.33581	0.37374	0.34171	0.22216	-0.0073744	0.019517	0.23502	0.1079	0.50994	0.39599	0.56829	0.6239	0.39351	0.54962	0.38942	0.37518	0.32923	0.34911	0.45944	0.3503	0.39028	0.39079	0.27866	0.33302	0.45603	0.43909	0.18099	0.42059	0.52486	0.30191	0.056037	-0.039098	0.16057	0.21158	0.21563	0.25112	0.20393	0.17588	0.1529	0.19606	0.16387	0.078845	0.51993	0.38175	-0.0018699	0.10023	0.079424	0.19351	0.66775	0.74945	0.18493	0.18464	0.4303	0.28674	0.81095	0.72532	0.26732	0.24082	0.21855	0.20628	0.25884	0.29408	0.13525	0.077264	
 SFG_PFC_L 	0.60249	0.39337	Inf	1.3274	0.75792	0.96116	0.44074	0.074567	0.075307	-0.035833	-0.024384	0.16642	0.50446	0.07341	0.32084	-0.026881	0.49474	0.29513	0.477	0.34664	0.87871	0.6987	0.26128	0.1947	0.25569	0.17975	-0.11587	0.089257	-0.073001	-0.19481	0.4561	0.36513	0.20099	-0.076016	0.19062	0.16147	0.39454	0.3553	0.83972	0.71074	0.68922	0.79257	0.41227	0.45332	0.22182	0.20341	-0.079575	0.18577	0.32776	0.31734	0.19071	0.21556	0.14715	0.17374	0.27843	0.22424	1.043	1.013	0.25417	0.2704	0.31032	0.26472	0.33422	0.52411	0.82259	0.48072	0.12555	0.063217	0.53468	0.67946	0.12237	0.32024	0.093409	0.14391	0.31827	0.17625	0.29454	0.32926	
 SFG_PFC_R 	0.50709	0.4872	1.3274	Inf	0.7256	1.253	0.35933	0.29083	0.10729	0.18407	-0.030839	0.30703	0.37397	0.25136	0.28255	0.10676	0.39884	0.39455	0.38897	0.38397	0.76706	0.63191	0.19244	0.12074	0.19341	0.14277	-0.1394	0.07662	-0.073686	-0.15144	0.48639	0.59924	0.25726	0.1118	0.16792	0.10309	0.33164	0.3767	0.78035	0.85379	0.59469	0.83228	0.38529	0.32654	0.18107	0.11036	-0.046475	0.15841	0.24219	0.2625	0.16627	0.14326	0.11779	0.12967	0.21741	0.14716	0.96156	0.93619	0.27904	0.34225	0.3415	0.2681	0.31421	0.49544	0.69672	0.51169	0.062957	0.024906	0.56142	0.57236	0.1437	0.27059	0.018768	0.056704	0.19393	0.22099	0.14877	0.19774	
 SFG_pole_L 	0.63612	0.49156	0.75792	0.7256	Inf	0.79932	0.78508	0.36722	0.54915	0.36418	0.18805	0.24991	0.294	-0.010247	0.065789	0.13722	0.76408	0.63683	0.50358	0.40257	0.69594	0.55312	0.19364	0.078619	0.13223	0.091298	0.11966	0.14086	-0.049757	-0.095247	0.6824	0.60501	0.68074	0.32827	0.1511	0.1102	0.25937	0.1852	0.40338	0.50691	0.18434	0.43085	0.56804	0.48094	0.13869	0.04575	0.094738	0.16628	0.35333	0.30684	0.050564	0.049255	0.11789	0.16465	0.16113	0.11447	0.75756	0.55197	0.11722	0.099458	0.22717	0.10088	0.54448	0.34555	0.88078	0.73317	0.13079	0.018413	0.54981	0.62904	0.28034	0.37986	0.11002	0.10731	0.051335	0.15363	0.13656	0.14544	
 SFG_pole_R 	0.36771	0.33053	0.96116	1.253	0.79932	Inf	0.26564	0.22617	0.067097	0.17351	-0.019028	0.30735	0.38284	0.14094	0.18134	0.21009	0.54984	0.57521	0.57989	0.64857	0.90317	0.84577	0.29285	0.19728	0.23325	0.18719	0.01006	0.16191	-0.15515	-0.13219	0.35621	0.51111	0.39629	0.24675	0.31651	0.268	0.46622	0.45941	0.65108	0.93166	0.58627	0.92837	0.41929	0.39908	0.34011	0.27487	0.13591	0.30369	0.43508	0.46381	0.25026	0.24094	0.28133	0.26484	0.37758	0.29898	0.75045	0.87792	0.37076	0.26393	0.42618	0.38051	0.39553	0.42963	0.893	0.76099	0.12285	0.041539	0.6188	0.575	0.12123	0.19069	0.003441	0.056843	0.15427	0.20345	0.17624	0.27061	
 MFG_L 	0.44672	0.43601	0.44074	0.35933	0.78508	0.26564	Inf	0.65645	0.86071	0.49107	0.67991	0.44465	0.41841	0.17468	0.44475	0.16214	0.36368	0.4649	0.1227	-0.030738	0.053717	0.028356	-0.10029	-0.19326	-0.088388	-0.05685	0.12105	-0.043065	0.10599	-0.096189	0.98571	0.70613	0.56295	0.29494	-0.15999	-0.1004	-0.079994	-0.087966	0.21928	0.34308	-0.13413	0.067323	0.6184	0.27571	-0.083844	-0.26892	0.0068464	-0.030272	0.11887	0.06439	-0.22044	-0.2301	-0.11288	-0.014567	-0.12421	-0.15717	0.25363	0.090125	-0.13638	-0.069476	0.051558	-0.029366	0.13129	-0.017778	0.38999	0.39223	-0.12544	-0.27846	0.39448	0.39157	0.55045	0.58455	0.27537	0.21876	-0.092066	0.15226	0.16618	-0.0069622	
 MFG_R 	-0.0080258	0.24962	0.074567	0.29083	0.36722	0.22617	0.65645	Inf	0.63136	1.1517	0.32925	0.48185	-0.086008	0.32616	0.11255	0.23098	-0.01072	0.36831	0.0056859	0.03238	-0.12078	-0.080062	-0.37312	-0.47518	-0.37064	-0.33315	0.030151	-0.1384	0.014399	-0.096939	0.76934	1.2507	0.56575	0.63858	-0.35275	-0.36327	-0.31423	-0.15549	-0.031983	0.21277	-0.3654	-0.093005	0.31675	0.034365	-0.19488	-0.36601	0.10128	-0.0998	-0.09024	-0.085501	-0.27899	-0.40821	-0.17421	-0.12403	-0.2412	-0.29838	0.0021584	-0.076032	-0.085971	-0.061277	-0.13396	-0.091537	-0.14375	-0.26057	0.085398	0.30528	-0.47712	-0.37523	0.16247	-0.015001	0.39272	0.24188	0.042108	0.012907	-0.23824	0.14713	-0.2056	-0.33941	
 MFG_DPFC_L 	0.36881	0.49128	0.075307	0.10729	0.54915	0.067097	0.86071	0.63136	Inf	0.931	0.65426	0.38186	0.16053	0.28492	0.18629	0.44371	0.2523	0.31457	-0.081226	-0.098679	-0.1395	-0.20442	-0.12767	-0.25768	-0.15649	-0.052373	0.28609	0.026477	0.32786	0.25456	0.60022	0.47342	0.69902	0.50154	-0.073864	-0.025529	-0.14609	-0.094658	0.0033972	0.078507	-0.35643	-0.17253	0.46637	0.094836	-0.086018	-0.27842	0.28031	0.056269	0.13021	0.080889	-0.11601	-0.16612	-0.0044752	0.058488	-0.073506	-0.12541	0.14911	0.015795	-0.20979	-0.13322	0.016107	-0.13209	0.31702	0.045	0.05221	0.15626	-0.068559	-0.15375	0.26487	0.24955	0.64851	0.45277	0.27179	0.30328	-0.21382	0.27547	-0.015428	-0.23076	
 MFG_DPFC_R 	0.011752	0.29541	-0.035833	0.18407	0.36418	0.17351	0.49107	1.1517	0.931	Inf	0.40062	0.43063	-0.1075	0.4133	0.07526	0.43094	0.038481	0.39594	-0.019617	0.033822	-0.16425	-0.1373	-0.26802	-0.38852	-0.32756	-0.21851	0.12296	-0.056988	0.15603	0.22727	0.63535	0.87566	0.56242	0.74288	-0.14639	-0.10505	-0.19131	-0.069284	-0.015659	0.13802	-0.39829	-0.11535	0.28774	0.079811	-0.080638	-0.24801	0.36917	0.11656	0.11365	0.09882	-0.045042	-0.14365	0.052163	0.072637	-0.027709	-0.10422	0.054832	0.0069537	-0.12238	-0.057775	-0.094249	-0.13338	0.097348	-0.068147	-0.047426	0.1381	-0.30954	-0.17369	0.19683	0.0061154	0.35548	0.20595	-0.0097995	0.11778	-0.33572	0.21383	-0.19837	-0.3205	
