	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	Inf	1.1039	0.73717	0.75958	0.17194	0.65895	0.48268	0.16626	0.29104	-0.065338	0.4561	0.18656	0.35265	0.14822	0.30582	0.061003	0.23373	-0.0021788	0.089707	0.036118	0.11267	0.086442	-0.034563	0.12481	0.56926	0.45934	-0.14497	-0.076123	0.097625	-0.095079	0.66591	0.22958	-0.12209	-0.18184	-0.19336	-0.10322	0.16018	0.28359	0.37623	0.24928	0.26337	0.23378	0.36291	0.27036	-0.33726	-0.40846	-0.43323	-0.74967	-0.25105	-0.51691	-0.060943	-0.11459	-0.54005	-0.51153	-0.59455	-0.5942	0.42671	0.33226	-0.021149	0.021082	0.054869	-0.10407	0.30102	0.23511	0.28091	0.3465	-0.0040528	0.091997	-0.3382	-0.066471	-0.21037	0.1345	-0.24901	-0.048633	0.050984	-0.032858	0.25475	0.18388	
 SFG_R 	1.1039	Inf	0.50042	0.67599	-0.0077413	0.51394	0.37566	0.20359	0.29242	-0.0014115	0.29517	0.14073	0.28088	0.099635	0.1907	0.05406	0.18701	-0.074966	0.051127	0.058909	-0.065285	-0.098532	0.078359	0.096637	0.55197	0.55243	0.069236	0.17524	0.15247	0.10114	0.442	0.18256	-0.16472	-0.14391	-0.12335	-0.042683	0.041967	0.19886	0.33196	0.28779	0.20725	0.23058	0.30459	0.2733	-0.30309	-0.35276	-0.29606	-0.48017	-0.16135	-0.34384	-0.063086	-0.034705	-0.48201	-0.44319	-0.47644	-0.44963	0.1845	0.17508	-0.023021	0.14043	-0.050551	-0.15832	0.24628	0.30795	0.10125	0.18681	0.13357	0.26403	-0.3015	-0.14782	-0.2226	0.038679	-0.24743	-0.066465	0.14067	0.052654	0.23931	0.096205	
 SFG_PFC_L 	0.73717	0.50042	Inf	1.2753	0.52639	1.2063	0.45631	0.19125	0.064193	0.010128	0.088451	0.20053	0.4017	0.22522	0.26756	0.14827	0.51976	0.29873	0.15243	0.26066	0.45432	0.39618	0.18126	-0.022279	0.25441	0.12139	-0.14325	-0.12384	-0.08688	-0.33502	0.87032	0.38157	-0.24841	-0.40489	-0.066519	-0.017642	0.28495	0.17967	0.68985	0.52318	0.53786	0.57569	0.63845	0.66682	-0.19568	-0.24124	-0.29919	-0.29946	0.025631	-0.27032	-0.083883	0.06065	-0.17808	-0.13582	-0.24052	-0.2289	0.86817	0.66705	0.16389	0.14043	0.28316	0.086236	0.077453	-0.020687	0.58132	0.47416	-0.037086	-0.044204	-0.046582	0.18533	-0.2066	0.023378	-0.055777	0.030077	-0.0088889	0.061599	0.042238	0.064157	
 SFG_PFC_R 	0.75958	0.67599	1.2753	Inf	0.5051	1.551	0.45553	0.29397	0.21308	0.11269	0.19294	0.27814	0.32735	0.24654	0.22955	0.17186	0.33036	0.25822	0.18891	0.293	0.41732	0.41236	0.13384	-0.062089	0.30609	0.089118	-0.085903	-0.14179	0.022474	-0.33663	0.83666	0.55956	-0.085912	-0.22966	-0.11641	-0.09894	0.18615	0.13444	0.60668	0.49166	0.37061	0.43436	0.44303	0.52669	-0.20367	-0.30294	-0.29345	-0.40913	0.025197	-0.32017	-0.056795	0.016655	-0.29372	-0.22315	-0.36284	-0.3399	0.7888	0.79757	0.16408	0.14819	0.17525	-0.074269	0.043027	-0.039916	0.62824	0.56731	0.0035876	0.022047	-0.12842	0.055072	-0.15907	0.070627	-0.1038	0.031235	0.018657	0.0089585	0.17228	0.063475	
 SFG_pole_L 	0.17194	-0.0077413	0.52639	0.5051	Inf	0.46532	0.59108	0.45845	0.1757	0.39776	0.35033	0.37925	0.71439	0.46042	0.40208	0.37321	0.49477	0.52422	0.634	0.46845	0.85975	0.8223	-0.048981	-0.1152	0.034008	-0.10809	-0.001402	0.034967	0.1608	-0.18967	0.7243	0.68218	0.0095858	-0.16833	-0.11922	-0.22807	0.15679	0.05203	0.41506	0.097929	0.26338	0.20128	0.5236	0.42219	0.21441	0.089479	0.16064	-0.14037	0.26338	0.11946	0.19382	0.17401	-0.08818	-0.052726	-0.11977	-0.096325	0.50697	0.48974	0.13929	0.20722	0.35615	0.19882	0.034342	-0.16029	0.53136	0.50525	-0.051901	-0.22622	0.012918	0.17388	-0.23064	0.081951	-0.14049	-0.18183	-0.24744	0.059768	-0.086315	-0.070439	
 SFG_pole_R 	0.65895	0.51394	1.2063	1.551	0.46532	Inf	0.29228	0.15797	0.13811	0.016461	0.06619	0.11662	0.20266	0.10261	0.10453	0.013825	0.26983	0.16951	0.058754	0.17369	0.31887	0.33235	0.15925	-0.031987	0.25425	0.016784	-0.20864	-0.19788	-0.11433	-0.49275	0.74579	0.42553	-0.093511	-0.20929	-0.09177	-0.059292	0.15084	0.13227	0.47161	0.42524	0.28602	0.34645	0.36246	0.4442	-0.27944	-0.36512	-0.40251	-0.34771	0.021064	-0.39147	-0.17223	-0.055439	-0.16069	-0.12782	-0.24336	-0.2521	0.77243	0.74287	0.11232	0.16216	0.14247	-0.043618	0.021037	-0.086858	0.64929	0.55183	0.030088	0.02341	-0.056422	0.095896	-0.1289	0.13837	-0.012952	0.064776	0.013153	0.024541	0.22049	0.20357	
 MFG_L 	0.48268	0.37566	0.45631	0.45553	0.59108	0.29228	Inf	1.157	0.65485	0.67606	0.81116	0.82503	1.0308	0.5789	0.89297	0.64493	0.52951	0.29249	0.71912	0.56704	0.36985	0.41234	-0.33416	-0.461	0.11917	0.011902	0.37757	0.072222	0.57745	0.16395	1.0508	0.8724	-0.0050751	-0.23723	-0.28669	-0.27454	0.003482	0.056283	0.7557	0.29032	0.46562	0.37812	0.77555	0.59876	0.33283	0.2534	0.3385	-0.51199	0.33588	0.34453	0.66499	0.5335	-0.55719	-0.4567	-0.46772	-0.40994	0.11966	0.17656	0.16977	0.17172	0.45652	0.26756	-0.044049	-0.21102	0.26341	0.33387	-0.23766	-0.25848	-0.036248	0.25512	0.07605	0.16579	-0.24724	-0.1257	0.042649	-0.072302	0.019778	-0.020865	
 MFG_R 	0.16626	0.20359	0.19125	0.29397	0.45845	0.15797	1.157	Inf	0.72746	1.2469	0.6897	0.98164	0.81912	0.72413	0.68222	0.86688	0.34571	0.31258	0.62342	0.57347	0.20686	0.29832	-0.26947	-0.59656	0.044866	-0.16608	0.62944	0.2097	0.74722	0.28613	0.70348	1.1104	0.093215	-0.052993	-0.46843	-0.53078	-0.18528	-0.11524	0.38468	0.012173	0.31779	0.20448	0.5181	0.47885	0.37943	0.31917	0.51528	-0.39658	0.35532	0.53177	0.82177	0.56936	-0.56667	-0.47926	-0.42769	-0.40783	-0.12787	0.068585	0.17562	0.15525	0.28326	0.19405	-0.28216	-0.42817	0.078743	0.19895	-0.18425	-0.24197	-0.078802	0.1187	0.14108	0.14255	-0.18624	-0.24353	-0.042455	-0.035617	0.066262	-0.080073	
 MFG_DPFC_L 	0.29104	0.29242	0.064193	0.21308	0.1757	0.13811	0.65485	0.72746	Inf	0.88911	0.61209	0.4759	0.34575	0.35826	0.27459	0.48507	0.16697	0.038355	0.26552	0.089541	-0.12112	-0.051113	-0.32846	-0.35479	0.12354	0.042447	0.3443	-0.022482	0.73155	0.32573	0.37462	0.49618	0.19876	0.093779	-0.23513	-0.22416	-0.28475	-0.12997	0.19023	0.065571	0.0034689	-0.07765	0.19241	0.12601	0.035239	0.075834	0.046657	-0.50618	0.30758	0.19042	0.49261	0.44013	-0.52892	-0.447	-0.51321	-0.49214	-0.15479	-0.12235	0.01978	0.15396	-0.018816	-0.054306	-0.33115	-0.31265	0.0039736	0.10649	-0.26276	-0.17131	-0.0064232	0.20078	0.28023	0.33229	0.076804	-0.077717	0.16633	0.14295	0.18732	-0.032221	
 MFG_DPFC_R 	-0.065338	-0.0014115	0.010128	0.11269	0.39776	0.016461	0.67606	1.2469	0.88911	Inf	0.52429	0.62912	0.53588	0.59623	0.38626	0.74417	0.27056	0.35754	0.52204	0.46688	0.052933	0.13045	-0.23492	-0.58505	-0.082453	-0.27999	0.57953	0.21577	0.77262	0.30803	0.46275	0.95227	0.20854	0.047317	-0.3137	-0.41101	-0.31668	-0.28657	0.2328	-0.045926	0.1117	0.0013624	0.32136	0.29956	0.2771	0.25677	0.48826	-0.24293	0.487	0.60928	0.7274	0.56687	-0.37562	-0.33184	-0.27315	-0.29996	-0.22894	-0.13383	0.092863	0.15656	0.14421	0.10023	-0.38372	-0.52341	0.0067199	0.089474	-0.13928	-0.21942	0.06139	0.17709	0.20849	0.26891	-0.0037189	-0.18182	-0.039185	0.082188	0.11096	0.010506	
