	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.507	0.73038	0.4101	0.58869	0.4772	0.64731	0.22166	0.75889	0.081297	0.3435	-0.27983	0.54396	0.10406	0.30811	-0.14857	0.38069	-0.22171	0.032235	-0.19742	0.022983	-0.031419	0.1973	-0.053902	0.20758	-0.061585	-0.019584	-0.16149	-0.081988	-0.39777	0.43106	-0.052747	0.19773	-0.039744	-0.1546	-0.25579	0.0094723	-0.078799	0.44452	0.14386	0.49674	0.36213	0.35077	0.065111	-0.077982	-0.1633	-0.070363	-0.14297	0.3683	0.13919	-0.11534	-0.012051	0.25009	0.20301	0.017072	-0.040938	0.26922	0.057388	-0.0090493	-0.23568	0.072422	-0.1503	0.052748	0.008597	0.30467	0.048721	-0.10114	-0.40334	0.24982	0.50684	0.26034	0.34289	-0.011769	-0.13916	0.28577	-0.14234	0.27605	0.097817	
 SFG_R 	0.507	1	0.1376	0.33959	0.36044	0.57399	-0.02849	0.42022	0.26676	0.61633	-0.16445	0.27181	-0.12344	0.26239	-0.18384	-0.043413	-0.17726	0.05451	-0.028368	-0.050971	0.10384	0.025538	0.23867	0.061134	0.37594	0.5126	-0.037696	0.20515	-0.21547	0.1042	-0.071595	0.32976	0.30808	0.48198	0.27464	0.19339	-0.071967	0.37446	0.10146	0.39225	0.31879	0.23184	-0.044378	-0.049387	-0.25513	-0.26906	-0.026453	0.032422	-0.040964	-0.17009	-0.17564	-0.27326	-0.040893	-0.059109	-0.067723	-0.10857	0.39771	0.35523	0.03641	-0.015658	0.028572	-0.012138	0.34982	0.471	0.036666	0.292	0.21351	0.19864	0.27709	0.081071	0.32712	0.022662	0.014398	0.10295	0.12488	-0.13249	0.13008	0.26116	
 SFG_PFC_L 	0.73038	0.1376	1	0.56562	0.76767	0.54789	0.67711	-0.037386	0.57062	-0.28923	0.31413	-0.56396	0.57458	-0.077408	0.3081	-0.31414	0.64557	-0.11688	0.34744	0.014934	0.2851	0.25409	0.19439	0.032192	0.024063	-0.36646	0.01939	-0.1977	-0.21679	-0.54648	0.48129	-0.24846	0.17877	-0.22313	-0.29084	-0.34884	0.14113	-0.10498	0.66644	0.15448	0.58346	0.4663	0.47064	0.21831	0.02691	-0.018458	0.012062	-0.11894	0.33064	0.14033	-0.099945	0.13305	0.30007	0.21709	0.052437	-0.050611	0.46691	0.14697	0.089408	-0.25556	0.10027	0.043948	-0.044968	-0.11806	0.59563	0.028467	-0.25792	-0.52561	0.017747	0.41534	-0.030272	0.24075	-0.023169	-0.31155	0.12151	-0.11773	0.039008	-0.14408	
 SFG_PFC_R 	0.4101	0.33959	0.56562	1	0.4531	0.66357	0.30352	0.53898	0.14232	0.26579	0.042475	-0.042929	0.12799	0.41859	-0.05921	0.033302	0.25358	0.46317	0.2268	0.31925	0.25113	0.44203	0.052409	-0.075857	-0.054284	0.037255	0.096567	0.014854	-0.21516	-0.11423	0.38848	0.39596	0.33259	0.33277	-0.25127	-0.24965	-0.0031425	0.23182	0.44531	0.47863	0.54444	0.61071	0.41123	0.52342	0.17236	0.21352	-0.13287	-0.22732	0.22231	0.080653	-0.20914	-0.11192	0.093125	-0.057959	-0.084076	-0.15175	0.31415	0.39278	0.080517	-0.025209	0.30051	0.26451	0.025299	0.080576	0.50192	0.46991	-0.33976	-0.33467	0.3378	0.21777	0.13835	0.21966	-0.042123	-0.21089	-0.16836	-0.20129	0.14895	0.064847	
 SFG_pole_L 	0.58869	0.36044	0.76767	0.4531	1	0.73624	0.29914	-0.12121	0.41383	-0.066542	0.043945	-0.43137	0.31556	-0.056677	0.10521	-0.24822	0.42403	-0.20931	0.32793	0.057149	0.36649	0.21981	0.16463	0.12513	0.05547	-0.14032	-0.17902	-0.16231	-0.30856	-0.29751	0.10417	-0.22614	0.10223	-0.1534	-0.14361	-0.16895	-0.0029396	0.040129	0.46176	0.070649	0.54095	0.30598	0.091112	0.081051	-0.22721	-0.24629	-0.074689	-0.12974	0.040928	-0.16677	0.0079609	0.0089375	0.1026	0.028976	-0.10337	-0.18978	0.60105	0.28873	0.092532	-0.24329	0.15389	0.058113	0.0045902	0.033762	0.34412	-0.055517	0.0046428	-0.19911	0.019524	0.29121	0.17374	0.29841	0.16779	0.013688	0.095475	0.020383	0.019039	0.025503	
 SFG_pole_R 	0.4772	0.57399	0.54789	0.66357	0.73624	1	0.053286	0.16589	0.14922	0.28811	-0.27343	-0.21514	-0.012313	0.24302	-0.19816	-0.33825	0.11649	0.058979	0.25134	0.13136	0.3876	0.33964	0.13807	0.032633	0.08232	0.043999	-0.18542	-0.02055	-0.54173	-0.24676	-0.039719	0.057888	0.21615	0.17091	-0.053401	-0.083407	-0.006673	0.26111	0.44711	0.44612	0.60082	0.43503	-0.0097923	0.10412	-0.18978	-0.17847	0.064331	0.037476	-0.062434	-0.18787	-0.066302	-0.05598	0.1044	-0.00042875	-0.0096549	-0.089747	0.64337	0.52843	-0.020871	-0.079409	0.25282	0.17646	0.24069	0.28536	0.3412	0.22709	-0.0072062	-0.051454	0.030293	0.012794	0.1455	0.090196	0.052595	-0.030354	-0.11759	-0.12418	0.086483	0.077299	
 MFG_L 	0.64731	-0.02849	0.67711	0.30352	0.29914	0.053286	1	0.23227	0.76689	-0.25673	0.78437	-0.28149	0.74735	0.038018	0.67586	0.029973	0.63653	-0.11229	0.11719	-0.13259	-0.11787	-0.064115	-0.072586	-0.24361	-0.049275	-0.27821	0.18319	-0.20942	0.28161	-0.3424	0.82813	0.0049945	0.29456	-0.11171	-0.29939	-0.39618	0.046103	-0.31579	0.51184	0.051748	0.30409	0.32948	0.64234	0.35582	0.15971	0.050045	-0.17721	-0.33792	0.54098	0.28634	-0.16199	-0.013941	0.25316	0.15865	-0.027754	-0.068328	-0.052505	-0.202	-0.025498	-0.25798	-0.069456	-0.22349	-0.19001	-0.29037	0.43672	0.041963	-0.29475	-0.63346	0.27711	0.60326	0.088365	0.43479	0.0032396	-0.25221	0.2741	-0.013542	0.1628	-0.0539	
 MFG_R 	0.22166	0.42022	-0.037386	0.53898	-0.12121	0.16589	0.23227	1	0.19027	0.66932	0.12835	0.5173	-0.07502	0.49787	-0.078543	0.41653	-0.1368	0.46295	-0.19052	0.12053	-0.11017	0.088528	-0.14259	-0.32565	-0.07911	0.3885	0.15499	0.15899	0.10639	0.26117	0.43975	0.86981	0.48939	0.74555	-0.075977	-0.057382	-0.24522	0.078077	0.04392	0.41522	0.13131	0.28758	0.25484	0.41169	0.18007	0.15381	-0.21604	-0.25941	0.21841	0.071674	-0.22252	-0.3839	-0.02592	-0.21196	-0.091687	-0.080202	-0.092228	0.20274	-0.034534	0.20128	0.17233	0.036307	-0.015291	0.13213	0.26107	0.69403	-0.32648	-0.15132	0.58646	0.14127	0.4038	0.24126	-0.047678	0.019293	0.0098486	-0.22116	0.27281	0.35315	
 MFG_DPFC_L 	0.75889	0.26676	0.57062	0.14232	0.41383	0.14922	0.76689	0.19027	1	0.036336	0.55992	-0.18223	0.59581	0.00054394	0.48346	0.0066014	0.47691	-0.25417	0.015142	-0.21738	-0.076448	-0.18549	-0.064284	-0.25051	0.046681	-0.16488	0.019072	-0.19121	0.21291	-0.25187	0.50857	-0.054163	0.1969	-0.12859	-0.15112	-0.251	-0.058137	-0.25069	0.24388	-0.062333	0.21733	0.11985	0.26502	0.081863	-0.12	-0.18173	-0.18223	-0.30204	0.34547	0.106	-0.1042	-0.10632	0.14486	0.05733	-0.10095	-0.16896	0.098751	-0.10934	0.01754	-0.15679	-0.10781	-0.2969	-0.046846	-0.11646	0.20395	-0.051976	-0.010085	-0.44322	0.27927	0.53548	0.30559	0.4884	0.16711	-0.0019142	0.42505	-0.016239	0.26365	0.11893	
 MFG_DPFC_R 	0.081297	0.61633	-0.28923	0.26579	-0.066542	0.28811	-0.25673	0.66932	0.036336	1	-0.33717	0.5111	-0.37071	0.40181	-0.44908	0.28561	-0.38943	0.26655	-0.25649	0.021625	-0.026323	0.02681	-0.13335	-0.17117	-0.0064944	0.48448	-0.085206	0.21185	-0.098575	0.43148	-0.10954	0.66944	0.27258	0.62358	0.1402	0.23293	-0.37125	0.24079	-0.2889	0.17314	-0.023355	-0.068747	-0.23337	0.023992	-0.18156	-0.06639	-0.16085	-0.059021	-0.15883	-0.21022	-0.11548	-0.36345	-0.16238	-0.27803	-0.1446	-0.13553	0.16145	0.33092	-0.067045	0.23108	0.09941	0.03372	0.28312	0.4149	-0.070021	0.46792	0.036922	0.33734	0.4054	-0.10138	0.46437	0.14893	0.11831	0.36492	-0.0030164	-0.16765	0.27071	0.45653	
