	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	Inf	0.55869	0.92954	0.43573	0.67566	0.51936	0.77066	0.2254	0.9936	0.081476	0.35805	-0.28749	0.60977	0.10443	0.31846	-0.14968	0.40087	-0.22545	0.032246	-0.20004	0.022987	-0.031429	0.19993	-0.053954	0.21064	-0.061663	-0.019587	-0.16292	-0.082173	-0.421	0.4612	-0.052796	0.20037	-0.039765	-0.15585	-0.2616	0.0094726	-0.078962	0.47786	0.14487	0.54496	0.37934	0.36633	0.065203	-0.078141	-0.16478	-0.070479	-0.14395	0.38646	0.1401	-0.11586	-0.012051	0.25551	0.20587	0.017074	-0.040961	0.27602	0.057451	-0.0090495	-0.2402	0.072549	-0.15145	0.052797	0.0085972	0.31466	0.04876	-0.10149	-0.42763	0.25522	0.55847	0.26647	0.35737	-0.01177	-0.14007	0.29396	-0.14332	0.28341	0.09813	
 SFG_R 	0.55869	Inf	0.13848	0.35363	0.37739	0.65346	-0.028498	0.44796	0.27337	0.71907	-0.16596	0.27882	-0.12407	0.26868	-0.18595	-0.04344	-0.17915	0.054564	-0.028375	-0.051015	0.10422	0.025543	0.24336	0.06121	0.39532	0.56625	-0.037714	0.2081	-0.2189	0.10458	-0.071718	0.34256	0.31842	0.52555	0.28187	0.19585	-0.072092	0.3936	0.10181	0.41445	0.3303	0.23613	-0.044407	-0.049427	-0.2609	-0.27585	-0.026459	0.032434	-0.040987	-0.17176	-0.17748	-0.28039	-0.040916	-0.059178	-0.067827	-0.109	0.42093	0.37141	0.036426	-0.015659	0.02858	-0.012139	0.36524	0.51136	0.036682	0.30075	0.21685	0.20131	0.28452	0.08125	0.33959	0.022666	0.014399	0.10331	0.12553	-0.13327	0.13082	0.26735	
 SFG_PFC_L 	0.92954	0.13848	Inf	0.64107	1.0146	0.61537	0.82375	-0.037403	0.64844	-0.29773	0.32512	-0.63862	0.65433	-0.077564	0.31845	-0.32513	0.76766	-0.11742	0.36253	0.014936	0.29323	0.25979	0.1969	0.032203	0.024068	-0.38433	0.019392	-0.20034	-0.22028	-0.61335	0.52466	-0.25377	0.18072	-0.22695	-0.29948	-0.36412	0.14208	-0.10537	0.80432	0.15573	0.66769	0.50533	0.5109	0.22188	0.026917	-0.01846	0.012062	-0.1195	0.34355	0.14126	-0.10028	0.13384	0.3096	0.2206	0.052485	-0.050654	0.50611	0.14804	0.089648	-0.26135	0.10061	0.043976	-0.044998	-0.11861	0.68635	0.028475	-0.26388	-0.58405	0.017749	0.44205	-0.030281	0.24557	-0.023173	-0.32226	0.12211	-0.11828	0.039028	-0.14509	
 SFG_PFC_R 	0.43573	0.35363	0.64107	Inf	0.4886	0.79916	0.31339	0.60272	0.14329	0.27233	0.042501	-0.042955	0.12869	0.44598	-0.059279	0.033314	0.25924	0.50134	0.23081	0.33081	0.25662	0.47475	0.052457	-0.076003	-0.054337	0.037272	0.096869	0.014856	-0.21857	-0.11473	0.41001	0.41885	0.34573	0.34593	-0.25677	-0.25503	-0.0031425	0.23611	0.47883	0.52121	0.61045	0.71006	0.43709	0.58105	0.1741	0.21686	-0.13366	-0.23136	0.22608	0.080828	-0.21227	-0.11239	0.093396	-0.058024	-0.084275	-0.15293	0.32514	0.41508	0.080692	-0.025215	0.31008	0.27095	0.025304	0.080751	0.55187	0.50995	-0.35382	-0.34807	0.35161	0.22131	0.13925	0.2233	-0.042148	-0.2141	-0.16998	-0.20407	0.15006	0.064938	
 SFG_pole_L 	0.67566	0.37739	1.0146	0.4886	Inf	0.94221	0.30858	-0.12181	0.44023	-0.066641	0.043974	-0.46158	0.32671	-0.056738	0.1056	-0.25351	0.4526	-0.21245	0.3405	0.057211	0.38436	0.22346	0.16614	0.12579	0.055527	-0.14126	-0.18097	-0.16376	-0.31895	-0.30679	0.10455	-0.23012	0.10259	-0.15462	-0.1446	-0.17058	-0.0029396	0.040151	0.49954	0.070767	0.6055	0.31611	0.091365	0.081229	-0.23125	-0.25146	-0.074828	-0.13048	0.040951	-0.16834	0.0079611	0.0089378	0.10297	0.028984	-0.10374	-0.19211	0.69479	0.29718	0.092797	-0.24827	0.15513	0.058178	0.0045902	0.033775	0.35875	-0.055575	0.0046428	-0.20181	0.019527	0.29989	0.17552	0.30778	0.16939	0.013689	0.095767	0.020386	0.019041	0.025509	
 SFG_pole_R 	0.51936	0.65346	0.61537	0.79916	0.94221	Inf	0.053337	0.16743	0.15034	0.2965	-0.28057	-0.21856	-0.012314	0.24798	-0.20082	-0.35212	0.11702	0.059048	0.25684	0.13212	0.40897	0.35368	0.13896	0.032645	0.082507	0.044028	-0.18759	-0.020553	-0.6066	-0.25196	-0.03974	0.057953	0.21961	0.1726	-0.053452	-0.083601	-0.0066731	0.2673	0.48109	0.47984	0.69443	0.46608	-0.0097926	0.1045	-0.19211	-0.1804	0.06442	0.037494	-0.062516	-0.19013	-0.066399	-0.056039	0.10479	-0.00042875	-0.0096552	-0.089989	0.76391	0.58796	-0.020874	-0.079577	0.25843	0.17833	0.2455	0.29351	0.35544	0.23112	-0.0072063	-0.0515	0.030303	0.012795	0.14654	0.090442	0.052643	-0.030363	-0.11814	-0.12483	0.0867	0.077453	
 MFG_L 	0.77066	-0.028498	0.82375	0.31339	0.30858	0.053337	Inf	0.23659	1.0127	-0.2626	1.0566	-0.2893	0.96691	0.038036	0.82146	0.029982	0.75231	-0.11277	0.11773	-0.13337	-0.11842	-0.064203	-0.072714	-0.24861	-0.049315	-0.28574	0.18529	-0.21256	0.28943	-0.35681	1.1822	0.0049945	0.30355	-0.11217	-0.30885	-0.41911	0.046135	-0.32697	0.56522	0.051794	0.31402	0.34224	0.76214	0.37209	0.16109	0.050087	-0.1791	-0.35174	0.60554	0.29457	-0.16343	-0.013942	0.25879	0.16	-0.027761	-0.068435	-0.052553	-0.20481	-0.025504	-0.26395	-0.069568	-0.22732	-0.19235	-0.29897	0.46817	0.041987	-0.30377	-0.74718	0.28455	0.69826	0.088596	0.46579	0.0032396	-0.25777	0.2813	-0.013542	0.16427	-0.053952	
 MFG_R 	0.2254	0.44796	-0.037403	0.60272	-0.12181	0.16743	0.23659	Inf	0.19262	0.8095	0.12906	0.57265	-0.075161	0.54647	-0.078705	0.44348	-0.13766	0.50105	-0.19287	0.12112	-0.11062	0.08876	-0.14357	-0.33795	-0.079276	0.41003	0.15625	0.16035	0.10679	0.26737	0.47192	1.3323	0.53526	0.96286	-0.076124	-0.057445	-0.25032	0.078236	0.043948	0.4419	0.13208	0.29593	0.26058	0.43765	0.18206	0.15504	-0.2195	-0.26547	0.22198	0.071797	-0.2263	-0.40463	-0.025926	-0.21522	-0.091945	-0.080375	-0.092491	0.20559	-0.034548	0.20406	0.17407	0.036323	-0.015292	0.13291	0.26725	0.85569	-0.33888	-0.15249	0.67225	0.14222	0.42818	0.24611	-0.047714	0.019296	0.0098489	-0.22488	0.2799	0.36904	
 MFG_DPFC_L 	0.9936	0.27337	0.64844	0.14329	0.44023	0.15034	1.0127	0.19262	Inf	0.036352	0.63272	-0.18429	0.68662	0.00054394	0.52749	0.0066015	0.51898	-0.25987	0.015143	-0.2209	-0.076598	-0.18766	-0.064373	-0.25596	0.046715	-0.1664	0.019074	-0.19359	0.21621	-0.25741	0.5608	-0.054216	0.1995	-0.1293	-0.15229	-0.25648	-0.058203	-0.25615	0.2489	-0.062414	0.22086	0.12043	0.2715	0.082047	-0.12058	-0.18377	-0.18429	-0.31176	0.36029	0.1064	-0.10458	-0.10672	0.14589	0.057393	-0.1013	-0.1706	0.099074	-0.10978	0.017541	-0.15809	-0.10823	-0.30612	-0.04688	-0.11699	0.20685	-0.052023	-0.010085	-0.47624	0.28689	0.5978	0.31568	0.53396	0.16869	-0.0019142	0.45384	-0.01624	0.27002	0.11949	
 MFG_DPFC_R 	0.081476	0.71907	-0.29773	0.27233	-0.066641	0.2965	-0.2626	0.8095	0.036352	Inf	-0.35089	0.56422	-0.38925	0.42581	-0.48355	0.29378	-0.41112	0.27315	-0.26235	0.021629	-0.026329	0.026816	-0.13415	-0.17287	-0.0064945	0.52882	-0.085413	0.21511	-0.098896	0.46172	-0.10998	0.80974	0.27965	0.73085	0.14113	0.23728	-0.38988	0.24561	-0.29737	0.17491	-0.023359	-0.068856	-0.23776	0.023996	-0.18359	-0.066488	-0.16226	-0.05909	-0.16018	-0.2134	-0.11599	-0.38086	-0.16383	-0.28555	-0.14562	-0.13637	0.16287	0.34386	-0.067146	0.23533	0.099739	0.033733	0.29107	0.44151	-0.070136	0.50741	0.036939	0.35109	0.4301	-0.10173	0.50287	0.15004	0.11887	0.38255	-0.0030164	-0.16925	0.27763	0.49292	
