Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	

Color Images
Image	Object	Pixels	RMin	RMax	RMean	RStd	GMin	GMax	GMean	GStd	BMin	BMax	BMean	BStd	



Type1-L1 Statistics

kirby906b_3_1_ax_MNI.img	Telencephalon_L	621089	9.6060	182.7721	107.7915	33.7747	
kirby906b_3_1_ax_MNI.img	Telencephalon_R	627431	11.9605	183.5391	107.9174	33.7895	
kirby906b_3_1_ax_MNI.img	Diencephalon_L	12269	54.8845	179.3722	128.9216	15.8626	
kirby906b_3_1_ax_MNI.img	Diencephalon_R	12275	40.5535	192.0555	126.9478	15.5715	
kirby906b_3_1_ax_MNI.img	Mesencephalon	12768	74.5745	179.1877	147.6417	13.7269	
kirby906b_3_1_ax_MNI.img	Metencephalon	204517	17.7350	173.1341	102.6783	29.3471	
kirby906b_3_1_ax_MNI.img	Myelencephalon	5387	49.7566	173.9680	138.8541	19.5895	
kirby906b_3_1_ax_MNI.img	CSF	95185	0.9842	141.8714	44.8819	17.7481	



Type1-L2 Statistics

kirby906b_3_1_ax_MNI.img	CerebralCortex_L	327105	9.6060	168.3019	79.8848	17.9912	
kirby906b_3_1_ax_MNI.img	CerebralCortex_R	327823	11.9605	161.7790	79.6447	17.6935	
kirby906b_3_1_ax_MNI.img	CerebralNucli_L	15652	49.6484	169.6291	114.4642	16.6128	
kirby906b_3_1_ax_MNI.img	CerebralNucli_R	16219	54.8986	173.5798	116.0503	17.1279	
kirby906b_3_1_ax_MNI.img	Thalamus_L	8588	54.8845	160.4012	128.8768	13.2073	
kirby906b_3_1_ax_MNI.img	Thalamus_R	8843	53.2692	155.1697	126.9611	12.9211	
kirby906b_3_1_ax_MNI.img	BasalForebrain_L	3681	64.9276	179.3722	129.0261	20.7772	
kirby906b_3_1_ax_MNI.img	BasalForebrain_R	3432	40.5535	192.0555	126.9134	20.9058	
kirby906b_3_1_ax_MNI.img	Mesencephalon_L	6549	78.8622	179.1877	147.8810	12.7435	
kirby906b_3_1_ax_MNI.img	Mesencephalon_R	6219	74.5745	177.8342	147.3896	14.6874	
kirby906b_3_1_ax_MNI.img	Metencephalon_R	103430	17.7350	173.1341	102.7820	29.6162	
kirby906b_3_1_ax_MNI.img	Metencephalon_L	101087	19.0098	172.3647	102.5722	29.0689	
kirby906b_3_1_ax_MNI.img	Myelencephalon_L	2483	49.7566	173.9680	138.4023	21.0574	
kirby906b_3_1_ax_MNI.img	Myelencephalon_R	2904	63.6467	170.9907	139.2404	18.2320	
kirby906b_3_1_ax_MNI.img	WhiteMatter_L	278332	21.6399	182.7721	140.2132	13.4412	
kirby906b_3_1_ax_MNI.img	WhiteMatter_R	283389	40.4006	183.5391	140.1576	13.4531	
kirby906b_3_1_ax_MNI.img	Ventricle	13682	3.7981	141.8714	58.3111	26.9549	
kirby906b_3_1_ax_MNI.img	Sulcus_L	40849	0.9842	121.1217	41.4303	14.6466	
kirby906b_3_1_ax_MNI.img	Sulcus_R	40654	3.3952	98.4768	43.8304	14.2710	



Type1-L3 Statistics

kirby906b_3_1_ax_MNI.img	Frontal_L	104598	14.4936	148.6789	76.7982	18.4609	
kirby906b_3_1_ax_MNI.img	Frontal_R	100551	13.3727	144.2370	78.3625	17.1366	
kirby906b_3_1_ax_MNI.img	Parietal_L	56346	17.2810	143.8570	80.1964	17.8169	
kirby906b_3_1_ax_MNI.img	Parietal_R	58605	13.9789	145.7973	79.0503	18.4251	
kirby906b_3_1_ax_MNI.img	Temporal_L	76504	9.6060	149.3496	78.7504	16.8459	
kirby906b_3_1_ax_MNI.img	Temporal_R	74316	11.9605	151.7636	75.9899	16.3941	
kirby906b_3_1_ax_MNI.img	Limbic_L	35934	20.8948	168.3019	87.6650	16.5761	
kirby906b_3_1_ax_MNI.img	Limbic_R	39154	25.2325	152.5071	86.6281	16.6319	
kirby906b_3_1_ax_MNI.img	Occipital_L	46489	13.9935	140.8321	82.6818	18.4253	
kirby906b_3_1_ax_MNI.img	Occipital_R	47334	17.2715	146.6412	83.1442	19.1379	
kirby906b_3_1_ax_MNI.img	Insula_L	9203	22.5730	132.7964	81.8481	15.1210	
kirby906b_3_1_ax_MNI.img	Insula_R	10117	22.3328	161.7790	83.8127	15.3503	
kirby906b_3_1_ax_MNI.img	BasalGang_L	13683	56.0733	169.6291	116.8398	16.0998	
kirby906b_3_1_ax_MNI.img	BasalGang_R	13965	57.3156	173.5798	118.6400	16.6132	
kirby906b_3_1_ax_MNI.img	Thalamus_L	8588	54.8845	160.4012	128.8768	13.2073	
