	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	Inf	0.95601	0.69006	0.64722	0.63313	0.52652	0.86026	0.40726	0.83095	0.4452	0.15424	0.17634	0.42903	0.39019	0.28515	0.29455	0.57448	0.64359	0.47333	0.29738	0.51534	0.45196	0.45641	0.22084	0.63625	0.40332	0.36116	0.29147	0.11518	0.098247	0.60095	0.2196	0.53942	0.31605	0.38788	0.31409	0.4193	0.51238	0.70535	0.61291	0.36671	0.29499	0.49796	0.44872	0.56616	0.6685	0.56399	0.66165	0.79789	0.72367	0.66234	0.83414	0.58557	0.39881	0.56841	0.64763	0.57276	0.55183	0.086742	0.082702	0.22718	0.17711	0.64482	0.56048	0.51858	0.46167	0.24976	0.19428	0.6207	0.82709	0.43343	0.57916	0.43146	0.41685	0.23183	0.17017	0.54885	0.67566	
 SFG_R 	0.95601	Inf	0.2133	0.38441	0.25713	0.24382	0.36337	0.45983	0.76444	0.72497	0.28378	0.40243	0.34196	0.53551	0.25351	0.41975	0.49998	0.54532	0.21304	0.32643	0.34225	0.34474	0.62785	0.45134	0.84901	0.83201	0.40266	0.4429	0.22548	0.34392	0.30861	0.47441	0.47629	0.3913	0.55088	0.49079	0.4144	0.65499	0.31502	0.38493	0.20203	0.09803	0.41525	0.47783	0.31894	0.56968	0.50306	0.58994	0.44994	0.48159	0.60118	0.66784	0.42604	0.24305	0.40011	0.54261	0.46401	0.60838	0.079328	0.043037	0.19951	0.0016833	0.81008	0.84352	0.19693	0.28109	0.38479	0.48897	0.74727	0.59382	0.46523	0.42105	0.3406	0.34275	0.28461	0.26669	0.52831	0.673	
 SFG_PFC_L 	0.69006	0.2133	Inf	1.3548	1.2518	1.3222	0.90898	0.33342	0.27078	0.012295	-0.26471	-0.053667	0.27028	0.0007676	-0.022866	-0.12669	0.21307	0.3242	0.79177	0.076701	0.95128	0.88476	0.098521	-0.052607	-0.001575	-0.20874	-0.12192	-0.18293	-0.34209	-0.31709	0.73113	0.0083039	0.34265	0.18708	0.080869	0.015914	0.35366	0.24844	0.85314	0.74483	0.5437	0.42305	0.19258	0.11178	0.35655	0.35052	0.33939	0.45664	0.60374	0.44463	0.37325	0.48701	0.57057	0.47906	0.70386	0.47166	0.8198	0.59137	-0.03954	0.15186	0.31527	0.44018	0.19171	0.10599	1.2638	0.81937	-0.098056	-0.32848	0.29793	0.58091	0.43838	0.45811	0.23542	0.2074	0.0059202	-0.031119	0.40632	0.4478	
 SFG_PFC_R 	0.64722	0.38441	1.3548	Inf	0.93962	1.3814	0.82212	0.6838	0.33914	0.27322	-0.26656	0.10074	0.22498	0.11991	-0.07726	-0.086296	0.19408	0.43208	0.66852	0.12778	0.96282	0.97328	0.092389	-0.10104	0.0046093	-0.13199	-0.16803	-0.18003	-0.39035	-0.32721	0.77174	0.29303	0.38147	0.30876	0.098684	0.033098	0.40382	0.32554	0.61359	0.71021	0.4977	0.3845	0.16908	0.1373	0.21504	0.29891	0.38528	0.44472	0.50586	0.32408	0.36259	0.45831	0.59929	0.47965	0.66686	0.45753	0.87024	0.74308	-0.0085591	0.12503	0.36993	0.41176	0.18322	0.13209	1.096	0.8499	-0.11305	-0.27229	0.36625	0.5039	0.51135	0.41439	0.19554	0.18784	-0.055653	-0.028297	0.42873	0.4516	
 SFG_pole_L 	0.63313	0.25713	1.2518	0.93962	Inf	1.2056	0.86003	0.34944	0.26372	0.052624	-0.14797	-0.1369	0.18314	-0.01434	0.059408	-0.068866	0.26674	0.32465	0.81596	0.0947	1.0151	0.8728	0.11505	0.02372	0.073557	-0.073569	-0.16439	-0.17033	-0.31961	-0.26419	0.74313	0.075701	0.41054	0.25506	0.12584	0.10019	0.26326	0.22889	0.6366	0.59948	0.29152	0.20243	0.10363	0.045642	0.34585	0.32695	0.35871	0.52245	0.69067	0.40107	0.40248	0.4451	0.53957	0.45456	0.64917	0.49325	0.70446	0.56878	-0.1525	0.13105	0.30698	0.40625	0.18806	0.12173	1.1742	0.91629	-0.05178	-0.17342	0.34059	0.55341	0.38961	0.4015	0.22962	0.1977	0.11289	0.019287	0.371	0.52428	
 SFG_pole_R 	0.52652	0.24382	1.3222	1.3814	1.2056	Inf	0.82442	0.56963	0.10086	0.072896	-0.29377	0.006847	0.12842	-0.018439	-0.042108	-0.056389	0.065129	0.25818	0.73911	0.077248	0.95761	0.91283	0.038079	-0.059206	-0.036029	-0.14595	-0.24834	-0.2376	-0.445	-0.35529	0.76678	0.22112	0.30811	0.25303	0.0045196	-0.011422	0.24668	0.22172	0.69617	0.80117	0.42775	0.35697	0.12292	0.090073	0.20155	0.24057	0.26993	0.37174	0.50266	0.26492	0.30612	0.41571	0.46924	0.41482	0.59848	0.35322	0.60208	0.50057	-0.10324	0.10741	0.37219	0.47864	0.030468	0.0087712	1.2463	1.0024	-0.25577	-0.3334	0.34499	0.47233	0.42373	0.36652	0.15505	0.14278	-0.0051552	0.023088	0.34643	0.40367	
 MFG_L 	0.86026	0.36337	0.90898	0.82212	0.86003	0.82442	Inf	0.75578	0.43117	0.36014	0.12521	0.086	0.35071	0.14385	0.35647	0.13111	0.25358	0.52059	0.47068	0.22589	0.56636	0.46168	0.15812	-0.055178	0.18976	0.069884	0.067048	0.012338	-0.11924	-0.14739	1.1151	0.44302	0.4983	0.3138	0.078273	0.023747	0.27932	0.22039	0.87239	0.61975	0.47431	0.3763	0.42096	0.35745	0.44244	0.45236	0.35261	0.37641	0.75218	0.38098	0.37174	0.41351	0.42495	0.39162	0.47214	0.38261	0.39274	0.29881	-0.015005	0.061316	0.23704	0.31765	0.098143	0.048268	0.78559	0.63179	-0.0089243	-0.18339	0.49955	0.71703	0.33379	0.42684	0.26218	0.20898	0.043551	-0.046283	0.3957	0.41972	
 MFG_R 	0.40726	0.45983	0.33342	0.6838	0.34944	0.56963	0.75578	Inf	0.32554	0.85817	0.094927	0.27679	0.13249	0.25527	0.12248	0.19394	0.014971	0.52404	0.20769	0.31237	0.38259	0.3398	0.049897	-0.17646	0.0911	0.18608	-0.0058669	0.038846	-0.16072	-0.064453	0.76795	1.256	0.37691	0.46735	0.067966	0.027325	0.19797	0.19851	0.33779	0.3664	0.2758	0.17617	0.27225	0.38028	0.067409	0.20222	0.31625	0.19924	0.30578	0.052964	0.20618	0.21091	0.23655	0.18036	0.1622	0.12997	0.24994	0.33211	0.017614	-0.013806	0.18415	0.11803	-0.0039921	0.05913	0.39745	0.48602	-0.039511	-0.025436	0.54269	0.38928	0.38162	0.24456	0.10348	0.13137	0.080287	0.13905	0.30833	0.3322	
 MFG_DPFC_L 	0.83095	0.76444	0.27078	0.33914	0.26372	0.10086	0.43117	0.32554	Inf	0.84325	0.29541	0.34078	0.39624	0.49853	0.2254	0.2254	0.67935	0.66159	0.23958	0.39371	0.23801	0.21466	0.48502	0.26748	0.72413	0.57089	0.5755	0.47461	0.40103	0.44529	0.35607	0.26733	0.51653	0.35726	0.61074	0.51945	0.46986	0.56101	0.28729	0.2106	0.21577	0.13392	0.47937	0.44519	0.45674	0.56617	0.74199	0.70905	0.48568	0.61646	0.67611	0.65423	0.58244	0.27557	0.35049	0.56263	0.60071	0.70923	0.058793	-0.018612	0.099098	-0.19032	0.95534	0.83157	0.14153	0.092325	0.57711	0.52908	0.67295	0.75988	0.45845	0.6112	0.60533	0.54376	0.35683	0.19913	0.53509	0.52259	
 MFG_DPFC_R 	0.4452	0.72497	0.012295	0.27322	0.052624	0.072896	0.36014	0.85817	0.84325	Inf	0.36983	0.54315	0.23982	0.59037	0.2533	0.44035	0.27739	0.74349	0.0075643	0.49557	0.093685	0.057392	0.34472	0.082848	0.47276	0.60703	0.42026	0.44616	0.27662	0.39081	0.38017	0.91904	0.33551	0.37618	0.3556	0.27321	0.18743	0.30498	0.090942	0.086627	0.071098	-0.012821	0.41761	0.52672	0.11519	0.33633	0.43064	0.31381	0.22237	0.25864	0.34023	0.36732	0.1618	-0.013657	-0.00647	0.17104	0.25346	0.41458	-0.054594	-0.13163	0.10378	-0.24292	0.40851	0.48617	-0.047454	0.043666	0.30695	0.43513	0.7488	0.51491	0.39671	0.311	0.27988	0.28412	0.25906	0.32638	0.35491	0.37541	
