Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	

Color Images
Image	Object	Pixels	RMin	RMax	RMean	RStd	GMin	GMax	GMean	GStd	BMin	BMax	BMean	BStd	



Type1-L1 Statistics

kirby679a_3_1_ax_MNI.img	Telencephalon_L	660129	7.4762	231.8589	72.6622	23.7193	
kirby679a_3_1_ax_MNI.img	Telencephalon_R	671184	5.4623	205.0489	73.6113	23.3491	
kirby679a_3_1_ax_MNI.img	Diencephalon_L	12266	40.7953	165.9126	89.4759	11.1048	
kirby679a_3_1_ax_MNI.img	Diencephalon_R	12362	35.9745	132.4069	89.0834	10.6818	
kirby679a_3_1_ax_MNI.img	Mesencephalon	15172	40.4678	161.5650	101.4475	9.7977	
kirby679a_3_1_ax_MNI.img	Metencephalon	198289	4.8157	165.7996	68.9358	22.3630	
kirby679a_3_1_ax_MNI.img	Myelencephalon	6031	29.4872	201.6715	97.8069	14.3092	
kirby679a_3_1_ax_MNI.img	CSF	77513	0.5881	106.7007	23.8826	13.1135	



Type1-L2 Statistics

kirby679a_3_1_ax_MNI.img	CerebralCortex_L	344518	7.4762	231.8589	52.9913	12.0691	
kirby679a_3_1_ax_MNI.img	CerebralCortex_R	349411	5.4623	205.0489	54.1907	11.9042	
kirby679a_3_1_ax_MNI.img	CerebralNucli_L	18462	36.1091	111.1374	78.5869	11.7525	
kirby679a_3_1_ax_MNI.img	CerebralNucli_R	18893	31.5338	116.9569	79.2326	12.0948	
kirby679a_3_1_ax_MNI.img	Thalamus_L	8231	47.1801	135.5621	90.6844	9.3732	
kirby679a_3_1_ax_MNI.img	Thalamus_R	8357	35.9745	112.5877	90.4283	9.3572	
kirby679a_3_1_ax_MNI.img	BasalForebrain_L	4035	40.7953	165.9126	87.0106	13.6601	
kirby679a_3_1_ax_MNI.img	BasalForebrain_R	4005	36.5904	132.4069	86.2770	12.5635	
kirby679a_3_1_ax_MNI.img	Mesencephalon_L	7532	45.5671	161.5650	101.8023	9.5665	
kirby679a_3_1_ax_MNI.img	Mesencephalon_R	7640	40.4678	123.4860	101.0977	10.0082	
kirby679a_3_1_ax_MNI.img	Metencephalon_R	100188	4.8157	129.4927	69.3789	22.3880	
kirby679a_3_1_ax_MNI.img	Metencephalon_L	98101	7.0319	165.7996	68.4832	22.3284	
kirby679a_3_1_ax_MNI.img	Myelencephalon_L	2936	29.4872	153.1349	95.7183	14.1112	
kirby679a_3_1_ax_MNI.img	Myelencephalon_R	3095	40.1367	201.6715	99.7882	14.2136	
kirby679a_3_1_ax_MNI.img	WhiteMatter_L	297149	29.4880	174.9355	95.1007	10.8671	
kirby679a_3_1_ax_MNI.img	WhiteMatter_R	302880	16.2030	174.7374	95.6649	10.5870	
kirby679a_3_1_ax_MNI.img	Ventricle	25575	0.5881	106.7007	29.3965	17.8482	
kirby679a_3_1_ax_MNI.img	Sulcus_L	28391	1.7035	58.2609	20.3687	8.5026	
kirby679a_3_1_ax_MNI.img	Sulcus_R	23547	1.5524	59.0541	22.1306	9.0519	



Type1-L3 Statistics

kirby679a_3_1_ax_MNI.img	Frontal_L	117273	7.4762	158.0397	51.5267	12.1136	
kirby679a_3_1_ax_MNI.img	Frontal_R	117715	11.6758	93.8978	52.3242	11.7674	
kirby679a_3_1_ax_MNI.img	Parietal_L	55727	8.2283	93.6332	52.5012	12.5059	
kirby679a_3_1_ax_MNI.img	Parietal_R	59249	7.3257	98.4921	53.9215	12.3666	
kirby679a_3_1_ax_MNI.img	Temporal_L	76932	9.4058	135.9131	51.9064	10.7556	
kirby679a_3_1_ax_MNI.img	Temporal_R	79366	10.0481	106.9741	53.9313	10.6502	
kirby679a_3_1_ax_MNI.img	Limbic_L	44081	13.6261	144.3488	58.7167	11.6805	
kirby679a_3_1_ax_MNI.img	Limbic_R	46505	10.6124	129.1299	58.2928	11.6015	
kirby679a_3_1_ax_MNI.img	Occipital_L	43081	7.7093	93.7048	52.9667	12.2828	
kirby679a_3_1_ax_MNI.img	Occipital_R	39935	8.0330	98.4394	54.8683	12.5075	
kirby679a_3_1_ax_MNI.img	Insula_L	10026	22.1403	231.8589	59.7151	10.8990	
kirby679a_3_1_ax_MNI.img	Insula_R	9447	5.4623	205.0489	62.3768	12.3717	
kirby679a_3_1_ax_MNI.img	BasalGang_L	15860	37.9491	111.1374	80.5042	11.3429	
kirby679a_3_1_ax_MNI.img	BasalGang_R	16087	36.6718	116.9569	81.1810	11.7940	
kirby679a_3_1_ax_MNI.img	Thalamus_L	8231	47.1801	135.5621	90.6844	9.3732	
