	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.74082	0.75383	0.55837	0.54355	0.45394	0.61758	0.20797	0.65373	0.081775	0.43736	0.18246	0.55345	0.42886	0.60008	0.68956	0.46238	0.079269	0.3179	0.038883	0.26706	0.1253	0.34781	0.34427	0.50393	0.43566	0.44627	0.32493	0.26267	0.0090147	0.55079	0.18794	0.29187	0.12713	0.30349	0.31962	0.41467	0.31288	0.57921	0.47261	0.55073	0.45509	0.63355	0.33306	0.34988	0.28547	0.12036	0.30134	0.45539	0.30367	0.24928	0.16997	0.29935	0.32012	0.41342	0.29394	0.32251	0.02249	0.060823	0.31394	0.16839	0.20638	0.48267	0.21193	0.19866	0.083263	0.13102	-0.057899	0.45073	0.67955	0.23651	0.27185	0.38571	0.28968	0.16478	0.20458	0.23117	-0.07591	
 SFG_R 	0.74082	1	0.50264	0.6338	0.42558	0.52295	0.50094	0.53867	0.66795	0.43711	0.36194	0.3005	0.43323	0.43495	0.33258	0.54181	0.22693	0.1982	0.25685	0.14509	0.2337	0.11901	0.43448	0.43029	0.49673	0.51115	0.42583	0.46902	0.26197	0.16654	0.35293	0.44075	0.3265	0.3735	0.38332	0.40762	0.28622	0.2072	0.47892	0.558	0.35338	0.37616	0.52475	0.42147	0.37001	0.36046	0.21439	0.38283	0.51719	0.36669	0.36205	0.2707	0.36141	0.36782	0.37741	0.38772	0.18727	0.15491	0.058095	0.2834	0.069286	0.12597	0.47343	0.40328	0.014741	0.17048	0.17968	0.14772	0.63587	0.62945	0.25342	0.1553	0.36112	0.3368	0.334	0.29461	0.20339	-0.06407	
 SFG_PFC_L 	0.75383	0.50264	1	0.67019	0.79205	0.61437	0.45613	-0.010354	0.50446	-0.11109	0.25936	0.023506	0.59856	0.41341	0.55365	0.62898	0.40567	0.21062	0.50036	0.20612	0.48755	0.42543	0.090896	0.12974	0.21592	0.052145	0.28723	0.047824	-0.019097	-0.27402	0.69104	0.19751	0.16017	-0.088017	0.033266	0.051611	0.14054	0.24199	0.44127	0.32457	0.67733	0.51711	0.45072	0.090866	0.02302	-0.042057	-0.0020136	0.15662	0.21599	0.11373	0.0066729	-0.05322	0.18708	0.17508	0.27657	0.1739	0.57654	0.16712	-0.0086476	0.054015	0.26984	0.078278	0.28747	0.033818	0.32264	0.07734	0.055759	-0.21301	0.30957	0.55751	0.28828	0.33815	0.2464	0.16162	0.14112	0.15413	0.13988	-0.23583	
 SFG_PFC_R 	0.55837	0.6338	0.67019	1	0.58615	0.65182	0.30398	0.29737	0.51104	0.29427	-0.020675	0.083592	0.22854	0.42034	0.20662	0.46302	0.28006	0.24225	0.2612	0.21442	0.42049	0.41197	0.22683	0.21414	0.27135	0.17443	0.29036	0.26026	0.022831	-0.13477	0.43248	0.51094	0.27026	0.15027	0.0072087	0.074809	0.08401	0.14944	0.25236	0.36227	0.42562	0.52704	0.3106	0.25188	0.18975	0.17936	0.051946	0.18728	0.18068	0.1293	0.14993	0.043563	0.16184	0.18934	0.33503	0.29364	0.36845	0.35129	-0.013759	0.1132	0.16052	0.24358	0.24749	0.19443	0.25727	0.32741	0.0097537	-0.11806	0.48744	0.51443	0.16662	0.19448	0.26238	0.11397	0.18306	0.16194	0.19327	-0.029256	
 SFG_pole_L 	0.54355	0.42558	0.79205	0.58615	1	0.63929	0.472	0.10926	0.57833	0.10566	0.28897	0.079354	0.50489	0.48521	0.55135	0.51165	0.43915	0.40928	0.62236	0.38673	0.62379	0.59732	0.29862	0.29185	0.28409	0.14235	0.36049	0.095054	0.13265	-0.15569	0.72231	0.31259	0.24665	0.085501	0.25812	0.25507	0.045218	0.36398	0.52748	0.51306	0.5116	0.43676	0.37558	0.22838	-0.011076	-0.013623	0.073876	0.19732	0.25187	0.15134	-0.0016049	-0.0291	0.27045	0.27072	0.31189	0.29111	0.49108	0.29023	0.0056397	0.10348	0.25253	0.10759	0.41283	0.21965	0.30126	0.16736	0.27847	0.042194	0.33568	0.50372	0.25826	0.30757	0.28223	0.17263	0.082756	0.1442	0.19971	-0.12423	
 SFG_pole_R 	0.45394	0.52295	0.61437	0.65182	0.63929	1	0.22841	0.18452	0.37048	0.22688	0.13126	0.30265	0.40231	0.48081	0.22404	0.46553	0.17231	0.53857	0.60512	0.4596	0.54496	0.54744	0.23572	0.24807	0.21539	0.16413	0.20152	0.20117	0.080281	0.093124	0.41511	0.28339	0.090568	0.0015102	0.1869	0.21195	0.069089	0.26917	0.41335	0.4518	0.3548	0.51765	0.3045	0.28568	0.15652	0.19521	0.17836	0.28975	0.32573	0.22233	0.16585	0.13229	0.25033	0.27915	0.2927	0.31697	0.43925	0.27076	-0.029858	0.11867	0.31371	0.12665	0.34766	0.22948	0.22787	0.26003	0.19488	0.09681	0.38997	0.40085	0.12157	0.15827	0.12898	-0.032826	0.28591	0.10569	0.070468	-0.091782	
 MFG_L 	0.61758	0.50094	0.45613	0.30398	0.472	0.22841	1	0.41307	0.61328	0.23451	0.57444	0.4508	0.54589	0.59122	0.70985	0.464	0.37217	0.14615	0.30262	0.088555	-0.023169	-0.016765	0.41765	0.38832	0.45189	0.42603	0.49741	0.26852	0.27191	-0.051745	0.71517	0.48354	0.41055	0.36417	0.40243	0.40939	0.22893	0.25683	0.63658	0.53075	0.39566	0.16324	0.58856	0.39431	0.21678	0.16967	0.20255	0.34353	0.46469	0.29784	0.19019	0.11196	0.42263	0.40303	0.45351	0.44703	0.138	-0.1006	-0.19286	0.22595	0.049781	0.18559	0.39453	0.2864	0.25915	0.30048	0.087535	-0.059583	0.35264	0.52984	0.22656	0.30851	0.2701	0.20494	0.16624	0.13035	0.13461	-0.09824	
 MFG_R 	0.20797	0.53867	-0.010354	0.29737	0.10926	0.18452	0.41307	1	0.50234	0.80144	0.23401	0.25713	0.23849	0.25459	0.10383	0.15476	0.16144	0.32564	0.020754	0.23503	-0.12842	-0.12482	0.2365	0.21016	0.13571	0.26487	0.30099	0.31899	0.26981	0.15673	0.22505	0.70332	0.12006	0.50967	0.25256	0.25895	0.2688	0.23527	0.31287	0.35953	0.05105	0.26444	0.41536	0.48286	0.34092	0.36266	0.12966	0.15406	0.3123	0.22748	0.27349	0.13074	0.17414	0.21854	0.21531	0.30622	-0.20144	0.078684	0.10814	0.40318	0.083457	0.099552	0.18624	0.44194	-0.12307	0.1604	0.18348	0.33252	0.40627	0.26779	0.2741	0.077486	0.24305	0.20532	0.29817	0.30197	0.085089	0.18575	
 MFG_DPFC_L 	0.65373	0.66795	0.50446	0.51104	0.57833	0.37048	0.61328	0.50234	1	0.54274	0.45214	0.17381	0.44338	0.3946	0.4593	0.54146	0.4516	0.20393	0.26488	0.17363	0.21085	0.082585	0.44384	0.38747	0.46427	0.45952	0.61793	0.42297	0.5032	0.096974	0.55383	0.43987	0.41094	0.36504	0.30298	0.36188	0.12839	0.21067	0.49698	0.54339	0.31655	0.43148	0.51633	0.46592	0.31193	0.29024	0.27314	0.30076	0.45347	0.38362	0.34457	0.22492	0.30279	0.33477	0.352	0.32418	0.17198	0.08	0.037666	0.36409	-0.071157	0.12425	0.52087	0.47835	0.00033001	0.048392	0.34312	0.13339	0.66498	0.70872	0.30567	0.42742	0.43128	0.39606	0.089816	0.35954	0.18773	0.025181	
 MFG_DPFC_R 	0.081775	0.43711	-0.11109	0.29427	0.10566	0.22688	0.23451	0.80144	0.54274	1	0.16956	0.26007	0.16404	0.25764	0.050648	0.091913	0.14449	0.38609	0.085043	0.40514	-0.10514	-0.063887	0.3101	0.23123	0.18713	0.32129	0.33407	0.38656	0.40259	0.33696	0.044718	0.57372	0.15206	0.52646	0.25566	0.25369	0.06868	0.16543	0.20731	0.29555	-0.12956	0.2606	0.26965	0.50975	0.28793	0.39852	0.16367	0.1441	0.30347	0.31532	0.34244	0.22168	0.14815	0.24364	0.21632	0.32549	-0.13685	0.13315	0.028739	0.33343	-0.05085	0.048731	0.32531	0.58874	-0.21298	0.10756	0.33609	0.43702	0.58872	0.36927	0.15237	0.12373	0.2037	0.20102	0.27608	0.23544	0.18944	0.30451	
 IFG_opercularis_L 	0.43736	0.36194	0.25936	-0.020675	0.28897	0.13126	0.57444	0.23401	0.45214	0.16956	1	0.401	0.65153	0.3523	0.661	0.44238	0.12796	0.084303	0.19398	0.072485	-0.1174	-0.16367	0.33319	0.33088	0.48634	0.54388	0.51793	0.3098	0.51605	0.22781	0.30862	0.030173	0.053953	0.22579	0.46476	0.44703	0.090486	0.10223	0.47418	0.34764	0.1367	0.014682	0.38291	0.17834	0.11323	0.12727	0.3585	0.40745	0.49866	0.42491	0.30346	0.31376	0.35393	0.40271	0.18173	0.29039	0.10608	-0.26583	8.5286e-05	0.1818	-0.084203	-0.14933	0.46081	0.1652	-0.32009	-0.16524	0.33375	0.17276	0.37081	0.49635	0.26607	0.15494	0.27977	0.32528	0.17969	0.17879	0.062517	-0.085542	
 IFG_opercularis_R 	0.18246	0.3005	0.023506	0.083592	0.079354	0.30265	0.4508	0.25713	0.17381	0.26007	0.401	1	0.35154	0.67664	0.37764	0.44727	0.1301	0.18291	0.26925	0.24208	-0.14861	-0.031572	0.47419	0.40885	0.47602	0.52635	0.4293	0.45316	0.33668	0.33821	0.22927	0.36551	0.1852	0.3734	0.43206	0.4142	0.25453	0.18386	0.4715	0.4109	0.15808	0.16362	0.40677	0.5379	0.36166	0.41675	0.45912	0.45448	0.54389	0.45311	0.47372	0.40168	0.33336	0.35828	0.33302	0.49595	-0.045758	-0.13426	-0.25378	-0.027248	-0.17262	-0.070922	0.2954	0.32363	0.11137	0.39075	0.16732	0.26313	0.35741	0.35124	-0.067726	0.012055	-0.0050427	-0.019648	0.33666	0.048846	-0.17676	-0.20644	
 IFG_orbitalis_L 	0.55345	0.43323	0.59856	0.22854	0.50489	0.40231	0.54589	0.23849	0.44338	0.16404	0.65153	0.35154	1	0.51612	0.65793	0.51982	0.28656	0.36435	0.51602	0.35049	0.17245	0.11907	0.18773	0.20252	0.31287	0.27677	0.32718	0.089224	0.18172	0.0056458	0.45536	0.12434	-0.022659	0.046075	0.30394	0.24861	0.23471	0.35395	0.54793	0.33231	0.49723	0.31642	0.58694	0.26728	0.15839	0.11194	0.13523	0.24088	0.41634	0.29284	0.19589	0.066488	0.28419	0.31087	0.30874	0.29359	0.31731	-0.0069269	-0.053261	0.15438	0.19451	-0.09955	0.46503	0.22882	-0.046762	-0.048424	0.21793	0.1439	0.27248	0.46767	0.31294	0.2593	0.16735	0.13877	0.4052	0.12459	0.14936	-0.177	
 IFG_orbitalis_R 	0.42886	0.43495	0.41341	0.42034	0.48521	0.48081	0.59122	0.25459	0.3946	0.25764	0.3523	0.67664	0.51612	1	0.5975	0.56337	0.42376	0.50807	0.55281	0.46326	0.1451	0.27905	0.42236	0.34602	0.46278	0.44791	0.41353	0.3354	0.25725	0.11438	0.47151	0.39232	0.27585	0.28503	0.4888	0.44563	0.21548	0.42084	0.63055	0.59799	0.34537	0.28846	0.48995	0.49554	0.25327	0.26661	0.29416	0.42289	0.50431	0.37803	0.42065	0.29411	0.50189	0.47486	0.5585	0.58185	0.21428	0.030102	-0.26806	0.026382	0.10824	0.1459	0.45624	0.37919	0.2536	0.41056	0.28057	0.1477	0.42049	0.55216	0.23551	0.24592	0.24116	0.19611	0.34789	-0.0042029	0.17205	-0.14645	
 IFG_triangularis_L 	0.60008	0.33258	0.55365	0.20662	0.55135	0.22404	0.70985	0.10383	0.4593	0.050648	0.661	0.37764	0.65793	0.5975	1	0.61814	0.5033	0.23459	0.45632	0.20653	0.11989	0.15759	0.33808	0.30569	0.46931	0.42564	0.46243	0.20913	0.27358	-0.020422	0.55025	0.12785	0.21183	0.21091	0.46819	0.43613	0.27631	0.41778	0.6565	0.46674	0.38091	0.18312	0.51663	0.26762	0.091862	0.10683	0.14738	0.31313	0.40377	0.30582	0.19392	0.15291	0.37451	0.42302	0.39811	0.35656	0.27911	-0.023144	0.0034166	0.11507	0.068806	0.11747	0.46824	0.18867	0.1383	0.10162	0.25371	0.043692	0.31009	0.57243	0.32261	0.32405	0.27267	0.24497	0.10438	0.025295	0.17413	-0.078272	
 IFG_triangularis_R 	0.68956	0.54181	0.62898	0.46302	0.51165	0.46553	0.464	0.15476	0.54146	0.091913	0.44238	0.44727	0.51982	0.56337	0.61814	1	0.47157	0.16359	0.37579	0.20388	0.27115	0.22951	0.38694	0.33484	0.5188	0.48026	0.5686	0.42282	0.24906	0.083994	0.50483	0.19062	0.26811	0.21342	0.34678	0.38992	0.46168	0.35066	0.61572	0.5397	0.5642	0.56811	0.58093	0.47806	0.40312	0.37527	0.3528	0.41415	0.4997	0.43192	0.4275	0.3547	0.30691	0.36643	0.36444	0.37974	0.26884	-0.0072717	0.059572	0.1303	0.052248	0.20374	0.4344	0.2699	0.17428	0.17445	0.22106	0.10657	0.47561	0.62238	0.21597	0.24471	0.25828	0.19044	0.028108	0.29819	0.034407	-0.15562	
 LFOG_L 	0.46238	0.22693	0.40567	0.28006	0.43915	0.17231	0.37217	0.16144	0.4516	0.14449	0.12796	0.1301	0.28656	0.42376	0.5033	0.47157	1	0.38528	0.48629	0.39898	0.26455	0.23463	0.27161	0.22871	0.28729	0.26954	0.35824	0.19747	0.21298	0.0055079	0.42479	0.20081	0.25074	0.21019	0.28437	0.26209	0.41091	0.56109	0.49016	0.39291	0.17052	0.4003	0.37341	0.35299	0.33465	0.32203	0.032289	0.12406	0.35922	0.2877	0.34119	0.22702	0.28951	0.37861	0.47463	0.31292	0.023693	0.13694	0.051209	0.15641	0.1053	0.3065	0.2896	0.31493	0.30882	0.22898	0.38607	0.21647	0.33812	0.45359	0.23244	0.19969	0.15307	0.1546	0.086867	0.026782	0.32559	0.18764	
 LFOG_R 	0.079269	0.1982	0.21062	0.24225	0.40928	0.53857	0.14615	0.32564	0.20393	0.38609	0.084303	0.18291	0.36435	0.50807	0.23459	0.16359	0.38528	1	0.72099	0.81432	0.43809	0.54771	0.078556	0.051915	0.0068382	0.093568	0.026551	0.026727	0.0067771	0.10739	0.21059	0.17989	0.033784	0.11428	0.33436	0.25442	0.089661	0.55369	0.4397	0.42166	0.020474	0.31269	0.23502	0.35539	0.2013	0.2194	0.053185	0.14519	0.26806	0.21165	0.26366	0.18216	0.34832	0.35525	0.39156	0.33003	0.15774	0.29688	0.066046	0.11835	0.45642	0.20764	0.31354	0.43731	0.13008	0.2279	0.33315	0.33599	0.26686	0.22463	0.24782	0.1528	0.15598	0.08989	0.33808	0.037323	0.36965	0.27461	
 MFOG_L 	0.3179	0.25685	0.50036	0.2612	0.62236	0.60512	0.30262	0.020754	0.26488	0.085043	0.19398	0.26925	0.51602	0.55281	0.45632	0.37579	0.48629	0.72099	1	0.75274	0.52517	0.59664	0.25469	0.25083	0.25769	0.20306	0.16223	0.035234	0.060157	0.086507	0.43182	0.089861	0.068889	0.00032685	0.3531	0.29646	0.1165	0.5304	0.58509	0.45946	0.34626	0.35686	0.39119	0.37791	0.12435	0.19544	0.10417	0.23077	0.35509	0.29928	0.23053	0.18331	0.36394	0.42222	0.44133	0.36521	0.3178	0.18154	-0.12393	-0.013488	0.30608	0.09817	0.36427	0.30292	0.21552	0.16782	0.2794	0.2055	0.29832	0.40239	0.17828	0.12834	0.16455	0.070603	0.30084	-0.056699	0.2654	-0.0082611	
 MFOG_R 	0.038883	0.14509	0.20612	0.21442	0.38673	0.4596	0.088555	0.23503	0.17363	0.40514	0.072485	0.24208	0.35049	0.46326	0.20653	0.20388	0.39898	0.81432	0.75274	1	0.34215	0.52652	0.17927	0.15557	0.11775	0.14836	0.10868	0.085981	0.073162	0.20324	0.15592	0.18255	0.011093	0.16479	0.30759	0.23373	0.095573	0.46525	0.40479	0.34249	0.066157	0.38578	0.27543	0.40741	0.19271	0.32954	0.12868	0.18519	0.32198	0.36871	0.34056	0.24254	0.32157	0.4146	0.38951	0.4014	0.13542	0.26104	-0.1289	-0.008359	0.29924	0.060188	0.29192	0.45461	0.060989	0.18161	0.34647	0.45301	0.34138	0.28803	0.10413	0.0075979	0.087137	0.04029	0.34381	0.038318	0.30928	0.19163	
 RG_L 	0.26706	0.2337	0.48755	0.42049	0.62379	0.54496	-0.023169	-0.12842	0.21085	-0.10514	-0.1174	-0.14861	0.17245	0.1451	0.11989	0.27115	0.26455	0.43809	0.52517	0.34215	1	0.78663	0.085156	0.065225	0.020224	-0.09459	-0.0035682	-0.10254	-0.1513	-0.12274	0.28593	-0.019888	0.16244	-0.15578	0.089334	0.056452	0.061033	0.33456	0.21455	0.33888	0.33552	0.32023	0.1257	0.088252	0.019412	-0.040336	-0.065579	-0.013826	0.052534	-0.045533	-0.07735	-0.049009	0.070413	0.043904	0.11976	0.023842	0.38553	0.45985	0.2966	0.0238	0.44737	0.27547	0.19587	0.088215	0.31624	0.14362	0.11472	0.066906	0.080724	0.16275	0.12292	0.19038	0.036379	-0.037858	-0.14072	0.071551	0.22148	0.030918	
 RG_R 	0.1253	0.11901	0.42543	0.41197	0.59732	0.54744	-0.016765	-0.12482	0.082585	-0.063887	-0.16367	-0.031572	0.11907	0.27905	0.15759	0.22951	0.23463	0.54771	0.59664	0.52652	0.78663	1	0.079503	0.070637	0.018891	-0.06419	-0.085595	-0.13142	-0.18096	-0.10094	0.30801	0.13187	0.26219	-0.0042739	0.19385	0.19491	0.006228	0.35001	0.31901	0.4224	0.31115	0.3411	0.065463	0.12463	-0.014987	0.020935	0.061786	0.073566	0.072882	0.028358	-0.044354	-0.016309	0.18051	0.15679	0.22623	0.16303	0.47292	0.60686	0.2047	-0.14676	0.44398	0.24309	0.27833	0.23005	0.48077	0.38963	0.17266	0.18947	0.11479	0.14449	0.048609	0.082954	0.032858	-0.012777	-0.025007	-0.0031705	0.17826	-0.02737	
 PoCG_L 	0.34781	0.43448	0.090896	0.22683	0.29862	0.23572	0.41765	0.2365	0.44384	0.3101	0.33319	0.47419	0.18773	0.42236	0.33808	0.38694	0.27161	0.078556	0.25469	0.17927	0.085156	0.079503	1	0.94629	0.87282	0.79356	0.66927	0.72927	0.60911	0.44776	0.34726	0.29865	0.42086	0.51055	0.67923	0.76127	0.23005	0.31421	0.64217	0.66804	0.1859	0.34425	0.48158	0.65591	0.4474	0.54989	0.51959	0.57655	0.70328	0.60365	0.542	0.52428	0.54108	0.58363	0.51918	0.62347	-0.14869	-0.10752	-0.097314	0.20499	-0.061643	0.29721	0.45477	0.42426	0.057209	0.29802	0.35835	0.32821	0.57505	0.54935	-0.082394	-0.033917	0.22803	0.17754	0.079475	0.24438	0.039268	-0.13569	
 PoCG_R 	0.34427	0.43029	0.12974	0.21414	0.29185	0.24807	0.38832	0.21016	0.38747	0.23123	0.33088	0.40885	0.20252	0.34602	0.30569	0.33484	0.22871	0.051915	0.25083	0.15557	0.065225	0.070637	0.94629	1	0.83645	0.75455	0.58068	0.67358	0.52586	0.36323	0.34331	0.26688	0.34482	0.45374	0.65566	0.74753	0.20917	0.28011	0.59656	0.6381	0.17644	0.3507	0.4416	0.54436	0.37848	0.48751	0.46225	0.57421	0.68995	0.57678	0.43304	0.4448	0.54051	0.58275	0.48312	0.57864	-0.19062	-0.13483	-0.077707	0.23462	-0.025807	0.26298	0.38104	0.31379	0.042809	0.26751	0.36472	0.31837	0.54724	0.49443	-0.12927	-0.096583	0.20991	0.16247	0.11053	0.23313	0.00823	-0.17479	
 PrCG_L 	0.50393	0.49673	0.21592	0.27135	0.28409	0.21539	0.45189	0.13571	0.46427	0.18713	0.48634	0.47602	0.31287	0.46278	0.46931	0.5188	0.28729	0.0068382	0.25769	0.11775	0.020224	0.018891	0.87282	0.83645	1	0.90717	0.7141	0.72909	0.60384	0.4557	0.27093	0.13728	0.37258	0.45254	0.68026	0.75163	0.27605	0.3083	0.61914	0.58227	0.22052	0.30929	0.44942	0.57279	0.42457	0.53875	0.56218	0.64199	0.68913	0.64473	0.60498	0.60357	0.49832	0.57854	0.47203	0.55901	-0.0034989	-0.1213	-0.11251	0.12834	-0.14237	0.19893	0.59539	0.39977	-0.039809	0.18982	0.39751	0.25099	0.61067	0.68504	-0.0079355	0.025381	0.2874	0.22932	0.14373	0.16486	0.15044	-0.13916	
