	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.81769	0.40852	0.52579	-0.0013319	0.21384	0.38849	0.48838	0.68422	0.46105	0.3861	0.41284	0.1938	0.33253	0.29822	0.34023	0.03751	-0.0084699	-0.017794	-0.088248	-0.10485	0.1446	0.75671	0.41628	0.7305	0.68372	0.38556	0.30123	0.44665	0.17078	0.23235	0.20338	0.60339	0.4878	0.35291	0.35136	0.011071	0.093218	0.17108	0.28958	-0.037387	-0.032324	0.056269	0.33407	0.10207	0.10719	0.27303	0.22833	0.24268	0.23024	0.26175	0.18575	0.16561	0.11368	0.083335	0.12223	0.37967	0.36575	-0.1847	0.088124	-0.22391	0.11722	0.75147	0.74854	0.18031	0.32915	0.16417	0.43347	-0.012885	0.05928	-0.10726	0.1322	0.12787	-0.0067739	0.28204	0.03237	-0.16168	-0.035867	
 SFG_R 	0.81769	1	0.24329	0.45943	-0.069297	0.26939	0.11322	0.42501	0.56328	0.53402	0.23718	0.43974	-0.020492	0.27197	0.16183	0.38266	-0.040424	-0.021719	-0.071824	0.038079	-0.046466	0.16507	0.7992	0.48391	0.75755	0.62445	0.36636	0.46757	0.55096	0.40837	-0.010767	0.10127	0.60696	0.58102	0.51227	0.54687	-0.085309	0.022376	0.027979	0.29271	-0.1888	-0.15573	-0.087848	0.32623	-0.089722	-0.053645	0.29435	0.20473	0.12394	0.10509	0.30892	0.38741	0.11769	0.010883	0.067877	0.054607	0.41241	0.46712	-0.098683	0.052657	-0.097955	0.16308	0.64227	0.64244	0.096262	0.28923	0.18958	0.50453	-0.056085	-0.057531	-0.146	0.15012	0.19957	0.080868	0.22412	0.08222	-0.15981	0.042282	
 SFG_PFC_L 	0.40852	0.24329	1	0.69756	0.47614	0.41586	0.71403	0.52622	0.5839	0.28966	0.396	0.32356	0.54721	0.73541	0.53317	0.42485	0.16915	0.34001	-0.017333	-0.035142	0.05915	0.059489	0.32095	0.37938	0.31964	0.4909	0.49896	0.33703	0.22596	0.20799	0.56554	0.41004	0.19336	0.069304	0.33256	0.2136	0.38506	0.40113	0.67304	0.69411	0.30098	0.34441	0.31668	0.65238	0.52249	0.40111	0.40414	0.47306	0.60633	0.55794	0.4809	0.20863	0.39017	0.42961	0.2579	0.33595	0.30972	0.21122	-0.20123	-0.061495	0.10682	0.18509	0.267	0.30893	0.4756	0.37744	0.16024	0.3377	0.37996	0.45888	0.19505	0.23309	-0.13647	-0.14932	0.032524	0.1186	0.15641	0.00049365	
 SFG_PFC_R 	0.52579	0.45943	0.69756	1	0.36623	0.67661	0.46824	0.62427	0.46525	0.61379	0.28303	0.41552	0.26112	0.57496	0.32261	0.52458	0.11328	0.33888	0.1762	0.27395	0.21034	0.33538	0.57786	0.50743	0.33745	0.45774	0.37681	0.46982	0.50671	0.52178	0.3927	0.46346	0.32598	0.24707	0.49345	0.40572	0.10168	0.24448	0.5367	0.75093	0.059945	0.30187	0.27745	0.54986	0.33	0.24798	0.1985	0.32392	0.50203	0.45941	0.49597	0.39001	0.2388	0.21155	0.077298	0.15844	0.39501	0.36788	0.037216	-0.033098	0.18095	0.1776	0.33949	0.39113	0.33944	0.42775	0.11711	0.41154	0.44239	0.41315	0.12541	0.31149	-0.13193	-0.080413	0.016205	0.091074	-0.16341	-0.19312	
 SFG_pole_L 	-0.0013319	-0.069297	0.47614	0.36623	1	0.65534	0.27103	0.061935	0.31805	0.24541	0.19541	0.22968	0.27088	0.50703	0.13886	0.44054	0.39712	0.65825	0.36141	0.44649	0.54142	0.25754	-0.05041	0.14142	-0.0042944	0.1231	0.13657	-0.037259	0.1355	0.14674	0.40558	0.22457	-0.033474	-0.043432	0.11868	0.14968	0.17174	0.50383	0.28462	0.37002	0.076279	0.58811	0.38013	0.48945	0.52312	0.43306	0.13981	0.18833	0.41638	0.26767	0.35221	0.13263	0.2028	0.23507	0.13831	0.19364	0.41072	0.25433	-0.026197	-0.1548	0.33707	0.12918	0.079832	0.10292	0.38116	0.25302	0.2859	0.13263	0.15292	0.14609	0.091842	0.076535	-0.31069	-0.22121	-0.1549	0.039284	0.043623	0.061979	
 SFG_pole_R 	0.21384	0.26939	0.41586	0.67661	0.65534	1	0.13577	0.35688	0.29154	0.69069	0.20282	0.34863	0.080909	0.45939	0.11085	0.51396	0.26007	0.65812	0.29786	0.59871	0.48983	0.37855	0.33953	0.40047	0.17354	0.23915	0.14183	0.33004	0.44786	0.50983	0.19467	0.31835	0.29221	0.35942	0.46847	0.47719	-0.047603	0.38533	0.32435	0.52899	-0.10756	0.48136	0.24801	0.53783	0.38447	0.36281	0.19661	0.30524	0.42732	0.29517	0.43005	0.32311	0.34675	0.287	0.26188	0.27033	0.44085	0.49174	-0.073325	-0.18481	0.31079	0.30095	0.071515	0.15726	0.39624	0.52077	0.32098	0.37304	0.20688	0.15359	-0.029078	0.20608	-0.31109	-0.23311	-0.20921	0.001756	-0.16176	-0.0010311	
 MFG_L 	0.38849	0.11322	0.71403	0.46824	0.27103	0.13577	1	0.59004	0.54593	0.22638	0.56999	0.48706	0.63772	0.57183	0.6683	0.47128	0.22393	0.24672	0.078361	-0.1419	-0.11201	-0.042551	0.17298	0.27343	0.25224	0.53176	0.33295	0.049379	0.24743	0.15614	0.7392	0.53321	0.088	0.056845	0.1972	0.068218	0.40581	0.40725	0.73388	0.51539	0.49094	0.36553	0.49201	0.46016	0.55747	0.43368	0.28773	0.39102	0.47219	0.44176	0.41085	0.06038	0.39066	0.49843	0.23167	0.3937	0.023875	-0.11885	-0.22257	-0.090908	-0.074204	0.25889	0.26682	0.31688	0.46073	0.33779	0.059264	0.23881	0.47916	0.55589	0.26588	0.2807	-0.33843	-0.37424	0.15476	0.25651	0.34247	0.08377	
 MFG_R 	0.48838	0.42501	0.52622	0.62427	0.061935	0.35688	0.59004	1	0.53229	0.67818	0.16418	0.57161	0.16294	0.28773	0.31097	0.37503	0.0043033	0.09102	-0.04113	-0.012945	-0.18539	0.028115	0.52884	0.34233	0.37226	0.47053	0.46476	0.41005	0.39765	0.49612	0.53438	0.73959	0.47632	0.53801	0.41903	0.3112	0.14168	0.18367	0.58146	0.57833	0.19688	0.19268	0.28961	0.46638	0.27476	0.21899	0.28677	0.41117	0.42488	0.42286	0.39518	0.21862	0.25561	0.25642	0.14224	0.2253	0.054711	0.16527	-0.0048423	-0.072026	-0.09351	0.31585	0.26729	0.37795	0.52047	0.61689	-0.009728	0.34742	0.48153	0.43821	-0.071037	0.19126	-0.24241	-0.31354	0.20791	0.065966	0.076199	0.04024	
 MFG_DPFC_L 	0.68422	0.56328	0.5839	0.46525	0.31805	0.29154	0.54593	0.53229	1	0.55065	0.51871	0.57312	0.31103	0.44899	0.39057	0.37944	0.076065	0.25849	-0.0078654	-0.14032	-0.034705	0.12191	0.46519	0.33146	0.58533	0.60502	0.37605	0.19176	0.44655	0.19633	0.48966	0.42413	0.56824	0.47884	0.22723	0.24528	0.075284	0.19742	0.26302	0.2999	0.063126	0.0824	0.10119	0.48454	0.29915	0.29158	0.51948	0.49098	0.50219	0.44087	0.37895	0.11937	0.41231	0.37454	0.28816	0.35269	0.41119	0.31427	-0.24707	-0.014259	-0.11886	0.1057	0.55084	0.56864	0.41482	0.45892	0.20942	0.45865	0.090638	0.14847	0.047252	0.13444	-0.013108	-0.1563	0.1171	0.10314	0.026704	0.12569	
 MFG_DPFC_R 	0.46105	0.53402	0.28966	0.61379	0.24541	0.69069	0.22638	0.67818	0.55065	1	0.31719	0.63389	-0.0087462	0.24811	0.099976	0.42521	0.10375	0.38717	0.10289	0.24394	0.10871	0.2692	0.56876	0.45317	0.46413	0.48154	0.20693	0.39096	0.58988	0.64748	0.3097	0.61725	0.63892	0.7778	0.51059	0.53139	-0.1532	0.12283	0.28037	0.39979	-0.10527	0.16409	0.10941	0.34996	0.15317	0.16691	0.34718	0.44755	0.38214	0.29175	0.3809	0.26116	0.39943	0.29919	0.28251	0.30746	0.31113	0.52463	-0.03706	-0.20475	0.018276	0.26342	0.3252	0.42405	0.53122	0.73822	0.20556	0.48947	0.23258	0.15299	-0.092808	0.19603	-0.19006	-0.23724	-0.020352	0.062198	-0.064165	0.11282	
