	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.6187	0.48973	0.23	0.34857	0.32931	0.60471	0.35235	0.53649	0.28937	0.21015	-0.051874	0.53121	0.21258	0.11825	0.0050893	0.3023	-0.018742	-0.01748	-0.098579	0.017823	0.026081	0.18031	0.045988	0.315	0.10382	0.19002	0.10187	0.095535	0.01687	0.30556	0.25023	0.13124	0.14504	0.094357	0.047217	-0.11421	-0.058799	0.36724	0.23515	0.22444	0.11812	0.36327	0.058531	0.084996	-0.015049	0.034569	-0.037907	0.064722	0.094265	0.046124	0.2215	0.0056849	-0.0092552	-0.022558	0.011086	0.19886	0.058135	0.13192	0.12431	-0.016043	-0.10614	0.23095	0.24194	0.056479	0.036357	-0.050201	-0.22061	0.2809	0.40931	0.07092	0.22108	0.050176	-0.11403	-0.0015125	-0.26685	0.012683	-0.17346	
 SFG_R 	0.6187	1	0.024335	0.1627	0.3336	0.52759	0.17475	0.42495	0.49011	0.62732	-0.030873	0.13733	0.19797	0.4635	-0.11802	0.022918	0.12882	0.011287	0.047368	0.079431	0.19682	0.05358	0.017701	-0.0045064	0.16124	0.31356	0.065988	0.14074	0.095492	0.25745	-0.10978	0.22544	0.06738	0.22785	0.27835	0.24838	-0.085874	0.2028	0.011855	0.38779	0.06492	-0.077293	0.15035	-0.0082732	-0.30253	-0.16624	-0.065121	-0.011753	-0.045771	-0.046916	0.14482	-0.0049636	-0.11284	-0.14801	-0.21126	-0.16679	0.22931	0.13322	0.13573	0.36579	0.20766	-0.084008	0.45865	0.64294	-0.23971	-0.12381	0.26429	0.22808	0.44758	0.22531	0.072816	0.14801	0.14179	0.071754	0.13977	-0.14042	0.031862	0.081179	
 SFG_PFC_L 	0.48973	0.024335	1	0.57487	0.50574	0.32548	0.61193	0.12415	0.29295	-0.078126	0.17153	-0.39141	0.44399	-0.21782	0.10943	-0.31958	0.22544	0.011342	0.057964	-0.19827	0.023956	0.16718	-0.14035	-0.26817	-0.1024	-0.3905	-0.17533	-0.25126	-0.27541	-0.46579	0.48234	0.0541	0.27782	0.152	-0.40941	-0.32702	-0.19333	-0.28312	0.42333	-0.11737	0.36829	0.29893	0.21602	0.12788	0.092428	-0.10606	-0.17439	-0.25388	0.053143	0.0049079	-0.20135	-0.091586	-0.15374	-0.18603	-0.16749	-0.17635	0.32105	0.13078	0.018431	-0.19193	-0.0064187	0.1806	-0.13706	-0.12284	0.64165	0.43642	-0.42866	-0.44108	-0.079744	0.31539	0.07376	0.2786	-0.070187	0.016734	-0.063678	-0.19855	0.12894	0.0011959	
 SFG_PFC_R 	0.23	0.1627	0.57487	1	0.31109	0.51261	0.37447	0.5816	0.24834	0.24263	0.12555	0.11935	0.1055	0.20747	0.020268	0.033016	0.047462	0.4038	-0.13542	0.14368	0.019687	0.26278	-0.19995	-0.1739	-0.1599	-0.070207	-0.12916	-0.093268	-0.15027	-0.10942	0.37173	0.43892	0.23525	0.41446	-0.27828	-0.23495	-0.23303	-0.049392	0.071017	0.19848	0.22662	0.44973	0.091489	0.34762	-0.028082	-0.059132	-0.20959	-0.2852	0.22385	0.045013	-0.13587	-0.26749	-0.086851	-0.1593	-0.17772	-0.17841	0.12748	0.29919	-0.13137	0.0085922	0.0086793	0.17051	-0.0066696	0.01189	0.43938	0.55931	-0.34107	-0.21594	0.24367	0.30169	0.18181	0.25783	0.057439	0.035549	-0.0095917	-0.041027	0.24275	0.3642	
 SFG_pole_L 	0.34857	0.3336	0.50574	0.31109	1	0.58999	0.42217	0.18272	0.40405	0.30268	0.18574	-0.12859	0.49423	0.17311	0.028835	-0.088593	0.20615	0.051117	0.11645	0.049651	0.18209	0.11629	-0.094732	-0.055619	0.021395	-0.076835	-0.10981	-0.13931	0.079206	0.0069274	0.2994	0.18994	0.22363	0.13533	-0.01055	-0.11406	-0.087811	-0.015405	0.39002	0.061375	0.29322	0.091176	0.27151	0.23241	-0.02355	-0.22126	-0.2175	-0.24573	-0.14445	-0.12626	-0.2191	-0.14898	-0.20253	-0.2142	-0.25193	-0.23017	0.49588	0.30711	0.23268	0.022464	0.081509	0.066783	0.11004	0.24062	0.25018	0.092002	-0.098707	-0.15942	0.22845	0.35798	0.16558	0.31031	-0.025831	-0.16864	0.15351	-0.079254	0.14232	0.12557	
 SFG_pole_R 	0.32931	0.52759	0.32548	0.51261	0.58999	1	0.23064	0.28009	0.38204	0.52983	-0.10889	-0.10853	0.18505	0.32557	-0.14182	-0.27171	0.025274	0.04922	0.021787	0.040055	0.19312	0.11133	-0.24646	-0.27427	-0.19123	-0.10514	-0.31125	-0.30358	-0.22418	-0.090082	0.016373	0.11996	0.16664	0.17851	-0.027722	-0.090592	-0.087879	0.062271	0.27773	0.33224	0.40965	0.11221	-0.15015	-0.012075	-0.39595	-0.32711	-0.30525	-0.29609	-0.29301	-0.3369	-0.080025	-0.22361	-0.283	-0.32625	-0.35463	-0.32778	0.4547	0.35635	0.17993	0.2029	0.066824	-0.021418	0.16169	0.29302	0.17717	0.12895	-0.035149	0.046626	0.10642	0.059608	0.26472	0.43167	0.11768	0.092967	0.077283	0.080187	0.053871	0.20066	
 MFG_L 	0.60471	0.17475	0.61193	0.37447	0.42217	0.23064	1	0.51065	0.60238	0.20098	0.65151	0.0092596	0.58667	0.23572	0.4498	0.10655	0.27289	0.2454	-0.15466	-0.092619	-0.20451	-0.093678	-0.17465	-0.1807	0.066772	-0.15704	-0.044204	-0.20278	0.16056	-0.10938	0.76514	0.45879	0.34904	0.22994	-0.28189	-0.27045	-0.23433	-0.26882	0.40029	0.015585	0.23946	0.20739	0.42721	0.34809	0.16157	-0.035946	-0.24645	-0.37741	0.1625	0.028491	-0.28404	-0.12787	-0.053034	-0.16776	-0.17492	-0.19534	0.089148	-0.023054	0.10295	-0.10286	-0.10492	-0.076967	-0.1156	-0.038473	0.34037	0.22986	-0.31461	-0.46363	0.16252	0.55972	0.16602	0.36803	0.098919	-0.2515	0.025309	-0.24602	0.18027	0.017827	
 MFG_R 	0.35235	0.42495	0.12415	0.5816	0.18272	0.28009	0.51065	1	0.52803	0.6079	0.39296	0.48428	0.13236	0.48111	0.16775	0.46692	0.086337	0.55835	-0.25459	0.23389	-0.0078882	0.12788	-0.19777	-0.088389	0.0056016	0.26214	0.0039092	0.062671	0.2634	0.2988	0.52073	0.88102	0.31966	0.59318	-0.059357	-0.049333	-0.25493	0.024301	-0.10397	0.27458	-0.040135	0.2655	0.37498	0.56208	0.06805	0.072284	-0.19422	-0.24223	0.33119	0.1249	-0.049317	-0.23066	-0.016279	-0.15604	-0.19443	-0.19968	-0.0064653	0.19619	-0.014233	0.11319	0.015823	0.02895	0.1351	0.23308	0.11628	0.39439	-0.14922	-0.12323	0.56391	0.49308	0.10505	0.15203	-0.021063	-0.21308	0.069968	-0.19398	0.21197	0.28519	
 MFG_DPFC_L 	0.53649	0.49011	0.29295	0.24834	0.40405	0.38204	0.60238	0.52803	1	0.63932	0.4175	0.19249	0.38602	0.42357	0.19125	0.21216	0.4265	0.27299	-0.056213	0.19394	0.16402	0.074931	-0.34722	-0.26462	-0.11975	-0.067251	-0.12636	-0.21303	0.17666	0.049028	0.41905	0.36432	0.33366	0.26969	-0.13166	-0.053197	-0.25574	0.026428	-0.0091845	0.2065	-0.098069	-0.017445	0.20426	0.29399	-0.084335	-0.16114	-0.3147	-0.34113	0.029946	-0.17929	-0.08729	-0.24512	-0.20923	-0.35765	-0.37919	-0.36844	0.25362	0.02837	0.25012	0.1775	0.031216	0.034905	0.18228	0.30837	0.065953	0.096479	0.015227	-0.12694	0.36484	0.5426	0.07237	0.35184	0.2561	-0.12201	0.34348	-0.25208	0.10839	0.065566	
 MFG_DPFC_R 	0.28937	0.62732	-0.078126	0.24263	0.30268	0.52983	0.20098	0.6079	0.63932	1	0.1235	0.37649	0.11079	0.65759	-0.021581	0.27987	0.24275	0.31156	-0.114	0.34732	0.23283	0.11374	-0.36277	-0.20895	-0.23198	0.13795	-0.26319	-0.12419	0.17593	0.35182	0.12726	0.52819	0.14311	0.38639	0.12681	0.15769	-0.14652	0.30193	-0.16192	0.32821	-0.055442	-0.046685	0.13525	0.16063	-0.24895	-0.17149	-0.30122	-0.21372	-0.079007	-0.17396	0.12271	-0.23651	-0.21997	-0.32215	-0.38547	-0.3593	0.28449	0.23906	0.17256	0.24828	0.023791	-0.10176	0.26186	0.48404	-0.16073	0.021054	0.095383	0.14529	0.54762	0.34363	0.18436	0.22531	0.12051	-0.062588	0.31679	-0.21504	-0.011442	0.20703	
