	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.75405	0.59419	0.302	0.38467	0.34435	0.54384	0.31148	0.51342	0.22157	0.3901	0.14804	0.40791	0.21263	0.49402	0.25378	0.30653	0.14245	0.10623	-0.1271	-0.0072539	-0.16245	0.17152	0.21816	0.48973	0.36484	0.30596	0.40331	0.19349	0.17729	0.32622	0.18641	0.20003	0.12795	-0.065786	0.06712	0.18394	-0.037484	0.32999	0.26143	0.27187	0.32928	0.38531	0.24994	0.050253	0.24282	0.13264	0.22143	0.18316	0.18361	0.27962	0.37078	0.23883	0.19957	0.2247	0.2893	0.16279	-0.10251	-0.14502	-0.13222	0.026089	-0.042138	0.22941	-0.037595	0.22332	-0.078013	-0.25398	-0.17386	0.014355	0.16125	0.0053644	0.013982	-0.18483	-0.25994	-0.32159	-0.26704	-0.34303	-0.39061	
 SFG_R 	0.75405	1	0.54525	0.47127	0.32439	0.35231	0.22738	0.16209	0.27631	0.24141	0.36075	0.31632	0.51703	0.51678	0.48732	0.46195	0.27136	0.35061	0.088542	0.0030624	0.085936	-0.067727	0.35406	0.41892	0.43964	0.54921	0.27811	0.43102	0.18602	0.30273	0.1605	0.22028	0.22938	0.18561	0.2776	0.33354	0.37609	0.20361	0.45413	0.46253	0.31495	0.46818	0.24467	0.20829	0.017359	0.094918	0.23104	0.1842	0.11087	0.054536	0.20057	0.22297	0.18856	0.12085	0.23645	0.2853	0.22402	0.022948	0.10225	-0.15231	0.17293	0.1161	0.15817	-0.05144	0.28694	0.0041368	-0.075461	0.11982	0.00021234	0.080763	-0.020945	-0.0295	-0.23015	-0.22138	-0.30231	-0.061726	-0.44056	-0.38793	
 SFG_PFC_L 	0.59419	0.54525	1	0.7743	0.82618	0.71937	0.4474	0.17905	0.59148	0.24277	0.40324	0.27261	0.65963	0.57835	0.67077	0.37371	0.49377	0.29539	0.28868	0.24266	0.2879	0.23008	0.24425	0.20179	0.31347	0.26802	0.12763	0.31139	0.27406	0.060885	0.60347	0.43067	0.18894	0.080435	0.2666	0.39151	0.32901	0.22665	0.61204	0.53178	0.50936	0.55333	0.301	0.27423	0.045593	0.15716	0.20842	0.021249	0.24072	0.054558	0.3944	0.40368	0.33259	0.19343	0.2817	0.29786	0.56697	0.21138	-0.018924	-0.12839	0.18103	0.07771	0.20641	-0.065597	0.64803	0.21387	-0.22358	-0.12029	0.046238	0.14427	0.10764	0.14365	-0.30088	-0.3202	-0.12032	0.016733	-0.29694	-0.37768	
 SFG_PFC_R 	0.302	0.47127	0.7743	1	0.66697	0.7955	0.2981	0.23799	0.47145	0.41929	0.32123	0.30744	0.56465	0.7353	0.56574	0.42179	0.44052	0.49357	0.099124	0.32579	0.26381	0.33874	0.14858	0.15338	0.084874	0.12448	-0.053585	0.10108	0.27914	-0.046558	0.51997	0.54225	0.13265	0.022783	0.2537	0.34418	0.26992	0.27048	0.51505	0.50077	0.32788	0.52256	0.15558	0.23243	0.024596	0.048609	-0.02536	-0.19853	0.15299	0.0018494	0.20944	0.17373	0.067415	-0.092596	0.06529	0.067675	0.57146	0.40113	0.096475	-0.11043	0.20559	0.078238	0.10245	-0.11448	0.59853	0.34147	-0.17024	0.064611	-0.079612	-0.070115	0.026436	0.00339	-0.29022	-0.2195	-0.0023402	0.16968	-0.34621	-0.34257	
 SFG_pole_L 	0.38467	0.32439	0.82618	0.66697	1	0.75771	0.45645	0.20107	0.66194	0.34425	0.29252	0.27064	0.47655	0.50719	0.61753	0.2809	0.50062	0.26329	0.34933	0.31362	0.34604	0.40225	0.31499	0.26389	0.32692	0.25806	0.16841	0.27665	0.2733	-0.047687	0.65753	0.44646	0.24913	0.14123	0.19403	0.27756	0.16152	0.19609	0.43246	0.30778	0.29596	0.36921	0.24356	0.18554	0.063376	0.14813	0.28363	0.065272	0.41393	0.20183	0.32711	0.30656	0.34151	0.20358	0.36964	0.33323	0.45062	0.19171	-0.097664	-0.086935	0.207	0.057801	0.24843	0.050139	0.68736	0.42522	-0.13104	-0.083704	0.058697	0.099389	0.11925	0.16482	-0.34686	-0.34161	-0.023945	0.018231	-0.27477	-0.40722	
 SFG_pole_R 	0.34435	0.35231	0.71937	0.7955	0.75771	1	0.41895	0.35423	0.66778	0.578	0.21912	0.26886	0.3903	0.55209	0.4828	0.28969	0.52376	0.41162	0.19472	0.25949	0.20093	0.27929	0.16968	0.25996	0.079663	0.1944	0.048664	0.25163	0.30485	0.0082963	0.61932	0.61271	0.16235	0.23295	0.11778	0.21456	0.094152	0.11084	0.29594	0.2521	0.091539	0.36327	0.14737	0.19875	0.026702	0.16141	0.1505	0.041424	0.36252	0.24014	0.2257	0.20811	0.23649	0.050892	0.26544	0.21795	0.42549	0.25207	-0.051381	-0.10444	0.21745	-0.034578	0.19559	-0.012395	0.48521	0.40477	-0.24404	0.038233	0.0088411	-0.043689	0.27069	0.1902	-0.33648	-0.2875	-0.050186	0.06902	-0.37175	-0.43451	
 MFG_L 	0.54384	0.22738	0.4474	0.2981	0.45645	0.41895	1	0.75271	0.86035	0.58158	0.52666	0.46185	0.21471	0.14187	0.6313	0.33214	0.3757	0.1523	-0.0048622	-0.039125	-0.20774	-0.12901	-0.20414	-0.14315	0.10592	-0.013939	0.31408	0.23716	0.45739	0.11094	0.77288	0.53354	0.18756	0.1395	-0.31234	-0.25145	-0.037747	-0.13023	0.31652	0.12258	0.20385	0.2816	0.61366	0.53405	0.17769	0.24483	0.047284	0.24103	0.39775	0.48747	0.19042	0.25841	0.053141	-0.061495	0.049716	-0.0029725	0.043795	-0.14153	-0.28055	-0.062922	0.16907	-0.12765	-0.14184	-0.35414	0.083525	-0.030303	-0.32646	-0.22956	0.082846	0.1378	0.21607	0.16652	-0.026414	-0.13039	-0.084539	-0.0051732	-0.17972	-0.37643	
 MFG_R 	0.31148	0.16209	0.17905	0.23799	0.20107	0.35423	0.75271	1	0.66302	0.75445	0.35618	0.56776	-0.041218	0.093196	0.347	0.3261	0.15601	0.16224	-0.084998	-0.054235	-0.38551	-0.21822	-0.32277	-0.19801	-0.11649	-0.091762	0.18318	0.08103	0.38925	0.19081	0.58033	0.62076	0.16276	0.18972	-0.39595	-0.39557	-0.1767	-0.14859	0.11859	0.015167	-0.080488	0.14267	0.47284	0.53246	0.18385	0.23667	-0.10156	0.19583	0.344	0.48672	0.074374	0.084912	-0.11452	-0.21391	-0.14427	-0.20354	-0.18211	-0.19388	-0.34531	-0.17608	0.11345	-0.14948	-0.095173	-0.3019	-0.058368	0.12084	-0.32459	-0.17147	0.10646	0.020434	0.23486	0.12191	-0.080583	-0.10034	-0.056189	0.026752	-0.11198	-0.23495	
 MFG_DPFC_L 	0.51342	0.27631	0.59148	0.47145	0.66194	0.66778	0.86035	0.66302	1	0.74566	0.46715	0.45741	0.2937	0.30422	0.65152	0.35312	0.54204	0.26194	0.14397	0.10676	-0.073255	0.059183	-0.075258	-0.013139	0.22263	0.082861	0.27113	0.2718	0.56379	0.18957	0.78416	0.61286	0.17217	0.14952	-0.17018	-0.07715	0.028162	-0.011554	0.29074	0.13531	0.12104	0.29344	0.49903	0.45219	0.15698	0.25358	0.18656	0.28955	0.48138	0.47269	0.2285	0.26615	0.12813	0.025175	0.16493	0.12271	0.17263	-0.01288	-0.2446	-0.071518	0.19888	-0.10307	0.021067	-0.20453	0.18175	0.1122	-0.27804	-0.13437	0.13193	0.1452	0.30179	0.23959	-0.17691	-0.23866	-0.036757	0.049558	-0.29926	-0.45834	
 MFG_DPFC_R 	0.22157	0.24141	0.24277	0.41929	0.34425	0.578	0.58158	0.75445	0.74566	1	0.3009	0.60548	0.083981	0.33421	0.40584	0.45536	0.29661	0.44261	0.030011	0.1186	-0.1703	0.036054	-0.12683	0.022958	0.039537	0.078069	0.23322	0.16516	0.50341	0.33578	0.54463	0.68921	0.17042	0.23968	-0.18125	-0.13876	-0.031772	0.046685	0.10751	0.02644	-0.15436	0.18031	0.34765	0.4441	0.15229	0.22997	0.069909	0.294	0.4115	0.52096	0.081616	0.07135	-0.053188	-0.11288	-0.0040967	-0.06687	-0.0010847	0.017829	-0.18114	-0.10539	0.22906	-0.059815	-0.007626	-0.18104	0.01431	0.21018	-0.17929	0.17409	0.14695	0.038075	0.30582	0.14673	-0.13018	-0.043225	0.0035973	0.21024	-0.22824	-0.31033	
