	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	Inf	1.2836	0.60327	0.88318	0.54733	0.56091	0.58266	0.54735	0.72309	0.61593	0.34981	0.53625	0.50025	0.72137	0.43173	0.54634	0.52966	0.54817	0.39334	0.34513	0.3819	0.41159	0.60945	0.51706	0.89447	0.88562	0.39842	0.40281	0.44078	0.30212	0.28276	0.39242	0.63009	0.58073	0.54127	0.56604	0.38769	0.43984	0.54851	0.5989	0.24602	0.26361	0.35472	0.37532	0.49797	0.54622	0.42651	0.29703	0.5887	0.6003	0.64207	0.7423	0.39681	0.43368	0.48762	0.46891	0.50625	0.48072	0.3153	0.1818	0.40083	0.3191	0.68789	0.66337	0.49559	0.585	0.36653	0.51122	0.28895	0.34692	0.31116	0.2574	0.37182	0.41735	0.37127	0.47224	0.58982	0.53276	
 SFG_R 	1.2836	Inf	0.43604	0.78379	0.3375	0.39078	0.46216	0.49305	0.5871	0.51795	0.33086	0.60274	0.42954	0.65733	0.35975	0.55916	0.47255	0.47952	0.32311	0.37728	0.42413	0.43857	0.49283	0.46442	0.78542	0.86963	0.30735	0.39883	0.41469	0.41063	0.1843	0.36585	0.50447	0.56292	0.4823	0.56419	0.40043	0.43992	0.42726	0.53398	0.31312	0.33079	0.39664	0.42448	0.49216	0.5673	0.39203	0.26428	0.50562	0.60444	0.53516	0.61213	0.35298	0.37683	0.40562	0.41138	0.48937	0.4888	0.2646	0.35832	0.47887	0.37378	0.5628	0.57996	0.3704	0.51629	0.4359	0.58918	0.17389	0.18867	0.46587	0.34238	0.39943	0.47717	0.37375	0.51523	0.46494	0.48358	
 SFG_PFC_L 	0.60327	0.43604	Inf	1.3099	0.96431	1.1947	1.1445	0.96536	0.68951	0.57885	0.55181	0.59595	0.64531	0.55963	0.65469	0.57662	0.39911	0.48654	0.61792	0.39836	0.5263	0.57856	0.42846	0.41886	0.54926	0.56275	0.45627	0.5463	0.39552	0.39451	0.60408	0.56492	0.4946	0.53164	0.33948	0.32572	0.29798	0.23868	0.60777	0.47784	0.39613	0.31616	0.40027	0.33315	0.30277	0.33568	0.25603	0.2001	0.5221	0.47636	0.38895	0.56824	0.28253	0.33905	0.33475	0.32638	0.62369	0.53642	0.19688	0.3606	0.34686	0.31898	0.46152	0.48227	0.70584	0.63636	0.23997	0.20056	0.13184	0.15638	0.35552	0.4722	0.18778	0.24865	0.35621	0.35031	0.3184	0.36325	
 SFG_PFC_R 	0.88318	0.78379	1.3099	Inf	0.96144	1.1531	1.1392	1.1839	0.97997	0.84999	0.66641	0.8022	0.76378	0.83849	0.76099	0.85492	0.61451	0.76645	0.71586	0.63339	0.72587	0.82564	0.52538	0.49122	0.72706	0.75446	0.5201	0.59299	0.53796	0.49935	0.71463	0.81054	0.71956	0.77111	0.45867	0.53368	0.45434	0.40821	0.6805	0.67001	0.4439	0.42442	0.53243	0.54168	0.54324	0.63368	0.4253	0.27192	0.73827	0.71331	0.55197	0.80845	0.35594	0.43599	0.42124	0.43693	0.82171	0.77069	0.33191	0.45895	0.56134	0.49247	0.61304	0.62766	0.77113	0.83951	0.43868	0.46018	0.20878	0.23865	0.42942	0.52322	0.35257	0.35514	0.41015	0.55809	0.41768	0.46853	
 SFG_pole_L 	0.54733	0.3375	0.96431	0.96144	Inf	1.2804	0.72445	0.62978	1.0447	0.82639	0.86943	0.70211	1.0115	0.89349	1.0307	0.95602	0.76465	0.97979	0.97272	0.741	0.9725	0.93737	0.65047	0.68865	0.7273	0.7886	0.63165	0.58199	0.706	0.59865	0.90339	0.76368	0.85447	0.80462	0.56117	0.59663	0.54978	0.45875	0.59526	0.52197	0.48688	0.44122	0.58544	0.5128	0.59011	0.56562	0.66945	0.45816	0.85632	0.72936	0.45354	0.56247	0.59209	0.71313	0.57519	0.54727	0.97341	0.84964	0.19267	0.28883	0.72577	0.57196	0.69869	0.68392	1.0521	0.95805	0.61429	0.58078	0.31012	0.30058	0.3162	0.48948	0.38019	0.3582	0.63227	0.63113	0.5471	0.58554	
 SFG_pole_R 	0.56091	0.39078	1.1947	1.1531	1.2804	Inf	0.74285	0.75295	0.80807	0.74696	0.5864	0.70766	0.8047	0.83503	0.72617	0.82032	0.53591	0.70531	0.77885	0.66114	0.79714	0.88504	0.64773	0.62546	0.79374	0.75209	0.60189	0.71793	0.69349	0.67063	0.63064	0.71609	0.78791	0.7697	0.63943	0.6558	0.48001	0.47047	0.75175	0.70661	0.52812	0.42683	0.50055	0.54838	0.47996	0.5032	0.54357	0.35833	0.71112	0.69814	0.66477	0.78768	0.47706	0.54667	0.51217	0.47067	0.83071	0.74296	0.23794	0.32609	0.52258	0.44193	0.71602	0.69777	1.1255	1.0162	0.49348	0.49239	0.31976	0.32906	0.35924	0.46853	0.33036	0.34638	0.48537	0.5668	0.56009	0.56519	
 MFG_L 	0.58266	0.46216	1.1445	1.1392	0.72445	0.74285	Inf	1.5011	0.90337	0.82924	0.71947	0.57211	0.50452	0.4647	0.75655	0.53919	0.43652	0.52258	0.40739	0.36731	0.37588	0.43337	0.20878	0.22739	0.33587	0.38684	0.50319	0.43673	0.29909	0.25547	0.88916	0.88747	0.5267	0.56514	0.11501	0.13298	0.11255	0.068831	0.36762	0.26089	0.14516	0.14313	0.32609	0.24494	0.20763	0.26923	0.078605	-0.042679	0.50985	0.35166	0.22546	0.48735	0.062724	0.17672	0.098078	0.12142	0.49172	0.46511	0.22681	0.32651	0.20272	0.17392	0.37018	0.3865	0.44129	0.52525	0.12939	0.15754	0.022605	0.082782	0.34715	0.40293	0.05051	0.090285	0.18894	0.31789	0.26892	0.30185	
 MFG_R 	0.54735	0.49305	0.96536	1.1839	0.62978	0.75295	1.5011	Inf	0.94928	0.98344	0.69591	0.70139	0.48947	0.54429	0.67763	0.60647	0.44972	0.54045	0.35651	0.34328	0.3779	0.4738	0.28331	0.26703	0.44084	0.48066	0.55458	0.50614	0.38652	0.34611	0.7723	1.0679	0.62305	0.71595	0.2205	0.24419	0.16055	0.14309	0.3642	0.31507	0.16775	0.15947	0.31179	0.28373	0.25369	0.33627	0.16361	0.029653	0.50723	0.41764	0.23342	0.54105	0.11906	0.22086	0.15083	0.18997	0.57978	0.59977	0.22147	0.3715	0.21996	0.24261	0.4836	0.52951	0.47198	0.63659	0.21011	0.28356	0.053715	0.1248	0.47963	0.47266	0.13802	0.16144	0.21936	0.40727	0.37133	0.41692	
 MFG_DPFC_L 	0.72309	0.5871	0.68951	0.97997	1.0447	0.80807	0.90337	0.94928	Inf	1.7192	1.1332	0.99519	0.94538	1.0102	1.1995	1.0887	1.0548	1.1067	0.6262	0.58851	0.78957	0.74032	0.5339	0.50804	0.6954	0.7478	0.86154	0.59928	0.81599	0.57862	1.0329	1.2285	1.1767	1.1853	0.51963	0.60857	0.52306	0.48588	0.46499	0.46755	0.36757	0.36048	0.62104	0.56651	0.69096	0.70777	0.54885	0.26962	1.0776	0.81385	0.49555	0.74842	0.47099	0.67374	0.45716	0.50091	1.0711	1.061	0.15733	0.29476	0.64626	0.48313	0.97119	0.93859	0.76228	1.026	0.6677	0.76217	0.32961	0.39205	0.49537	0.52863	0.39485	0.43836	0.66042	0.76087	0.80972	0.83018	
 MFG_DPFC_R 	0.61593	0.51795	0.57885	0.84999	0.82639	0.74696	0.82924	0.98344	1.7192	Inf	0.87755	0.8416	0.72748	0.85723	0.93763	0.85996	0.86043	1.0017	0.51754	0.55638	0.59239	0.62073	0.50748	0.47507	0.62853	0.64672	0.93649	0.68549	0.77631	0.57882	0.85083	1.3644	1.0162	1.088	0.40498	0.48727	0.39866	0.41171	0.34322	0.34532	0.30254	0.28371	0.52823	0.52204	0.5918	0.60454	0.48259	0.22664	0.92153	0.76856	0.45458	0.68714	0.4083	0.60533	0.39738	0.4773	0.79391	0.85681	0.085774	0.22328	0.46901	0.40085	0.83993	0.82823	0.58885	0.87801	0.4819	0.6549	0.32502	0.43244	0.48393	0.47788	0.30888	0.31823	0.47051	0.71519	0.7714	0.78023	
