	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.85744	0.53937	0.70801	0.49852	0.50865	0.5246	0.49853	0.61882	0.54829	0.33621	0.49014	0.46231	0.61776	0.40676	0.49778	0.48512	0.49915	0.37423	0.33205	0.36436	0.38982	0.54374	0.47543	0.7136	0.70922	0.3786	0.38235	0.41429	0.29325	0.27546	0.37344	0.55812	0.5232	0.49395	0.51245	0.36937	0.41351	0.4994	0.53627	0.24117	0.25767	0.34055	0.35864	0.46052	0.49768	0.4024	0.28859	0.52896	0.53726	0.56631	0.63053	0.37721	0.40839	0.45233	0.43732	0.46702	0.44682	0.30525	0.17982	0.38066	0.30869	0.59663	0.5806	0.45864	0.52629	0.35095	0.4709	0.28117	0.33364	0.30149	0.25186	0.35559	0.3947	0.3551	0.44001	0.52976	0.48749	
 SFG_R 	0.85744	1	0.41036	0.65488	0.32525	0.37203	0.43184	0.45664	0.52781	0.47612	0.31929	0.539	0.40494	0.57659	0.345	0.50735	0.44026	0.44586	0.31232	0.36035	0.4004	0.41246	0.45646	0.43368	0.65581	0.70118	0.29802	0.37895	0.39245	0.38901	0.18224	0.35036	0.46562	0.51014	0.44808	0.51108	0.38031	0.41358	0.40303	0.48842	0.30327	0.31923	0.37707	0.4007	0.45593	0.51338	0.37311	0.2583	0.46653	0.5402	0.48932	0.54563	0.33902	0.35995	0.38474	0.38964	0.45372	0.45327	0.25859	0.34374	0.44533	0.3573	0.51005	0.52264	0.35435	0.47483	0.41024	0.52931	0.17216	0.18646	0.43485	0.3296	0.37947	0.44398	0.35727	0.47401	0.4341	0.44911	
 SFG_PFC_L 	0.53937	0.41036	1	0.86424	0.74619	0.83202	0.81592	0.74666	0.59767	0.52183	0.50187	0.53416	0.56851	0.5077	0.57482	0.52021	0.37919	0.45147	0.54968	0.37854	0.48254	0.52162	0.40403	0.39597	0.49997	0.51001	0.42704	0.49774	0.37611	0.37524	0.53994	0.51162	0.45786	0.48664	0.32701	0.31467	0.28946	0.23425	0.54256	0.44452	0.37664	0.30603	0.38018	0.32135	0.29384	0.32362	0.25058	0.19747	0.47932	0.44333	0.37046	0.51407	0.27525	0.32663	0.32278	0.31526	0.55369	0.49027	0.19437	0.34574	0.33358	0.30858	0.43132	0.44806	0.60806	0.56242	0.23547	0.19791	0.13108	0.15512	0.34126	0.43998	0.1856	0.24365	0.34188	0.33665	0.30806	0.34808	
 SFG_PFC_R 	0.70801	0.65488	0.86424	1	0.74492	0.81879	0.81414	0.82867	0.75305	0.69107	0.58261	0.66527	0.6433	0.68501	0.64166	0.69363	0.54729	0.64486	0.61434	0.56038	0.62054	0.67813	0.48184	0.45518	0.62126	0.6378	0.47778	0.53205	0.49144	0.46161	0.61357	0.66989	0.61664	0.64757	0.429	0.48819	0.42546	0.38695	0.59185	0.58498	0.41687	0.40065	0.48724	0.49426	0.49544	0.56058	0.40138	0.26541	0.6281	0.61275	0.50199	0.66873	0.34163	0.41031	0.39798	0.4111	0.676	0.64733	0.32024	0.42922	0.50897	0.45618	0.54627	0.55644	0.64758	0.68555	0.41255	0.43023	0.2058	0.23422	0.40484	0.48018	0.33865	0.34092	0.3886	0.50656	0.39497	0.43701	
 SFG_pole_L 	0.49852	0.32525	0.74619	0.74492	1	0.85659	0.61966	0.5579	0.77973	0.67853	0.70108	0.60571	0.7664	0.71311	0.77419	0.7425	0.64381	0.75297	0.7499	0.62975	0.7498	0.73401	0.57199	0.59711	0.62141	0.65762	0.55918	0.52411	0.60816	0.53609	0.71794	0.64324	0.6934	0.66661	0.50885	0.53465	0.50035	0.42906	0.53367	0.47922	0.45174	0.41465	0.52661	0.47212	0.52997	0.51213	0.58462	0.42858	0.69436	0.62267	0.42481	0.50981	0.5314	0.61264	0.51916	0.49847	0.7502	0.69088	0.19032	0.28106	0.62047	0.5168	0.60353	0.59406	0.78263	0.74341	0.54714	0.52324	0.30055	0.29184	0.30607	0.4538	0.36288	0.34363	0.55961	0.55883	0.49834	0.52668	
 SFG_pole_R 	0.50865	0.37203	0.83202	0.81879	0.85659	1	0.63086	0.63691	0.66852	0.63333	0.5273	0.6092	0.66665	0.68317	0.62071	0.67524	0.48988	0.60773	0.65205	0.57912	0.66243	0.70894	0.57014	0.55492	0.66052	0.6364	0.53839	0.61563	0.60022	0.5854	0.55849	0.61448	0.65723	0.64676	0.56451	0.57556	0.44625	0.43858	0.63619	0.60854	0.48394	0.40267	0.46255	0.49931	0.44621	0.46463	0.49568	0.34374	0.61138	0.60319	0.58153	0.65709	0.44388	0.49802	0.47164	0.43874	0.68086	0.63093	0.23354	0.31501	0.47969	0.41525	0.61444	0.60295	0.80949	0.7683	0.45698	0.45611	0.30929	0.31767	0.34455	0.43701	0.31884	0.33316	0.45053	0.513	0.50804	0.51182	
 MFG_L 	0.5246	0.43184	0.81592	0.81414	0.61966	0.63086	1	0.90534	0.71793	0.68007	0.61658	0.51691	0.46566	0.43391	0.63904	0.49238	0.41076	0.47969	0.38626	0.35164	0.35913	0.40814	0.2058	0.22355	0.32378	0.36863	0.46462	0.41093	0.29048	0.25005	0.71098	0.71014	0.48286	0.51178	0.1145	0.13221	0.11208	0.068723	0.35191	0.25513	0.14415	0.14216	0.315	0.24016	0.2047	0.26291	0.078444	-0.042653	0.46983	0.33784	0.22171	0.45211	0.062641	0.1749	0.097764	0.12083	0.45558	0.43424	0.223	0.31538	0.19999	0.17219	0.35415	0.36834	0.41471	0.48174	0.12867	0.15625	0.022601	0.082593	0.33384	0.38246	0.050467	0.090041	0.18672	0.3076	0.26262	0.293	
 MFG_R 	0.49853	0.45664	0.74666	0.82867	0.5579	0.63691	0.90534	1	0.73946	0.75455	0.60176	0.60525	0.45379	0.49623	0.58998	0.54164	0.42167	0.49333	0.34213	0.3304	0.36088	0.44126	0.27597	0.26086	0.41434	0.44677	0.50394	0.46693	0.36835	0.33292	0.64827	0.78866	0.55325	0.61439	0.217	0.23945	0.15918	0.14212	0.34891	0.30504	0.16619	0.15814	0.30207	0.27635	0.24838	0.32414	0.16216	0.029644	0.46778	0.39494	0.22927	0.49379	0.1185	0.21734	0.14969	0.18771	0.5225	0.53689	0.21792	0.3553	0.21648	0.23796	0.44912	0.485	0.4398	0.56257	0.20707	0.2762	0.053663	0.12416	0.44595	0.44035	0.13715	0.16005	0.21591	0.38616	0.35516	0.39433	
 MFG_DPFC_L 	0.61882	0.52781	0.59767	0.75305	0.77973	0.66852	0.71793	0.73946	1	0.93776	0.8121	0.75956	0.73768	0.76585	0.83351	0.79639	0.78368	0.80289	0.55543	0.52882	0.65816	0.62934	0.48836	0.46841	0.60144	0.63384	0.69705	0.53653	0.67288	0.52167	0.77506	0.84214	0.8264	0.8291	0.47742	0.54312	0.48006	0.45094	0.43414	0.43622	0.35186	0.34564	0.55185	0.51279	0.5986	0.60928	0.49966	0.26327	0.79231	0.67171	0.45861	0.63421	0.439	0.58743	0.42777	0.46283	0.78988	0.78605	0.15605	0.28651	0.56915	0.44874	0.74923	0.73458	0.64242	0.77228	0.58346	0.64235	0.31817	0.37313	0.45847	0.48433	0.37554	0.41229	0.57864	0.64159	0.66944	0.68058	
 MFG_DPFC_R 	0.54829	0.47612	0.52183	0.69107	0.67853	0.63333	0.68007	0.75455	0.93776	1	0.70519	0.68665	0.62152	0.69483	0.73413	0.69624	0.69648	0.76232	0.4758	0.50529	0.53162	0.55164	0.46798	0.44229	0.55704	0.56946	0.73361	0.59508	0.65058	0.52181	0.6915	0.8774	0.76832	0.79614	0.3842	0.45205	0.3788	0.38992	0.33035	0.33222	0.29363	0.27633	0.48403	0.47927	0.53119	0.54027	0.44832	0.22283	0.72662	0.64609	0.42566	0.59614	0.38703	0.54083	0.37771	0.44408	0.66062	0.69461	0.085564	0.21965	0.4374	0.38067	0.68577	0.67953	0.52907	0.70542	0.44776	0.57496	0.31404	0.40736	0.44938	0.44454	0.29942	0.3079	0.43861	0.61392	0.64774	0.65284	
 IFG_opercularis_L 	0.33621	0.31929	0.50187	0.58261	0.70108	0.5273	0.61658	0.60176	0.8121	0.70519	1	0.79658	0.81935	0.6921	0.92739	0.82742	0.72233	0.69063	0.51968	0.43566	0.65166	0.60586	0.31656	0.33506	0.43182	0.49586	0.50036	0.32839	0.52868	0.44794	0.77891	0.74502	0.59952	0.63319	0.41977	0.4658	0.48275	0.37673	0.34875	0.30936	0.27816	0.28274	0.4679	0.34466	0.43174	0.44681	0.30544	0.13618	0.61177	0.4294	0.1985	0.36372	0.30443	0.41998	0.24128	0.26402	0.78658	0.77921	0.12428	0.37015	0.5551	0.41344	0.60297	0.59939	0.47849	0.59949	0.68519	0.58985	0.1168	0.10867	0.40504	0.48297	0.35055	0.3586	0.57396	0.57176	0.45786	0.5357	
 IFG_opercularis_R 	0.49014	0.539	0.53416	0.66527	0.60571	0.6092	0.51691	0.60525	0.75956	0.68665	0.79658	1	0.76113	0.80678	0.77736	0.90225	0.67989	0.65213	0.43283	0.40613	0.68156	0.63011	0.50342	0.43517	0.66886	0.65789	0.48182	0.43675	0.63412	0.6002	0.53394	0.64775	0.62779	0.65625	0.63899	0.68962	0.59076	0.57995	0.50584	0.54898	0.35652	0.37409	0.4608	0.44837	0.44792	0.49146	0.44027	0.26008	0.56519	0.49803	0.40946	0.50304	0.41653	0.45648	0.37121	0.35607	0.83586	0.84614	0.20509	0.48609	0.58201	0.46579	0.7265	0.71884	0.56588	0.66651	0.76663	0.74564	0.13733	0.15438	0.45498	0.44956	0.45797	0.51455	0.61467	0.64637	0.56152	0.64748	
 IFG_orbitalis_L 	0.46231	0.40494	0.56851	0.6433	0.7664	0.66665	0.46566	0.45379	0.73768	0.62152	0.81935	0.76113	1	0.8792	0.84505	0.85914	0.8462	0.8111	0.70893	0.56212	0.79645	0.75525	0.56048	0.57357	0.62037	0.69056	0.44687	0.38705	0.60685	0.51341	0.64376	0.62517	0.66489	0.67307	0.66693	0.69727	0.76744	0.65372	0.65443	0.57625	0.62719	0.56742	0.64096	0.56904	0.6115	0.59807	0.49165	0.34032	0.72278	0.5805	0.48987	0.56774	0.50841	0.60225	0.48844	0.47655	0.80494	0.78737	0.18712	0.44011	0.70292	0.57501	0.66205	0.65169	0.68119	0.71444	0.79881	0.71979	0.3929	0.38781	0.38789	0.49093	0.5841	0.56697	0.74107	0.66067	0.59271	0.65523	
 IFG_orbitalis_R 	0.61776	0.57659	0.5077	0.68501	0.71311	0.68317	0.43391	0.49623	0.76585	0.69483	0.6921	0.80678	0.8792	1	0.73053	0.86222	0.83799	0.8269	0.67697	0.61729	0.77589	0.77264	0.67482	0.60104	0.76501	0.7828	0.51888	0.49501	0.72275	0.58991	0.52459	0.61672	0.74252	0.74149	0.73809	0.80018	0.7657	0.75863	0.64884	0.70332	0.5601	0.56142	0.62815	0.65986	0.62315	0.63977	0.55877	0.38053	0.69068	0.66368	0.64607	0.71814	0.53965	0.6192	0.5347	0.52251	0.80342	0.79956	0.26643	0.49232	0.70029	0.60448	0.80698	0.7951	0.73557	0.78964	0.78551	0.85989	0.42861	0.46835	0.37516	0.4133	0.59873	0.60392	0.68921	0.73358	0.69838	0.74544	
 IFG_triangularis_L 	0.40676	0.345	0.57482	0.64166	0.77419	0.62071	0.63904	0.58998	0.83351	0.73413	0.92739	0.77736	0.84505	0.73053	1	0.84858	0.72944	0.72551	0.60645	0.48974	0.68244	0.62618	0.37034	0.36215	0.46999	0.51067	0.49447	0.33413	0.52423	0.42581	0.79606	0.73849	0.64944	0.64454	0.4194	0.44635	0.51913	0.40373	0.44495	0.36045	0.34289	0.30326	0.50326	0.38711	0.47771	0.47578	0.36954	0.18978	0.68235	0.48035	0.29823	0.43343	0.36745	0.48266	0.30946	0.31885	0.77521	0.74438	0.15804	0.31349	0.55269	0.44039	0.59566	0.59203	0.55718	0.62614	0.64949	0.55175	0.1522	0.16058	0.30257	0.37827	0.34645	0.34332	0.55534	0.56486	0.45995	0.50846	
 IFG_triangularis_R 	0.49778	0.50735	0.52021	0.69363	0.7425	0.67524	0.49238	0.54164	0.79639	0.69624	0.82742	0.90225	0.85914	0.86222	0.84858	1	0.75832	0.78501	0.61179	0.57235	0.79041	0.7526	0.53332	0.49864	0.64877	0.69025	0.46959	0.42074	0.64535	0.59144	0.63183	0.67865	0.69972	0.69313	0.65451	0.73284	0.65401	0.60908	0.5929	0.62879	0.46659	0.48061	0.58032	0.56138	0.57739	0.60137	0.55677	0.36368	0.6727	0.60423	0.4909	0.56408	0.48661	0.55682	0.44104	0.43654	0.86622	0.84691	0.22525	0.45047	0.71335	0.54905	0.68926	0.66022	0.63861	0.70705	0.80728	0.76259	0.25065	0.22297	0.40705	0.48403	0.48675	0.50126	0.64384	0.67988	0.53644	0.5974	
 LFOG_L 	0.48512	0.44026	0.37919	0.54729	0.64381	0.48988	0.41076	0.42167	0.78368	0.69648	0.72233	0.67989	0.8462	0.83799	0.72944	0.75832	1	0.84063	0.6554	0.55667	0.7225	0.7033	0.48606	0.45207	0.54446	0.59489	0.41307	0.30004	0.61298	0.43751	0.5594	0.58746	0.67757	0.67853	0.63845	0.69724	0.7688	0.73035	0.58177	0.59528	0.59054	0.6192	0.73654	0.70834	0.70264	0.67943	0.47902	0.31688	0.73618	0.58096	0.57571	0.66085	0.5399	0.64764	0.52972	0.52864	0.7157	0.72792	0.14443	0.40441	0.66109	0.56471	0.66905	0.64087	0.63379	0.71048	0.73545	0.771	0.56644	0.58877	0.38779	0.45918	0.56362	0.60146	0.65895	0.65247	0.65732	0.69754	
 LFOG_R 	0.49915	0.44586	0.45147	0.64486	0.75297	0.60773	0.47969	0.49333	0.80289	0.76232	0.69063	0.65213	0.8111	0.8269	0.72551	0.78501	0.84063	1	0.75844	0.74886	0.78723	0.79414	0.50538	0.54918	0.53972	0.62621	0.56847	0.52796	0.58867	0.52172	0.62818	0.70399	0.69727	0.70705	0.49172	0.61741	0.66913	0.60727	0.47479	0.49733	0.57697	0.59999	0.6927	0.67686	0.6958	0.69978	0.57921	0.39773	0.78938	0.73006	0.50859	0.62658	0.53154	0.64953	0.5273	0.57209	0.69785	0.7345	0.20363	0.38156	0.73874	0.68348	0.59086	0.57619	0.62778	0.69212	0.62678	0.73383	0.46059	0.49061	0.44134	0.50644	0.55046	0.47806	0.59717	0.5996	0.59448	0.65135	
