	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.67666	0.60281	0.46394	0.34246	0.103	0.65504	0.44222	0.47164	0.40255	0.50952	0.17304	0.36215	0.22877	0.38816	0.22867	0.34867	0.10681	0.042136	0.06513	0.075733	0.17364	0.24113	0.37169	0.45367	0.5675	0.52891	0.51909	0.052938	-0.013422	0.41256	0.27078	0.23549	0.34016	-0.026155	-0.048184	-0.010291	-0.0012691	0.34371	0.22948	0.38353	0.30683	0.44152	0.11843	0.30012	0.26409	0.19103	0.081378	0.33875	0.36496	0.28184	0.24931	0.21615	0.14151	0.28486	0.099224	-0.06354	0.053892	-0.16176	-0.22147	-0.22454	0.11653	0.17712	0.29442	0.17365	0.0019473	0.29241	-0.024817	0.46022	0.55322	-0.24141	0.093453	0.043695	-0.13025	-0.13091	-0.25749	-0.25685	-0.35319	
 SFG_R 	0.67666	1	0.58624	0.63837	0.24897	0.44528	0.51133	0.71674	0.65173	0.64522	0.47887	0.41117	0.25356	0.42553	0.34513	0.48503	0.32302	0.34534	0.19655	0.19638	0.2019	0.29073	0.16059	0.31677	0.31713	0.6291	0.42135	0.51755	0.32938	0.29132	0.35103	0.48259	0.11814	0.36568	0.13945	0.19509	0.15846	0.2277	0.26489	0.46367	0.19161	0.33213	0.32485	0.45845	0.23184	0.3518	0.096877	-0.053425	0.42904	0.49852	0.5423	0.57442	-0.085614	-0.084232	0.054358	-0.069455	0.21639	0.22462	-0.19784	-0.17149	-0.32958	-0.071331	0.18328	0.24572	0.0022699	0.015822	0.31524	0.061459	0.54809	0.5606	-0.042306	0.0042297	0.040494	0.031163	-0.19766	-0.33241	-0.48198	-0.41423	
 SFG_PFC_L 	0.60281	0.58624	1	0.7525	0.61267	0.5304	0.64311	0.53623	0.44029	0.59664	0.5386	0.44698	0.48314	0.46594	0.34823	0.25629	0.42007	0.30877	0.27809	0.38284	0.4997	0.56249	-0.10786	0.25659	0.14709	0.49122	0.32917	0.43477	-0.055241	0.0048382	0.51445	0.46777	0.1147	0.37157	0.082763	0.034225	0.088646	0.20233	0.4236	0.40708	0.43155	0.48558	0.38514	0.17726	0.44231	0.47323	0.33239	0.3499	0.46857	0.4485	0.48589	0.49554	0.28643	0.29672	0.36665	0.28542	0.19838	0.31053	0.11625	-0.13851	-0.14131	0.1171	0.14936	0.25888	0.42019	0.32888	0.23846	0.021565	0.62957	0.61377	0.0011031	0.17105	0.15441	-0.11249	0.10765	-0.32049	-0.44276	-0.46953	
 SFG_PFC_R 	0.46394	0.63837	0.7525	1	0.41993	0.7561	0.67759	0.69857	0.4651	0.78244	0.59686	0.60068	0.4308	0.46293	0.28011	0.4231	0.37955	0.4869	0.31471	0.27522	0.41205	0.61831	-0.20593	0.18326	-0.050304	0.43365	0.33377	0.53609	0.018441	-0.03694	0.58274	0.61435	0.040155	0.36684	0.0041843	-0.081369	0.17408	0.19034	0.47785	0.52621	0.47154	0.57689	0.51924	0.39569	0.49202	0.50442	0.29843	0.26736	0.48583	0.50524	0.53222	0.50522	0.19939	0.19604	0.27335	0.29807	0.10671	0.26263	0.083813	-0.12792	-0.19239	-0.033494	-0.098247	0.092032	0.344	0.32834	0.081639	-0.14262	0.53508	0.52906	-0.16051	-0.019536	0.041327	-0.17379	0.18994	-0.346	-0.56317	-0.4303	
 SFG_pole_L 	0.34246	0.24897	0.61267	0.41993	1	0.55146	0.5303	0.33564	0.24897	0.42658	0.52353	0.43311	0.50514	0.26946	0.29666	0.19152	0.34643	0.278	0.46899	0.53524	0.37032	0.60545	-0.15703	0.17222	0.0067403	0.29147	0.15125	0.34571	-0.15463	-0.178	0.63615	0.57904	0.048019	0.2492	0.18725	0.081932	0.13467	0.25509	0.56721	0.37154	0.4113	0.51293	0.5334	0.22997	0.56884	0.50708	0.41089	0.45138	0.49348	0.4322	0.37482	0.36638	0.51448	0.55233	0.54074	0.5215	0.030266	0.14212	-0.088171	-0.30186	0.21893	0.013097	0.054207	0.019437	0.53611	0.40647	0.10579	-0.1175	0.57155	0.51771	0.21311	0.37724	0.30098	0.028103	0.25681	-0.42512	-0.27532	-0.31846	
 SFG_pole_R 	0.103	0.44528	0.5304	0.7561	0.55146	1	0.4203	0.51763	0.2797	0.63553	0.37545	0.54888	0.30965	0.31719	0.053781	0.26871	0.28693	0.54489	0.51551	0.46226	0.54358	0.65425	-0.21489	0.12291	-0.13247	0.28752	0.10037	0.38189	-0.0051712	0.028941	0.41555	0.58441	0.011167	0.2979	0.19901	0.1278	0.21933	0.31131	0.35844	0.48541	0.23949	0.47425	0.29569	0.39737	0.42688	0.48452	0.31569	0.338	0.417	0.40597	0.51988	0.4869	0.25337	0.28956	0.25511	0.35894	0.29921	0.33613	0.0088894	-0.27864	0.071658	-0.13433	0.0044786	0.01055	0.31394	0.39298	0.013644	-0.12756	0.41785	0.35965	0.1391	0.083967	0.062452	-0.06522	0.22084	-0.39492	-0.44525	-0.18928	
 MFG_L 	0.65504	0.51133	0.64311	0.67759	0.5303	0.4203	1	0.6633	0.54018	0.64506	0.72795	0.60118	0.52687	0.27344	0.45327	0.39151	0.33751	0.24064	0.4195	0.28384	0.16536	0.49878	-0.20472	0.06543	-0.0060537	0.38009	0.41374	0.47959	-0.086212	-0.18843	0.75276	0.62963	0.30733	0.50304	-0.083418	-0.19475	0.02493	0.04969	0.54848	0.43663	0.4507	0.5164	0.61612	0.17036	0.5102	0.44645	0.2989	0.28927	0.56996	0.57275	0.4197	0.40273	0.29489	0.28458	0.34887	0.27981	-0.20696	-0.016565	-0.081378	-0.37144	-0.10324	0.06873	-0.059316	0.04388	0.46294	0.29319	0.032903	-0.3047	0.54033	0.58251	-0.13927	0.15178	0.17334	-0.16322	0.21748	-0.41041	-0.33107	-0.4166	
 MFG_R 	0.44222	0.71674	0.53623	0.69857	0.33564	0.51763	0.6633	1	0.63147	0.78945	0.46997	0.70562	0.23318	0.26307	0.35559	0.50548	0.23424	0.34927	0.31554	0.26864	0.17251	0.4092	-0.12217	0.14634	-0.012016	0.47074	0.53018	0.59184	0.18814	0.066387	0.56886	0.79722	0.16314	0.48219	-0.093814	-0.075293	0.023919	0.098096	0.29639	0.44433	0.15927	0.38376	0.46415	0.41354	0.39018	0.4542	0.26362	0.12221	0.69215	0.70928	0.5721	0.57749	0.03728	0.085969	0.21874	0.14437	0.07174	0.13446	-0.051478	-0.17845	-0.25588	-0.029675	-0.035584	0.039119	0.10115	0.15382	0.10597	-0.20061	0.54648	0.52561	-0.094216	-0.13452	0.027253	-0.090408	0.029005	-0.45387	-0.42858	-0.45051	
 MFG_DPFC_L 	0.47164	0.65173	0.44029	0.4651	0.24897	0.2797	0.54018	0.63147	1	0.73249	0.50126	0.42647	0.22022	0.27625	0.4489	0.57519	0.16802	0.14678	0.26656	0.20034	0.082197	0.20158	0.0011563	0.21329	0.21445	0.44013	0.39759	0.38565	0.34036	0.25686	0.5039	0.49266	0.27075	0.36145	0.12049	0.13864	0.12218	0.12459	0.19402	0.22859	-0.046402	0.073583	0.34908	0.31706	0.077815	0.13998	0.14208	-0.0063568	0.43546	0.45046	0.25892	0.3023	-0.015039	0.015221	0.018522	-0.057456	0.21834	0.34382	-0.17684	-0.10642	-0.26859	-0.057982	0.21421	0.30888	0.046319	-0.068368	0.32089	0.16415	0.49699	0.48305	-0.032023	0.03241	0.25224	0.070187	-0.021553	-0.17284	-0.35277	-0.45292	
 MFG_DPFC_R 	0.40255	0.64522	0.59664	0.78244	0.42658	0.63553	0.64506	0.78945	0.73249	1	0.46298	0.5893	0.20841	0.26608	0.20436	0.38399	0.10096	0.37497	0.4368	0.39888	0.23476	0.4289	-0.24702	0.097027	-0.054116	0.35207	0.34432	0.4915	0.15177	0.055757	0.60952	0.66062	0.20297	0.42714	-0.017693	-0.028674	0.10193	0.13059	0.24839	0.31782	0.18924	0.39136	0.46026	0.36594	0.33373	0.37572	0.24833	0.17111	0.54366	0.53759	0.42179	0.40015	0.10588	0.15183	0.20731	0.17327	0.1927	0.3518	-0.0056107	-0.15967	-0.030743	-0.069565	0.026961	0.19393	0.17552	0.14827	0.15056	-0.11386	0.5016	0.49505	-0.082299	-0.06527	0.20148	-0.10417	0.13696	-0.3528	-0.42183	-0.43713	
 IFG_opercularis_L 	0.50952	0.47887	0.5386	0.59686	0.52353	0.37545	0.72795	0.46997	0.50126	0.46298	1	0.55755	0.69923	0.45168	0.6682	0.60568	0.48144	0.20789	0.28234	0.21492	0.15748	0.49737	-0.083609	0.16817	0.087325	0.44073	0.30584	0.46543	0.17053	-0.049885	0.63428	0.50331	0.07406	0.28253	0.15774	0.051772	0.29613	0.27684	0.72739	0.57182	0.50616	0.53719	0.64725	0.32569	0.52178	0.4366	0.23229	0.18472	0.50483	0.53907	0.40916	0.42109	0.22903	0.23786	0.2776	0.24878	-0.17792	-0.030463	-0.053506	-0.19365	-0.21391	-0.0046353	-0.12083	-0.016043	0.42963	0.24731	0.12491	-0.093123	0.51608	0.52144	-0.074257	0.20858	0.15417	-0.0098383	0.20882	-0.34533	-0.37262	-0.3832	
 IFG_opercularis_R 	0.17304	0.41117	0.44698	0.60068	0.43311	0.54888	0.60118	0.70562	0.42647	0.5893	0.55755	1	0.47641	0.55191	0.42738	0.62867	0.36557	0.54727	0.4436	0.31229	0.27927	0.57427	-0.30604	0.083968	-0.17342	0.32282	0.1707	0.38671	0.082119	0.0068075	0.60128	0.77494	0.0020107	0.39617	0.18507	0.13451	0.29879	0.39051	0.55159	0.67498	0.34367	0.5757	0.59679	0.36945	0.5558	0.60816	0.27802	0.36371	0.64923	0.62763	0.63734	0.57765	0.25765	0.29381	0.44524	0.39822	-0.06405	-0.051339	0.020838	-0.17238	-0.15194	0.0033006	-0.27608	-0.2665	0.47674	0.50052	0.021752	-0.12107	0.53841	0.48023	-0.0629	-0.15805	0.046481	-0.083783	0.31629	-0.41329	-0.44227	-0.39877	
