	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.53375	0.46191	0.42428	0.57299	0.42371	0.56	0.20041	0.41686	0.024289	0.49281	0.33666	0.38363	0.23855	0.55003	0.46942	0.35526	0.26713	0.14528	0.019229	0.48822	0.38944	0.44727	0.35127	0.50161	0.31372	-0.031816	-0.0036501	-0.19297	-0.20737	0.0074939	-0.12074	0.38223	0.16216	0.21661	0.28389	0.038556	-0.0028962	0.36784	0.31297	0.29656	0.40831	0.37038	0.22112	0.10726	0.27887	0.13253	0.13619	0.26332	0.168	0.14102	0.13397	0.087755	0.056299	0.17803	0.091963	0.23499	0.031473	0.063366	0.36378	0.40209	0.38812	0.36824	0.28522	0.33611	0.17666	0.038292	-0.08627	0.19787	0.2722	0.16432	0.18929	0.091601	0.05455	-0.032598	0.055856	-0.27447	-0.10345	
 SFG_R 	0.53375	1	-0.072015	0.031677	0.02665	-0.023132	0.15497	0.28412	0.023998	0.1746	0.10317	0.2399	0.20841	0.29982	0.1408	0.277	0.038543	0.13972	-0.081595	-0.13827	0.22073	0.083143	0.59906	0.56257	0.60198	0.6409	0.26829	0.47594	0.015576	0.13798	0.0043083	0.056828	0.44363	0.50058	0.29017	0.41702	0.17385	0.23625	0.03067	0.27143	0.25754	0.32271	0.071067	0.18744	0.3854	0.51861	0.44011	0.40315	0.23775	0.31317	0.22772	0.28964	0.3491	0.39599	0.42129	0.43248	0.068456	-0.037793	0.1441	0.24222	0.22152	0.23316	0.21573	0.31393	-0.094016	-0.086875	0.17539	0.28173	0.57592	0.55494	0.050047	-0.033533	-0.10199	-0.012091	-0.11476	0.084892	-0.18005	-0.037857	
 SFG_PFC_L 	0.46191	-0.072015	1	0.75538	0.75915	0.67901	0.45182	0.12314	0.46492	0.039838	0.3957	0.29267	0.31242	-0.036576	0.48428	0.34589	0.33275	0.17606	0.021473	-0.108	0.58927	0.56361	0.01413	-0.032791	0.0061368	-0.082649	-0.13761	-0.25602	-0.19699	-0.16508	0.038451	-0.062272	0.094559	-0.19777	-0.10129	-0.069846	-0.083866	-0.12428	0.37276	0.16047	0.18824	0.15536	0.32772	0.080743	-0.31825	0.060183	-0.036975	-0.0017647	0.28075	0.094458	-0.11569	-0.10451	-0.033668	-0.10375	-0.038708	-0.16209	0.49434	0.14669	0.086967	0.44877	0.21244	0.42821	0.24133	0.15378	0.61255	0.41632	-0.10156	-0.21762	-0.13651	0.05965	0.27456	0.32215	0.21961	0.16796	0.010338	-0.15406	-0.099785	-0.040212	
 SFG_PFC_R 	0.42428	0.031677	0.75538	1	0.62222	0.74605	0.51681	0.51711	0.48328	0.44257	0.28948	0.53592	0.2297	0.27308	0.46074	0.43781	0.4014	0.47681	0.16014	0.072272	0.53253	0.62126	0.071981	-0.17971	0.086763	0.029774	0.06212	-0.12708	-0.17626	-0.18788	0.26888	0.29467	0.079977	0.0046285	-0.15371	-0.17525	-0.10095	0.0072619	0.42191	0.40619	0.39727	0.36777	0.45385	0.37778	-0.22636	0.23657	0.090251	0.26609	0.43579	0.27558	-0.041326	0.044166	-0.14522	-0.12551	-0.12788	-0.2339	0.33007	0.086809	0.065713	0.30691	0.053797	0.45576	0.12372	0.00099819	0.45477	0.44797	-0.20506	-0.19614	-0.11682	0.10721	0.31081	0.21124	0.0087452	0.13572	-0.11152	-0.036586	-0.23328	-0.14263	
 SFG_pole_L 	0.57299	0.02665	0.75915	0.62222	1	0.76236	0.49646	0.13126	0.55708	0.057806	0.37573	0.22911	0.25953	-0.004493	0.56583	0.5192	0.45852	0.19163	0.074234	-0.086251	0.65829	0.55106	0.1146	0.1753	0.10791	0.0011774	-0.052262	-0.13859	-0.066918	-0.093193	0.034447	-0.17809	0.28749	0.043643	-0.12284	0.026799	-0.14581	-0.17926	0.32918	0.15572	0.35305	0.37035	0.41486	0.13585	-0.11805	0.1038	0.1079	0.082278	0.37124	0.18113	-0.063781	-0.018649	0.086513	0.051296	0.11791	-0.01076	0.36292	0.074816	-0.063153	0.28738	0.29105	0.29541	0.16258	0.1308	0.5704	0.36775	-0.11293	-0.18315	0.051155	0.19215	0.16317	0.32409	0.14958	0.13562	-0.057395	-0.068428	-0.16411	0.026313	
 SFG_pole_R 	0.42371	-0.023132	0.67901	0.74605	0.76236	1	0.45497	0.37677	0.43199	0.28072	0.23963	0.32527	0.19229	0.17914	0.49954	0.53634	0.47327	0.48595	0.12988	0.13392	0.57206	0.70954	0.077796	-0.010295	-0.0073521	-0.13794	-0.10686	-0.17308	-0.25627	-0.31452	0.076227	0.036484	0.17813	0.09403	-0.16417	-0.12211	-0.15419	-0.026468	0.40599	0.3674	0.49246	0.48058	0.45188	0.30168	-0.089079	0.2182	0.12308	0.28631	0.50621	0.37507	-0.058658	0.041925	-0.10703	-0.016766	-0.073089	-0.14619	0.19436	-0.1402	-0.1604	0.28185	0.1795	0.46086	0.031964	-0.025552	0.54794	0.48532	-0.25595	-0.27036	-0.089479	0.1515	0.20107	0.20322	0.037065	0.15821	-0.15307	0.068459	-0.13299	-0.069818	
 MFG_L 	0.56	0.15497	0.45182	0.51681	0.49646	0.45497	1	0.58847	0.47033	0.33311	0.46707	0.51372	0.30868	0.20599	0.64939	0.50324	0.086283	0.305	0.031353	-0.075949	0.27574	0.28679	0.093092	0.064878	0.091166	0.21783	0.034035	-0.072542	-0.23991	-0.20412	0.45013	0.34038	0.11507	0.016363	-0.053867	-0.14269	-0.15176	0.069868	0.63254	0.59168	0.19842	0.36542	0.56655	0.52736	0.11947	0.31179	0.21727	0.25284	0.54524	0.36166	0.079143	0.18885	-0.070613	-0.07177	-0.024015	-0.11674	0.020462	-0.26332	-0.099096	0.042223	0.17401	0.31512	-0.18102	-0.21085	0.36016	0.32177	-0.40979	-0.39829	-0.0035004	0.15956	0.37946	0.11394	-0.12865	-0.18172	-0.081438	-0.027326	-0.28463	-0.2025	
 MFG_R 	0.20041	0.28412	0.12314	0.51711	0.13126	0.37677	0.58847	1	0.25956	0.71565	0.1014	0.65849	0.042819	0.248	0.26297	0.38308	0.087205	0.45781	0.026623	0.022507	0.10224	0.27502	0.065321	-0.20348	0.01961	0.21101	0.24748	0.1466	-0.16109	-0.1874	0.54491	0.66711	0.22804	0.36799	-0.1383	-0.24783	-0.079541	0.17259	0.34215	0.62075	0.28369	0.35343	0.4116	0.60296	0.24231	0.49983	0.46897	0.65079	0.65669	0.66491	0.18476	0.3165	0.01559	0.12703	0.072488	0.027774	0.021438	-0.28924	-0.050985	-0.087974	-0.10711	0.26331	-0.20856	-0.23029	0.11856	0.33955	-0.30387	-0.16857	0.20989	0.34185	0.36042	0.04475	-0.15063	-0.083895	-0.25801	0.073825	-0.22269	-0.16997	
 MFG_DPFC_L 	0.41686	0.023998	0.46492	0.48328	0.55708	0.43199	0.47033	0.25956	1	0.43177	0.43493	0.26331	0.22002	0.14555	0.21474	0.3006	0.51515	0.36435	0.339	0.25179	0.42648	0.44019	-0.039404	-0.1541	0.072719	-0.026772	0.07009	-0.093256	0.16007	-0.044656	0.3154	0.13453	0.35479	0.076896	0.0463	0.17578	-0.10152	-0.1271	0.072913	0.011996	0.15743	0.092269	0.33565	0.17126	-0.078852	0.044722	0.017494	0.017125	0.19138	0.13468	-0.09629	-0.056677	-0.22491	-0.19523	-0.16232	-0.28021	0.4004	0.23357	0.10078	0.097405	0.19201	0.25456	0.30505	0.22687	0.35429	0.35745	0.027843	0.0058638	-0.022288	0.073737	0.31394	0.44267	0.1387	0.13013	-0.12364	0.051421	-0.0005497	0.23156	
 MFG_DPFC_R 	0.024289	0.1746	0.039838	0.44257	0.057806	0.28072	0.33311	0.71565	0.43177	1	-0.040557	0.47012	-0.11445	0.3115	-0.044655	0.086561	0.21106	0.47484	0.051288	0.26577	0.025668	0.19378	-0.0011797	-0.25971	0.011223	0.076056	0.36354	0.30977	0.040027	0.10418	0.55555	0.67297	0.25826	0.40576	-0.041596	-0.11511	-0.099695	0.18029	0.17143	0.30821	0.30685	0.24516	0.28541	0.47227	0.24587	0.41872	0.42518	0.57902	0.53221	0.55508	0.1813	0.34377	0.016353	0.16779	0.057136	0.031861	0.042965	-0.063011	-0.074825	-0.14897	-0.095392	0.22465	-0.10691	-0.11209	0.05582	0.30192	-0.17905	0.041733	0.18468	0.29164	0.38636	0.17759	-0.10504	-0.00062588	-0.21578	0.099096	-0.063138	0.051225	
