	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	Inf	1.1317	0.83278	0.77212	0.5637	0.68597	0.73702	0.52791	0.40102	0.38492	0.44134	-0.094796	0.7242	0.60004	0.60591	0.23705	0.34406	0.48471	0.48533	0.24916	0.48943	0.5525	0.52931	0.48529	0.52902	0.62945	0.50451	0.32327	0.26086	0.12275	0.57853	0.61821	0.55637	0.35958	0.44769	0.38207	0.35537	0.33361	0.53772	0.51349	0.44614	0.25949	0.33356	0.34114	0.057195	0.11162	0.041583	0.033471	0.10487	0.19693	-0.00047004	0.19328	0.13542	0.1551	0.11038	0.15151	0.49658	0.64324	0.33291	0.18087	0.084972	0.3673	0.43823	0.55615	0.63199	0.60245	0.26361	0.22901	0.30644	0.46078	-0.12811	0.23282	-0.078683	-0.25657	0.098978	0.03559	0.19274	0.014566	
 SFG_R 	1.1317	Inf	0.82783	0.82944	0.53329	0.6619	0.57943	0.63521	0.66182	0.69122	0.34231	0.092464	0.80878	0.78909	0.59738	0.38308	0.31916	0.53274	0.27584	0.16927	0.38224	0.48975	0.34209	0.33982	0.33811	0.49028	0.43234	0.29073	0.28645	0.20378	0.47864	0.66668	0.4058	0.38751	0.48541	0.3621	0.27568	0.25332	0.64523	0.69924	0.26251	0.19629	0.21523	0.28821	0.062845	0.083988	0.04745	-0.00068634	0.038093	0.18872	-0.092462	0.15319	0.078068	0.14238	0.059641	0.11159	0.62222	0.77464	0.26286	0.15529	0.17994	0.32248	0.47298	0.59432	0.40247	0.5065	0.25158	0.38049	0.30075	0.38598	0.069215	0.28979	-0.023914	0.041829	0.16758	0.019814	0.26542	0.045965	
 SFG_PFC_L 	0.83278	0.82783	Inf	1.1846	0.98975	0.83482	0.60793	0.40286	0.41986	0.30834	0.16437	-0.20626	0.85464	0.65453	0.49504	0.0021313	0.2883	0.43513	0.36429	0.18948	0.47573	0.54276	0.15565	0.18442	0.22648	0.21553	0.010213	-0.036276	-0.02685	-0.15703	0.628	0.60672	0.41283	0.099584	0.25564	0.13236	0.044141	0.087566	0.43722	0.50934	0.4278	0.18107	0.18049	0.26679	-0.16068	-0.11247	-0.20456	-0.29242	-0.12949	-0.064697	-0.28712	-0.098279	-0.12077	-0.074337	-0.11263	-0.067503	0.75642	0.7602	0.068914	0.12711	0.17816	0.32268	0.31988	0.39301	0.72534	0.66348	-0.0015367	0.082473	0.23298	0.27159	0.16136	0.45727	0.14464	0.047855	0.15182	0.0039788	0.1015	-0.092471	
 SFG_PFC_R 	0.77212	0.82944	1.1846	Inf	1.002	0.96258	0.55958	0.61582	0.52542	0.54285	0.20172	-0.027598	0.73638	0.75872	0.45482	0.20794	0.21842	0.56197	0.41404	0.23401	0.59534	0.67389	0.28936	0.23815	0.28678	0.24884	0.16613	0.023249	0.14935	0.003779	0.64873	0.86026	0.48499	0.2576	0.33887	0.24903	0.17807	0.16953	0.6279	0.74195	0.52989	0.30545	0.3814	0.42963	-0.079882	-0.031416	-0.071937	-0.20918	-0.061253	0.013999	-0.14479	0.056339	-0.052987	-0.018826	-0.064348	-0.0033417	0.76976	0.82916	0.21625	0.12557	0.26597	0.47368	0.3503	0.48461	0.66038	0.62201	0.077223	0.24572	0.29369	0.36627	0.085476	0.22972	0.098189	0.11317	0.019926	0.16042	0.083225	-0.10932	
 SFG_pole_L 	0.5637	0.53329	0.98975	1.002	Inf	1.1677	0.34467	0.22901	0.30492	0.1903	0.13032	-0.14582	0.61557	0.39841	0.39119	-0.013715	0.21287	0.31634	0.46051	0.32728	0.58385	0.64607	0.26377	0.28418	0.27172	0.17956	0.064203	0.028044	-0.14495	-0.18731	0.40804	0.50006	0.48231	0.14469	0.34914	0.26273	0.23022	0.2433	0.54153	0.53231	0.66895	0.258	0.41449	0.30567	0.037904	0.062166	-0.071974	-0.18488	0.015789	0.034896	-0.17576	0.03427	0.022117	0.029809	0.024858	0.052503	0.66928	0.66054	0.12874	0.30489	0.257	0.55458	0.27663	0.37695	0.92344	0.7312	0.077568	0.1195	0.39402	0.44822	0.14491	0.37879	0.10698	-0.013049	0.14843	0.11011	0.19428	-0.044931	
 SFG_pole_R 	0.68597	0.6619	0.83482	0.96258	1.1677	Inf	0.29505	0.34878	0.40357	0.42703	0.11628	-0.061022	0.5355	0.52084	0.30398	0.14743	0.16693	0.38092	0.64155	0.45328	0.78407	0.80996	0.35693	0.34126	0.36378	0.25989	0.21419	0.1433	-0.039601	-0.080347	0.41753	0.61433	0.77517	0.39393	0.35224	0.23941	0.23991	0.29144	0.47386	0.55096	0.67661	0.3718	0.50643	0.42339	-0.009454	0.011618	-0.015061	-0.11569	0.093977	0.11329	-0.12607	0.10796	0.040003	0.036992	-0.0071846	0.029739	0.77259	0.95982	0.25226	0.3321	0.36826	0.75456	0.40569	0.49858	1.1058	0.95108	0.15682	0.15175	0.50127	0.5245	0.16604	0.42257	0.022959	-0.055053	0.10774	0.092851	0.089125	-0.05765	
 MFG_L 	0.73702	0.57943	0.60793	0.55958	0.34467	0.29505	Inf	0.94893	0.60597	0.45586	0.73013	0.2274	0.64471	0.50391	0.66793	0.26373	0.34405	0.63843	0.26107	0.18237	0.16916	0.25719	0.058885	0.05802	0.095109	0.20484	0.19998	-0.00022557	0.36918	0.053294	0.97924	0.84851	0.34109	0.23866	0.27162	0.26862	0.21873	0.28791	0.48019	0.44788	0.14099	0.014656	0.2087	0.32843	0.038727	0.065475	0.079776	0.039606	0.12489	0.16942	0.040188	0.16538	0.11416	0.17077	0.1082	0.15048	0.24148	0.23413	0.03496	-0.1814	-0.013573	0.13407	0.074485	0.13	0.26938	0.30145	0.14834	0.12588	0.24302	0.35759	-0.018403	0.10295	0.023215	-0.018481	0.080615	-0.04327	0.075128	-0.14475	
 MFG_R 	0.52791	0.63521	0.40286	0.61582	0.22901	0.34878	0.94893	Inf	0.77816	1.0104	0.52148	0.48508	0.46449	0.64389	0.45432	0.52001	0.2752	0.80994	0.22892	0.2188	0.18856	0.24851	-0.032528	-0.047239	-0.01173	0.1487	0.40371	0.15662	0.50765	0.35581	0.85587	1.2655	0.43513	0.55144	0.21561	0.22558	0.23381	0.29682	0.55598	0.65025	0.05116	0.14638	0.32837	0.49797	0.014117	0.03623	0.1871	0.070135	0.088507	0.22496	0.02946	0.2305	0.093671	0.15422	0.056278	0.10615	0.22231	0.27869	0.045286	-0.16528	0.015843	0.17509	0.048562	0.15506	0.17959	0.27289	0.099721	0.26808	0.29127	0.36483	0.049459	-0.0066485	-0.12875	0.047069	-0.058749	-0.018346	0.054664	-0.085392	
 MFG_DPFC_L 	0.40102	0.66182	0.41986	0.52542	0.30492	0.40357	0.60597	0.77816	Inf	1.1939	0.43525	0.4578	0.50897	0.43253	0.4717	0.61274	0.22297	0.56839	0.20542	0.20732	0.23011	0.27736	0.029908	-0.0055853	0.076635	0.13909	0.15195	-0.094266	0.32648	0.15673	0.52548	0.72906	0.32927	0.46929	0.21583	0.15802	0.062689	0.087403	0.3939	0.54048	0.078793	0.0998	0.121	0.23928	0.097794	0.058925	0.19856	0.085628	0.1578	0.2249	0.080391	0.25079	0.091427	0.12017	0.026029	0.019105	0.45379	0.43081	-0.026565	-0.10092	0.1772	0.19095	0.28888	0.32777	0.12483	0.28697	0.079343	0.34637	0.29195	0.32148	0.24849	0.11277	0.14091	0.19611	0.033463	0.085513	0.13367	0.023022	
 MFG_DPFC_R 	0.38492	0.69122	0.30834	0.54285	0.1903	0.42703	0.45586	1.0104	1.1939	Inf	0.36872	0.57658	0.42676	0.58504	0.40574	0.80471	0.28384	0.69955	0.25378	0.26033	0.28333	0.30176	0.06154	0.026137	0.094687	0.20864	0.34018	0.14704	0.48624	0.47916	0.52522	0.9035	0.38691	0.64368	0.30785	0.2338	0.18403	0.22192	0.48055	0.68771	0.0040325	0.27298	0.28638	0.42632	0.1529	0.13325	0.32546	0.20482	0.23059	0.37435	0.17569	0.4196	0.15846	0.18788	0.07921	0.10406	0.41037	0.48742	0.063617	-0.037772	0.19199	0.26175	0.2102	0.31143	0.13651	0.29947	0.20709	0.4854	0.36668	0.35463	0.23334	0.020352	-0.086988	0.18228	-0.055647	0.12947	0.04975	-0.021928	
