	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	Inf	1.1949	0.77373	0.798	0.49136	0.66636	0.91535	0.64578	0.84766	0.50332	0.49546	0.27741	0.62323	0.25785	0.53327	0.4645	0.5256	0.48545	0.36427	0.46208	0.52686	0.57136	0.65497	0.72564	0.84641	0.83718	0.75183	0.76311	0.60133	0.72083	0.53718	0.44627	0.65336	0.57554	0.43198	0.44187	0.55926	0.25328	0.45822	0.35448	0.39331	0.21143	0.62624	0.48036	0.13566	0.13769	0.45584	0.37423	0.49329	0.35128	0.31327	0.35877	0.46872	0.38891	0.48239	0.4309	0.54273	0.38872	0.30972	0.18559	0.19139	0.2959	0.82799	0.6954	0.32316	0.38035	0.50865	0.38546	0.50314	0.53238	0.54147	0.50695	0.41343	0.19031	0.13948	0.35349	0.58386	0.4584	
 SFG_R 	1.1949	Inf	0.77755	0.913	0.45067	0.70216	0.88266	0.67106	0.72402	0.61288	0.58917	0.62455	0.74497	0.60282	0.59143	0.80828	0.80388	0.85594	0.41698	0.42311	0.58658	0.6364	0.57358	0.72036	0.69102	1.0303	0.45342	0.62511	0.37409	0.63811	0.47242	0.49106	0.61613	0.5644	0.49607	0.60211	0.54868	0.44666	0.42221	0.45687	0.31841	0.11661	0.36619	0.37943	0.12198	0.10809	0.26197	0.25796	0.34717	0.26007	0.24949	0.33791	0.25304	0.26385	0.26478	0.28437	0.64486	0.51146	0.080181	0.049115	0.24835	0.39743	0.92357	0.92863	0.26654	0.40279	0.5141	0.55386	0.36413	0.35154	0.55432	0.47775	0.4341	0.3108	0.07212	0.42657	0.63354	0.53203	
 SFG_PFC_L 	0.77373	0.77755	Inf	1.1778	1.1788	1.0332	0.88441	0.31696	0.31414	0.080696	0.34614	0.36028	0.64549	0.29586	0.65514	0.63317	0.55615	0.44384	0.2723	0.20914	0.62282	0.57146	0.27893	0.41056	0.26498	0.52817	0.26017	0.52793	0.082241	0.30532	0.57897	0.40248	0.32613	0.28894	0.15603	0.28085	0.415	0.23221	0.74046	0.49239	0.53952	0.46878	0.5864	0.47516	0.069311	0.20961	0.27999	0.3247	0.43111	0.33024	0.32165	0.41347	0.40412	0.46711	0.29033	0.39647	0.76743	0.34927	0.20026	0.23402	0.2533	0.10584	0.32697	0.25667	0.66058	0.34912	0.081694	0.076014	0.28845	0.23381	0.29393	0.28876	0.36163	0.25115	0.020511	0.25286	0.27985	0.22827	
 SFG_PFC_R 	0.798	0.913	1.1778	Inf	1.0895	1.3846	0.67771	0.61364	0.33334	0.3129	0.22876	0.48957	0.47254	0.42524	0.49594	0.66295	0.59036	0.66898	0.37458	0.37022	0.78553	0.79052	0.40734	0.40931	0.36231	0.58073	0.39214	0.54378	0.21635	0.39554	0.45757	0.62504	0.59201	0.60772	0.2992	0.38897	0.4727	0.38501	0.6741	0.56305	0.48424	0.44868	0.45218	0.45846	0.12036	0.16549	0.42379	0.36059	0.44142	0.29398	0.48378	0.4361	0.3616	0.3572	0.31936	0.31604	0.74141	0.53819	0.25169	0.24411	0.27052	0.11678	0.53829	0.49445	0.66383	0.6175	0.22758	0.25552	0.41805	0.32733	0.32224	0.2599	0.41109	0.31898	-0.10371	0.38089	0.40628	0.33783	
 SFG_pole_L 	0.49136	0.45067	1.1788	1.0895	Inf	1.1788	0.44906	0.20979	0.043615	-0.086669	0.11104	0.25065	0.37008	0.1609	0.32243	0.39866	0.42217	0.30394	0.29478	0.24791	0.82492	0.66406	0.15696	0.18228	0.12061	0.3313	0.078608	0.2836	-0.034456	0.17895	0.23826	0.32369	0.32452	0.25644	0.10147	0.20488	0.3584	0.22752	0.67234	0.39193	0.50777	0.4499	0.41579	0.24802	-0.063583	-0.015686	0.23172	0.24762	0.24816	0.12986	0.29782	0.25311	0.24448	0.2668	0.18254	0.2122	0.72932	0.45315	0.21756	0.17918	0.22805	-0.0080186	0.239	0.1578	0.83354	0.45902	0.024147	0.044977	0.23688	0.15627	0.099168	0.10244	0.34225	0.26496	-0.17104	0.15075	0.18921	0.20153	
 SFG_pole_R 	0.66636	0.70216	1.0332	1.3846	1.1788	Inf	0.54142	0.44875	0.27937	0.16609	0.25192	0.42435	0.63859	0.47508	0.50758	0.64299	0.52493	0.54367	0.42397	0.42535	0.81746	0.74383	0.38052	0.40503	0.39435	0.55669	0.36952	0.46105	0.31119	0.47048	0.37214	0.50324	0.50242	0.49545	0.27347	0.35421	0.51987	0.36816	0.69873	0.56676	0.6178	0.48598	0.42818	0.37492	0.14069	0.17065	0.49426	0.3903	0.39391	0.287	0.51128	0.47613	0.45325	0.45904	0.39634	0.41716	0.75078	0.56602	0.28899	0.24426	0.34606	0.10261	0.47286	0.42112	0.67722	0.53065	0.29958	0.22441	0.36452	0.2868	0.2894	0.24845	0.32802	0.28286	-0.13826	0.27105	0.29749	0.26755	
 MFG_L 	0.91535	0.88266	0.88441	0.67771	0.44906	0.54142	Inf	0.60384	0.68543	0.36815	0.4363	0.43346	0.75248	0.42429	0.8824	0.6654	0.5634	0.52024	0.088027	0.14092	0.28717	0.32594	0.33714	0.39976	0.44762	0.49781	0.34274	0.36528	0.22853	0.33965	0.96522	0.54007	0.30857	0.26259	0.37052	0.42037	0.4646	0.33861	0.7168	0.65883	0.28993	0.21885	0.60281	0.61186	0.19841	0.24756	0.1935	0.18379	0.44166	0.29697	0.34751	0.51473	0.40984	0.35736	0.28052	0.34186	0.50678	0.20346	0.065344	0.04987	0.070248	0.16053	0.44769	0.37916	0.29178	0.11899	0.23705	0.17313	0.35918	0.37881	0.4792	0.4674	0.30198	0.12765	0.21075	0.19115	0.42674	0.38376	
 MFG_R 	0.64578	0.67106	0.31696	0.61364	0.20979	0.44875	0.60384	Inf	0.55139	0.77753	0.042274	0.40064	0.18218	0.35477	0.29703	0.32624	0.33568	0.46119	0.018132	0.26862	0.2196	0.33475	0.45874	0.31899	0.44708	0.45438	0.58879	0.36651	0.48265	0.52004	0.53331	1.0348	0.59235	0.70881	0.33265	0.34373	0.29245	0.35113	0.44785	0.5853	0.17927	0.2007	0.42731	0.61293	0.33161	0.31838	0.34168	0.26774	0.38757	0.26126	0.50158	0.41662	0.29669	0.16768	0.35	0.24769	0.20242	0.27344	0.1736	0.068231	0.084491	-0.019787	0.51201	0.4964	0.25858	0.50216	0.27855	0.29683	0.53565	0.5195	0.5141	0.23346	0.19239	0.04517	0.071884	0.18698	0.59492	0.40337	
 MFG_DPFC_L 	0.84766	0.72402	0.31414	0.33334	0.043615	0.27937	0.68543	0.55139	Inf	0.98139	0.45608	0.19273	0.52252	0.34827	0.33696	0.36219	0.32323	0.35385	0.30519	0.45767	0.14586	0.26164	0.5808	0.42661	0.65921	0.4687	0.5914	0.30917	0.70661	0.51404	0.51512	0.29519	0.40217	0.28049	0.41803	0.39134	0.38247	0.19269	0.1385	0.21484	0.22565	-0.15221	0.43634	0.51193	0.36731	0.18492	0.34465	0.25045	0.28361	0.17288	0.28364	0.33029	0.33847	0.18261	0.3247	0.25368	0.26751	0.2315	0.16775	0.015282	0.056486	0.25979	0.71553	0.68617	-0.15715	-0.010219	0.59801	0.35415	0.34043	0.38518	0.54513	0.53289	0.1996	0.075096	0.16022	0.26249	0.43291	0.28953	
 MFG_DPFC_R 	0.50332	0.61288	0.080696	0.3129	-0.086669	0.16609	0.36815	0.77753	0.98139	Inf	0.25337	0.3568	0.27793	0.51945	0.22912	0.34133	0.2933	0.54323	0.11193	0.32528	0.15018	0.29778	0.53858	0.38093	0.48159	0.43047	0.43832	0.18579	0.52971	0.4584	0.30163	0.48322	0.36017	0.39097	0.38855	0.40524	0.29907	0.37586	0.06899	0.15853	0.18378	-0.16507	0.24912	0.50039	0.39412	0.18667	0.18065	0.060859	0.087282	-0.0049557	0.19523	0.12301	-0.019058	-0.14173	0.11676	-0.019959	0.13658	0.27387	0.07643	-0.036784	-0.025653	0.22136	0.55815	0.62882	-0.29657	0.11165	0.56802	0.50871	0.27933	0.21985	0.3409	0.21222	0.18899	0.12625	0.071296	0.35815	0.48754	0.31649	
