	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	Inf	0.91497	0.85836	0.72852	0.544	0.11443	0.73929	0.51641	0.68252	0.39644	0.2382	0.24683	0.53559	0.52016	0.11894	0.08482	0.29264	0.149	0.23233	0.21508	0.21598	0.37376	-0.15716	-0.30043	-0.031663	-0.1181	0.54366	0.36318	0.26553	0.22689	0.70676	0.59208	0.44102	0.19633	0.033063	0.039216	0.42989	0.29669	0.57979	0.28645	0.6141	0.48471	0.52223	0.48047	0.031145	0.067513	0.055948	0.022281	0.33663	0.49637	0.38091	0.37866	-0.31129	-0.080215	-0.20126	-0.023473	0.45333	0.2477	0.071286	0.094435	0.12775	0.26094	0.15618	0.17775	0.43666	0.25166	-0.089672	-0.019551	0.37178	0.61068	0.05391	0.059219	-0.085033	-0.015243	-0.03055	0.11252	-0.061781	0.05787	
 SFG_R 	0.91497	Inf	0.43931	0.97701	0.25646	0.11204	0.39553	0.74971	0.67267	0.83547	0.018055	0.50746	0.10377	0.61384	-0.091301	0.31936	0.052067	0.34687	0.034755	0.26788	-0.075076	0.2827	-0.43525	-0.46747	-0.26542	-0.14023	0.43512	0.43854	0.38345	0.43153	0.29473	0.46222	0.44467	0.4261	0.080886	0.19459	0.36948	0.56507	0.43471	0.6081	0.52049	0.45378	0.4182	0.57712	0.14063	0.30147	0.2848	0.20457	0.2226	0.45014	0.66503	0.64665	-0.13287	-0.021465	-0.043553	0.12393	0.15569	0.15026	-0.026545	0.085867	-0.073578	0.27935	0.001283	0.40021	0.16211	0.19348	-0.066972	0.23304	0.38296	0.45504	0.029565	-0.17842	0.063812	0.26744	-0.14818	0.11062	-0.060174	-0.02636	
 SFG_PFC_L 	0.85836	0.43931	Inf	0.91665	1.034	0.5537	0.5601	0.19371	0.40844	0.15037	0.16599	0.27955	0.92289	0.76171	0.28175	0.092082	0.66871	0.34191	0.47973	0.42468	0.72299	0.8376	-0.041223	-0.1497	-0.12632	-0.23895	0.15391	0.11309	-0.10855	-0.094195	0.70219	0.55518	0.2025	-0.063118	0.018463	-0.10468	0.35856	0.18721	0.62459	0.18414	0.69365	0.59956	0.50599	0.49435	-0.10468	-0.046328	-0.07711	0.0096537	0.13142	0.23695	0.093021	0.12763	-0.15278	0.028328	-0.087248	0.040486	0.75511	0.48167	0.13476	0.077497	0.2884	0.26953	0.10389	-0.035191	0.72042	0.29913	-0.038478	-0.061027	0.32841	0.54828	0.2062	0.23534	-0.043645	-0.0028057	0.17691	-0.053462	-0.065921	-0.030435	
 SFG_PFC_R 	0.72852	0.97701	0.91665	Inf	0.65593	0.55311	0.44201	0.57101	0.57449	0.67709	-0.043045	0.5463	0.31237	0.87214	-0.014805	0.31384	0.27601	0.53902	0.2685	0.49704	0.2728	0.75702	-0.34169	-0.35703	-0.38663	-0.32028	0.21193	0.21858	0.1411	0.17189	0.49502	0.62965	0.38636	0.24148	-0.020611	-0.0084273	0.24773	0.38609	0.54549	0.53004	0.66879	0.6001	0.54179	0.707	0.020687	0.17323	0.16674	0.18976	0.17277	0.35966	0.47942	0.47904	-0.1208	0.0050671	-0.041629	0.13681	0.38775	0.34737	0.083851	0.085603	0.022732	0.2799	-0.097541	0.13917	0.40789	0.27853	-0.06384	0.12488	0.41367	0.52237	0.24926	0.053074	0.14052	0.31897	-0.012135	0.0027646	-0.09888	-0.12582	
 SFG_pole_L 	0.544	0.25646	1.034	0.65593	Inf	0.83788	0.3928	0.14474	0.53777	0.1964	-0.11004	0.10209	0.49236	0.38316	0.095137	0.05678	0.50208	0.29481	0.48475	0.41368	0.78575	0.84752	-0.070875	-0.11376	-0.21666	-0.32831	0.1112	0.024944	0.015703	-0.015099	0.59174	0.42509	0.4069	0.12129	0.10886	0.0035314	0.25719	0.11558	0.36796	0.18278	0.44397	0.36172	0.22231	0.40192	0.025329	-0.024736	0.12481	0.25018	0.099515	0.15257	0.14801	0.15624	0.046608	0.18699	0.096888	0.15476	0.83142	0.63621	0.2066	0.056683	0.3345	0.14923	0.28847	0.075527	0.76942	0.42874	0.056813	-0.0035043	0.19111	0.30901	0.17851	0.20641	0.10419	0.040162	0.26885	0.0017274	-0.037276	-0.036569	
 SFG_pole_R 	0.11443	0.11204	0.5537	0.55311	0.83788	Inf	0.14802	0.27005	0.18159	0.15497	-0.16178	0.38254	0.17341	0.30823	0.071104	0.23642	0.33921	0.39303	0.34609	0.57596	0.66023	0.92627	-0.19892	-0.20252	-0.35461	-0.3983	-0.13283	-0.17561	-0.26675	-0.21828	0.33277	0.47344	0.41853	0.27307	0.036789	-0.063083	0.1052	0.11403	0.13564	0.22224	0.24107	0.30404	0.04582	0.2116	0.10088	0.12441	0.067451	0.17415	0.098332	0.1099	0.071681	-0.044956	-0.0042835	0.091566	0.063683	0.14095	0.40448	0.69363	0.18193	0.18422	0.27081	0.22157	0.030084	-0.10283	0.59027	0.59131	0.086318	0.033753	0.010251	0.043925	0.022861	-0.023373	-0.12257	0.025515	0.068628	-0.017927	-0.042116	-0.014058	
 MFG_L 	0.73929	0.39553	0.5601	0.44201	0.3928	0.14802	Inf	0.73542	0.67435	0.48006	0.36467	0.29387	0.49201	0.46137	0.26126	0.25083	0.41988	0.15222	0.39223	0.26041	0.086493	0.19137	-0.14679	-0.22451	-0.073519	-0.06311	0.29479	0.14801	0.13474	0.19582	1.034	0.87548	0.29784	0.083833	-0.14744	-0.1305	0.38001	0.18254	0.52048	0.27084	0.46381	0.3118	0.62132	0.58204	0.063685	0.157	-0.082908	-0.13246	0.40195	0.51435	0.32101	0.3516	-0.30254	-0.18265	-0.20083	-0.089754	0.17267	0.084609	0.10461	-0.016044	-0.0012497	0.10442	-0.0014758	-0.20043	0.24201	0.082062	-0.17314	-0.0097216	0.40588	0.56534	0.14753	0.26541	-0.16464	-0.12949	0.11331	-0.088712	-0.13493	0.074884	
 MFG_R 	0.51641	0.74971	0.19371	0.57101	0.14474	0.27005	0.73542	Inf	0.52785	0.8912	0.071251	0.5158	-0.034522	0.3157	0.025117	0.41254	-0.014005	0.28653	0.15495	0.31748	-0.19982	0.1789	-0.58814	-0.57959	-0.40554	-0.24574	0.34637	0.24923	0.19765	0.37934	0.52732	0.95128	0.57689	0.56858	-0.14459	-0.030642	0.30775	0.40001	0.29683	0.51598	0.344	0.27126	0.39534	0.51464	0.24913	0.44206	0.10438	-0.030082	0.54359	0.70312	0.61569	0.5076	-0.31445	-0.15629	-0.16678	0.01427	-0.086017	0.095189	0.055542	0.076499	-0.15945	0.17211	-0.17622	-0.029745	0.14842	0.31975	-0.20137	0.15752	0.28787	0.31861	0.011525	-0.17238	-0.10985	0.080149	-0.15108	-0.043306	-0.055648	0.095387	
 MFG_DPFC_L 	0.68252	0.67267	0.40844	0.57449	0.53777	0.18159	0.67435	0.52785	Inf	0.9783	0.066211	0.13564	0.1874	0.31853	-0.0041331	0.19622	0.15664	0.30494	0.24529	0.23236	0.13906	0.27557	-0.35894	-0.3249	-0.28456	-0.26528	0.47621	0.25276	0.53621	0.57161	0.55253	0.45295	0.54025	0.38734	0.13077	0.20961	0.35208	0.27361	0.33911	0.43519	0.3155	0.29107	0.37168	0.57371	0.12228	0.13637	0.20509	0.21403	0.26647	0.38195	0.51223	0.55218	-0.054243	0.05324	-0.028612	0.047701	0.42633	0.34234	0.044125	0.019741	-0.024081	0.052512	0.38012	0.39382	0.20933	0.15303	-0.021925	0.012319	0.2486	0.31669	0.20748	0.10926	0.077924	0.056293	0.089232	-0.021409	-0.085377	0.064084	
 MFG_DPFC_R 	0.39644	0.83547	0.15037	0.67709	0.1964	0.15497	0.48006	0.8912	0.9783	Inf	-0.099679	0.34964	-0.059505	0.44496	-0.21308	0.35409	-0.067137	0.50159	0.11738	0.28229	-0.20267	0.16401	-0.55476	-0.47579	-0.45384	-0.26709	0.35991	0.29711	0.54104	0.71801	0.35252	0.51569	0.47835	0.50342	0.024644	0.14658	0.23295	0.41012	0.23904	0.57335	0.26106	0.22963	0.36369	0.57355	0.2013	0.3088	0.27263	0.22032	0.21625	0.36524	0.70532	0.69969	-0.0837	0.0030533	-0.014895	0.12946	0.043718	0.13097	-0.036137	0.043444	-0.18835	0.067804	0.0039238	0.24918	0.0040497	0.097903	-0.04478	0.22305	0.23398	0.26428	0.16124	-0.077491	0.12068	0.21678	-0.065964	-0.041371	-0.14131	-0.15015	
