Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	

Color Images
Image	Object	Pixels	RMin	RMax	RMean	RStd	GMin	GMax	GMean	GStd	BMin	BMax	BMean	BStd	



Type1-L1 Statistics

kirby492b_3_1_ax_MNI.img	Telencephalon_L	629653	10.7486	130.3184	80.8402	24.6102	
kirby492b_3_1_ax_MNI.img	Telencephalon_R	633660	9.4606	138.1151	81.6584	23.8851	
kirby492b_3_1_ax_MNI.img	Diencephalon_L	11501	23.6194	133.4529	96.1432	12.1429	
kirby492b_3_1_ax_MNI.img	Diencephalon_R	11570	43.1826	139.8189	95.7489	11.6348	
kirby492b_3_1_ax_MNI.img	Mesencephalon	14168	49.9838	140.7392	109.0794	9.7501	
kirby492b_3_1_ax_MNI.img	Metencephalon	176751	7.8503	133.1131	78.5185	21.6318	
kirby492b_3_1_ax_MNI.img	Myelencephalon	6016	38.0379	131.4037	102.9429	14.4095	
kirby492b_3_1_ax_MNI.img	CSF	126924	0.4992	101.3982	28.3343	13.7354	



Type1-L2 Statistics

kirby492b_3_1_ax_MNI.img	CerebralCortex_L	318330	10.7486	112.5533	59.6371	13.2816	
kirby492b_3_1_ax_MNI.img	CerebralCortex_R	321295	9.4606	114.5745	61.1492	12.8710	
kirby492b_3_1_ax_MNI.img	CerebralNucli_L	16138	41.1637	123.4086	86.0861	12.5200	
kirby492b_3_1_ax_MNI.img	CerebralNucli_R	16896	37.4117	126.0694	86.0585	12.6689	
kirby492b_3_1_ax_MNI.img	Thalamus_L	7846	35.5872	123.7025	96.6706	9.7176	
kirby492b_3_1_ax_MNI.img	Thalamus_R	7950	43.1826	121.0365	96.3736	9.8773	
kirby492b_3_1_ax_MNI.img	BasalForebrain_L	3655	23.6194	133.4529	95.0113	16.1054	
kirby492b_3_1_ax_MNI.img	BasalForebrain_R	3620	43.8562	139.8189	94.3769	14.6854	
kirby492b_3_1_ax_MNI.img	Mesencephalon_L	7118	63.9814	140.7392	109.3731	9.3067	
kirby492b_3_1_ax_MNI.img	Mesencephalon_R	7050	49.9838	135.7100	108.7829	10.1695	
kirby492b_3_1_ax_MNI.img	Metencephalon_R	90136	10.0090	128.9737	79.1442	21.5116	
kirby492b_3_1_ax_MNI.img	Metencephalon_L	86615	7.8503	133.1131	77.8674	21.7371	
kirby492b_3_1_ax_MNI.img	Myelencephalon_L	2832	38.0379	127.0048	102.9547	14.6601	
kirby492b_3_1_ax_MNI.img	Myelencephalon_R	3184	40.6363	131.4037	102.9324	14.1828	
kirby492b_3_1_ax_MNI.img	WhiteMatter_L	295185	29.6495	130.3184	103.4189	9.8489	
kirby492b_3_1_ax_MNI.img	WhiteMatter_R	295469	26.9888	138.1151	103.7087	9.4577	
kirby492b_3_1_ax_MNI.img	Ventricle	28431	2.3385	101.3982	29.1438	18.8191	
kirby492b_3_1_ax_MNI.img	Sulcus_L	50537	1.8915	69.7073	27.4940	11.3948	
kirby492b_3_1_ax_MNI.img	Sulcus_R	47956	0.4992	81.1078	28.7400	12.2978	



Type1-L3 Statistics

kirby492b_3_1_ax_MNI.img	Frontal_L	105116	11.7584	107.6199	57.3266	13.2830	
kirby492b_3_1_ax_MNI.img	Frontal_R	105216	10.9993	109.2011	58.9956	12.9178	
kirby492b_3_1_ax_MNI.img	Parietal_L	51822	10.7486	101.1388	59.9267	13.3582	
kirby492b_3_1_ax_MNI.img	Parietal_R	54064	14.4042	102.9135	61.0133	13.2796	
kirby492b_3_1_ax_MNI.img	Temporal_L	74274	12.1584	104.4990	58.4833	12.2891	
kirby492b_3_1_ax_MNI.img	Temporal_R	73448	15.2580	107.4318	60.5714	11.5661	
kirby492b_3_1_ax_MNI.img	Limbic_L	35975	14.2791	112.5533	66.0971	12.3000	
kirby492b_3_1_ax_MNI.img	Limbic_R	38016	15.9630	114.5745	65.1010	12.3572	
kirby492b_3_1_ax_MNI.img	Occipital_L	44128	11.6500	109.1142	61.7905	14.2297	
kirby492b_3_1_ax_MNI.img	Occipital_R	43497	9.4606	104.1977	63.8395	13.7447	
kirby492b_3_1_ax_MNI.img	Insula_L	9089	19.8913	95.3340	61.9450	10.5701	
kirby492b_3_1_ax_MNI.img	Insula_R	9481	19.2398	103.4962	65.7044	11.4679	
kirby492b_3_1_ax_MNI.img	BasalGang_L	14064	41.1637	123.4086	87.5105	12.5737	
kirby492b_3_1_ax_MNI.img	BasalGang_R	14469	37.4117	126.0694	87.8822	12.5441	
kirby492b_3_1_ax_MNI.img	Thalamus_L	7846	35.5872	123.7025	96.6706	9.7176	
