	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.82415	0.61545	0.55321	0.60169	0.46065	0.67497	0.64811	0.50597	0.40939	0.51867	0.41893	0.32577	0.2032	0.40513	0.26992	0.4027	0.51488	0.31719	0.37363	0.45312	0.47199	0.5036	0.49089	0.68146	0.68256	0.47811	0.49077	0.14305	0.18336	0.36321	0.35067	0.50079	0.48839	0.24652	0.20951	0.15102	0.34017	0.37437	0.35421	0.42815	0.50394	0.47063	0.50768	0.53916	0.59315	0.49484	0.53794	0.47292	0.54773	0.43986	0.43791	0.51398	0.54256	0.51985	0.49837	0.47405	0.30546	0.26093	0.086003	0.1916	0.22681	0.48726	0.50028	0.48832	0.5082	0.31953	0.37144	0.30748	0.12721	0.19727	-0.020695	-0.19753	0.17488	0.084356	0.16393	0.14195	0.07695	
 SFG_R 	0.82415	1	0.5805	0.55007	0.70505	0.57614	0.57242	0.61073	0.44356	0.35811	0.49989	0.53909	0.37806	0.35477	0.47966	0.43252	0.40608	0.44313	0.27375	0.35393	0.47252	0.48686	0.58545	0.66699	0.6767	0.71407	0.42981	0.56232	0.20832	0.34028	0.37161	0.52039	0.58055	0.61648	0.47703	0.46152	0.24081	0.491	0.48708	0.56093	0.50182	0.58314	0.48314	0.56786	0.52486	0.62643	0.55414	0.62454	0.56804	0.6633	0.50869	0.62696	0.63154	0.66575	0.57813	0.60913	0.46408	0.39868	0.23067	-0.045804	0.099634	0.015841	0.50058	0.45323	0.60882	0.62408	0.39495	0.47386	0.49263	0.25613	0.26836	-0.15433	-0.11727	0.18254	0.21827	0.25471	0.17969	0.053034	
 SFG_PFC_L 	0.61545	0.5805	1	0.87608	0.85166	0.82988	0.82482	0.71858	0.21691	0.18384	0.54894	0.48258	0.49949	0.36136	0.63013	0.13497	0.3034	0.31344	0.26843	0.20514	0.36434	0.40512	0.2793	0.43129	0.51473	0.52951	0.34072	0.35402	-0.16759	-0.11486	0.71849	0.55371	0.42556	0.32009	0.19984	0.27029	0.35906	0.37528	0.71277	0.64457	0.58141	0.65475	0.48653	0.50356	0.5708	0.51697	0.36881	0.53902	0.63311	0.63297	0.51407	0.42699	0.40828	0.46544	0.41648	0.40344	0.18707	0.18816	-0.10169	0.091858	0.10101	0.16153	0.01896	0.12627	0.6596	0.57303	-0.038282	0.070096	0.2803	0.21183	0.022351	-0.076264	-0.28956	-0.088836	0.023968	0.20135	-0.20742	-0.35356	
 SFG_PFC_R 	0.55321	0.55007	0.87608	1	0.76813	0.78738	0.77595	0.80138	0.17125	0.17503	0.49271	0.44811	0.35766	0.38208	0.60296	0.083446	0.24728	0.26815	0.26109	0.2249	0.3592	0.42755	0.2575	0.36282	0.5019	0.49008	0.26555	0.22772	-0.14685	-0.11646	0.67453	0.6526	0.37322	0.30228	0.08104	0.15183	0.22954	0.27239	0.64004	0.6344	0.49003	0.65487	0.36994	0.41649	0.5489	0.46385	0.24853	0.39365	0.62513	0.54469	0.5352	0.38885	0.33191	0.40681	0.35671	0.36349	0.089389	0.22992	-0.04256	0.20013	0.1055	0.17515	0.0095915	0.070834	0.64797	0.61217	-0.0055562	0.093927	0.14886	0.032758	0.055537	-0.12109	-0.31891	-0.1032	-0.023362	0.16419	-0.19275	-0.33199	
 SFG_pole_L 	0.60169	0.70505	0.85166	0.76813	1	0.86735	0.69885	0.61329	0.41009	0.33419	0.57721	0.57041	0.44221	0.31195	0.60444	0.26867	0.33086	0.29969	0.27197	0.25537	0.42225	0.4594	0.46554	0.63484	0.61744	0.62708	0.42303	0.45045	0.11364	0.14011	0.61898	0.6475	0.59322	0.5229	0.37542	0.43685	0.35518	0.46397	0.65487	0.65968	0.65029	0.70476	0.54071	0.56709	0.60386	0.62731	0.56164	0.6681	0.68947	0.73344	0.63306	0.60412	0.63914	0.66039	0.60584	0.61836	0.34056	0.35555	-0.044918	0.056847	0.09205	-0.026838	0.21828	0.25952	0.76466	0.70579	0.22545	0.29497	0.40591	0.27968	0.22556	-0.11922	-0.13969	0.10448	0.044823	0.21541	-0.0021318	-0.22104	
 SFG_pole_R 	0.46065	0.57614	0.82988	0.78738	0.86735	1	0.60436	0.57346	0.10512	0.033715	0.43745	0.58234	0.45599	0.29755	0.58854	0.27306	0.20841	0.13534	0.28619	0.17117	0.37261	0.46262	0.37378	0.53301	0.53099	0.58051	0.23571	0.33522	-0.096313	0.076117	0.52592	0.55498	0.50903	0.45093	0.35218	0.44043	0.35276	0.40685	0.67906	0.70669	0.55737	0.70059	0.40127	0.45749	0.48145	0.45406	0.42854	0.55392	0.61908	0.62987	0.50736	0.53878	0.47995	0.51395	0.43704	0.441	0.15019	0.17576	-0.15262	0.070627	0.13722	0.053517	0.086086	0.14406	0.74567	0.68138	0.0052365	0.11629	0.36077	0.2683	0.086067	-0.092648	-0.24094	-0.047157	0.045096	0.162	-0.19125	-0.34494	
 MFG_L 	0.67497	0.57242	0.82482	0.77595	0.69885	0.60436	1	0.7862	0.34797	0.37498	0.66487	0.51879	0.60373	0.44639	0.66405	0.18538	0.38091	0.44685	0.261	0.27335	0.39178	0.3802	0.17998	0.32593	0.4254	0.48641	0.34002	0.30648	-0.070208	-0.021569	0.85186	0.58215	0.29208	0.23433	0.19548	0.2457	0.39955	0.43727	0.71391	0.59837	0.58549	0.59175	0.53434	0.52673	0.52716	0.47782	0.23457	0.34291	0.51551	0.51511	0.45561	0.36382	0.3022	0.38274	0.32949	0.35396	0.15831	0.24765	0.033573	0.12963	0.095239	0.27881	0.11426	0.17708	0.52897	0.4788	0.043703	0.15937	0.21885	0.1307	0.086295	0.0072916	-0.2923	-0.055925	0.063265	0.19918	-0.091229	-0.19544	
 MFG_R 	0.64811	0.61073	0.71858	0.80138	0.61329	0.57346	0.7862	1	0.42397	0.45383	0.44726	0.44642	0.30313	0.28125	0.49556	0.12392	0.39851	0.51276	0.3151	0.35948	0.41247	0.37711	0.39741	0.3342	0.53778	0.50503	0.48549	0.401	-0.047084	0.021585	0.59503	0.65807	0.46956	0.47403	0.16207	0.19447	0.33757	0.34479	0.5176	0.59088	0.47737	0.62422	0.49572	0.59053	0.64734	0.65964	0.36461	0.42593	0.63974	0.62959	0.60441	0.55183	0.39306	0.45241	0.39788	0.42593	0.22677	0.24147	0.13102	0.10988	0.20244	0.35681	0.22066	0.21879	0.56799	0.59579	0.070403	0.14479	0.24647	0.086668	0.2129	0.0059608	-0.24649	-0.037698	0.060584	0.18308	-0.0012037	-0.099931	
 MFG_DPFC_L 	0.50597	0.44356	0.21691	0.17125	0.41009	0.10512	0.34797	0.42397	1	0.87319	0.22489	0.14448	0.010421	-0.043994	0.053731	0.13904	0.35094	0.42088	0.12766	0.34709	0.26735	0.16683	0.46516	0.35439	0.41188	0.33764	0.71759	0.53147	0.50708	0.31906	0.22806	0.35623	0.57605	0.6	0.13652	0.11577	0.043775	0.096633	-0.06652	-0.0014723	0.25653	0.23323	0.41992	0.44123	0.39605	0.64294	0.68694	0.58794	0.3636	0.50439	0.47946	0.5126	0.63007	0.61061	0.57406	0.63073	0.63007	0.40042	0.17936	-0.038638	0.13031	0.050765	0.44429	0.42739	0.25132	0.39864	0.40178	0.35302	0.3294	0.23186	0.54317	0.23569	0.18416	0.23944	0.097982	0.24116	0.5213	0.3562	
 MFG_DPFC_R 	0.40939	0.35811	0.18384	0.17503	0.33419	0.033715	0.37498	0.45383	0.87319	1	0.28758	0.17753	0.066566	0.055099	0.039086	0.20774	0.31996	0.53966	0.092175	0.36688	0.26255	0.12757	0.2993	0.20805	0.29144	0.24311	0.61038	0.41683	0.53162	0.34719	0.2567	0.36209	0.36943	0.45717	0.15282	0.091138	0.16205	0.14281	-0.022897	0.033959	0.27063	0.22116	0.42644	0.41291	0.34018	0.57193	0.48528	0.40508	0.25835	0.42226	0.40486	0.44151	0.42681	0.45885	0.37943	0.48824	0.53785	0.42013	0.25128	-0.038965	0.092219	0.081031	0.35173	0.36735	0.1208	0.26357	0.34255	0.32596	0.15002	0.041184	0.54086	0.3075	0.13345	0.23163	0.15494	0.15413	0.46549	0.3182	
