	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	Inf	1.1696	0.71765	0.623	0.6958	0.49814	0.81982	0.77203	0.55729	0.43488	0.57452	0.44639	0.33809	0.20607	0.42978	0.27677	0.42686	0.56935	0.32852	0.39263	0.48862	0.51262	0.55412	0.53723	0.83184	0.83389	0.52053	0.53707	0.14404	0.18545	0.38058	0.36621	0.55036	0.53395	0.2517	0.21266	0.15218	0.35429	0.3935	0.37025	0.45763	0.55457	0.51087	0.55959	0.60297	0.68251	0.54245	0.60125	0.51383	0.61513	0.47206	0.46964	0.56813	0.60778	0.57613	0.54714	0.51528	0.31553	0.2671	0.086216	0.194	0.23083	0.53246	0.54968	0.53386	0.5603	0.33113	0.39009	0.31776	0.12791	0.19989	-0.020698	-0.20016	0.17669	0.084557	0.16542	0.14291	0.077103	
 SFG_R 	1.1696	Inf	0.66321	0.61848	0.87727	0.65667	0.65111	0.71009	0.47665	0.37472	0.54916	0.60287	0.39779	0.37089	0.52254	0.46299	0.4309	0.47611	0.28092	0.36993	0.51331	0.53193	0.67071	0.80529	0.823	0.89544	0.45966	0.63622	0.21141	0.3544	0.3903	0.57687	0.66329	0.71931	0.51913	0.49925	0.24563	0.53738	0.53223	0.63419	0.55174	0.66721	0.52707	0.64436	0.58303	0.73552	0.62433	0.73241	0.64463	0.79869	0.56096	0.73639	0.74397	0.80307	0.65965	0.70753	0.5025	0.42208	0.2349	-0.045836	0.099966	0.015843	0.55008	0.48875	0.70704	0.73166	0.41765	0.51503	0.53953	0.26196	0.27509	-0.15557	-0.11782	0.18461	0.22184	0.26044	0.18166	0.053084	
 SFG_PFC_L 	0.71765	0.66321	Inf	1.3586	1.2622	1.1878	1.1717	0.90469	0.22041	0.18596	0.61687	0.52634	0.54862	0.37845	0.74163	0.1358	0.31326	0.32435	0.27517	0.2081	0.38188	0.42976	0.28692	0.46148	0.56915	0.58947	0.35491	0.37003	-0.16919	-0.11537	0.90452	0.62371	0.45447	0.33174	0.20256	0.27717	0.37581	0.39455	0.8928	0.76595	0.66459	0.78357	0.5315	0.55406	0.6487	0.57219	0.38704	0.60278	0.74659	0.74636	0.56825	0.45621	0.43354	0.50424	0.44342	0.42775	0.1893	0.19043	-0.10205	0.092118	0.10135	0.16296	0.018962	0.12695	0.79211	0.65203	-0.038301	0.070211	0.288	0.21509	0.022355	-0.076412	-0.29808	-0.089071	0.023973	0.20414	-0.21047	-0.3695	
 SFG_PFC_R 	0.623	0.61848	1.3586	Inf	1.0157	1.0645	1.0351	1.1024	0.17295	0.17685	0.53963	0.48233	0.3742	0.40249	0.69778	0.083641	0.25251	0.27487	0.26728	0.22882	0.37597	0.4569	0.26343	0.38013	0.55184	0.53617	0.27207	0.23178	-0.14792	-0.117	0.81901	0.77982	0.39215	0.31203	0.081218	0.15301	0.2337	0.27945	0.75824	0.74875	0.5361	0.78378	0.38835	0.44344	0.61681	0.50221	0.25384	0.41611	0.73338	0.6108	0.5974	0.41045	0.34497	0.43178	0.37311	0.3809	0.089628	0.2341	-0.042586	0.20287	0.1059	0.17697	0.0095918	0.070953	0.77179	0.71238	-0.0055562	0.094204	0.14998	0.032769	0.055594	-0.12168	-0.33043	-0.10357	-0.023366	0.16569	-0.1952	-0.34506	
 SFG_pole_L 	0.6958	0.87727	1.2622	1.0157	Inf	1.3223	0.86506	0.71418	0.43572	0.34754	0.65827	0.64813	0.47497	0.32271	0.70011	0.27543	0.3438	0.30917	0.27899	0.26115	0.45043	0.49655	0.50437	0.74948	0.72086	0.7366	0.45137	0.48527	0.11413	0.14104	0.72335	0.77099	0.68262	0.58033	0.39472	0.46833	0.37136	0.50235	0.78378	0.79225	0.7758	0.87669	0.60515	0.64322	0.6992	0.73697	0.63522	0.8073	0.84695	0.93613	0.74651	0.69961	0.75672	0.7935	0.70232	0.72234	0.35473	0.37179	-0.044948	0.056908	0.092311	-0.026844	0.22185	0.2656	1.0073	0.87875	0.22939	0.30401	0.4307	0.28734	0.22951	-0.11979	-0.14061	0.10486	0.044853	0.21883	-0.0021318	-0.22475	
 SFG_pole_R 	0.49814	0.65667	1.1878	1.0645	1.3223	Inf	0.69998	0.65266	0.10551	0.033728	0.46907	0.66599	0.49223	0.30683	0.67542	0.28017	0.21151	0.13618	0.29441	0.17288	0.39145	0.50064	0.39281	0.59434	0.59153	0.66324	0.24023	0.3487	-0.096612	0.076264	0.58449	0.62556	0.56142	0.48587	0.36793	0.47276	0.36859	0.43184	0.82737	0.88055	0.629	0.86846	0.42516	0.49413	0.52487	0.4898	0.45811	0.62402	0.72352	0.7412	0.55917	0.60244	0.52292	0.56808	0.46857	0.47348	0.15133	0.1776	-0.15382	0.070744	0.13809	0.053568	0.086299	0.14507	0.96312	0.83168	0.0052365	0.11682	0.37777	0.27504	0.08628	-0.092914	-0.24577	-0.047192	0.045126	0.16344	-0.19364	-0.35969	
 MFG_L 	0.81982	0.65111	1.1717	1.0351	0.86506	0.69998	Inf	1.0614	0.36314	0.3942	0.80149	0.57469	0.699	0.48019	0.80002	0.18754	0.40113	0.48075	0.26718	0.28049	0.41391	0.40029	0.18196	0.33826	0.45426	0.53135	0.35412	0.31666	-0.070324	-0.021572	1.2629	0.66571	0.30084	0.23877	0.19803	0.25083	0.42311	0.46885	0.89511	0.6906	0.67078	0.68035	0.5962	0.58561	0.58621	0.52016	0.23902	0.35738	0.57021	0.56966	0.49175	0.38128	0.31194	0.40327	0.34226	0.36996	0.15965	0.25291	0.033586	0.13036	0.095529	0.2864	0.11476	0.17897	0.58872	0.52143	0.043731	0.16074	0.22245	0.13145	0.08651	0.0072917	-0.30107	-0.055984	0.063349	0.20188	-0.091483	-0.19799	
 MFG_R 	0.77203	0.71009	0.90469	1.1024	0.71418	0.65266	1.0614	Inf	0.45252	0.48951	0.48127	0.48023	0.31296	0.28903	0.5434	0.12456	0.42188	0.56646	0.3262	0.37629	0.43859	0.39668	0.42057	0.34755	0.60103	0.55603	0.53014	0.42484	-0.047119	0.021588	0.68542	0.7894	0.50951	0.51525	0.16351	0.19698	0.35135	0.35952	0.57305	0.67902	0.51957	0.73189	0.54362	0.67848	0.77071	0.79217	0.3822	0.45491	0.75773	0.74073	0.70006	0.62101	0.41541	0.48773	0.42113	0.45492	0.23078	0.24634	0.13178	0.11032	0.20527	0.37322	0.22435	0.22238	0.64456	0.68659	0.07052	0.14581	0.25166	0.086886	0.21621	0.0059609	-0.25167	-0.037716	0.060658	0.18517	-0.0012037	-0.10027	
 MFG_DPFC_L 	0.55729	0.47665	0.22041	0.17295	0.43572	0.10551	0.36314	0.45252	Inf	1.3464	0.2288	0.1455	0.010421	-0.044022	0.053783	0.13995	0.36651	0.44876	0.12837	0.36213	0.27401	0.1684	0.50387	0.37045	0.43787	0.35143	0.90266	0.59219	0.55879	0.3306	0.23215	0.37257	0.65653	0.69315	0.13738	0.11629	0.043803	0.096935	-0.066618	-0.0014723	0.26239	0.2376	0.44759	0.47376	0.41896	0.76317	0.84214	0.67451	0.38103	0.55517	0.52228	0.56625	0.74153	0.7099	0.65355	0.74263	0.74153	0.42415	0.18132	-0.038657	0.13105	0.050809	0.47757	0.4567	0.25682	0.42203	0.42577	0.36889	0.34215	0.23615	0.60864	0.24021	0.18628	0.24418	0.098298	0.24601	0.57812	0.37253	
 MFG_DPFC_R 	0.43488	0.37472	0.18596	0.17685	0.34754	0.033728	0.3942	0.48951	1.3464	Inf	0.29593	0.17943	0.066665	0.055155	0.039106	0.2108	0.33161	0.60367	0.092438	0.38482	0.26884	0.12827	0.30875	0.21113	0.30014	0.24808	0.70953	0.44385	0.5924	0.36225	0.26257	0.37928	0.38777	0.49372	0.15403	0.091391	0.16349	0.14379	-0.022901	0.033972	0.27754	0.22488	0.45553	0.43912	0.35429	0.65039	0.52986	0.42971	0.26434	0.45044	0.42945	0.47411	0.45599	0.49586	0.3994	0.53375	0.60113	0.44785	0.25678	-0.038985	0.092482	0.081209	0.36742	0.38536	0.12139	0.26994	0.35697	0.3383	0.15116	0.041207	0.60537	0.31778	0.13425	0.23591	0.1562	0.15537	0.5043	0.32965	
