	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	Inf	0.6075	0.44726	0.27121	0.49934	0.21008	0.89382	0.36142	0.59648	-0.1076	0.33538	-0.17814	0.14925	-0.09967	0.18171	-0.21871	0.035878	0.34755	0.0094603	0.09389	0.22821	0.10882	0.36028	0.50005	0.44128	0.39885	0.40393	0.24075	-0.23043	-0.036532	0.38011	0.089598	0.76662	0.30352	0.030588	0.14593	-0.040607	-0.16179	0.61532	0.37523	0.10188	-0.0080175	0.64927	0.14697	0.29571	0.28388	0.62022	0.38353	0.69885	0.54536	0.39022	0.54539	0.12043	0.097	0.37799	0.42498	0.48568	0.038747	-0.16143	0.10833	0.03603	-0.24017	0.1776	0.28275	0.36026	0.1082	-0.14391	-0.30206	0.37861	0.66617	0.021262	0.27199	-0.10697	-0.14807	0.042555	0.12469	0.46361	0.25768	
 SFG_R 	0.6075	Inf	0.36488	0.35176	0.2696	0.16483	0.2333	0.40075	0.31659	0.28006	0.11691	0.3064	0.039244	0.13895	0.17873	0.18974	0.15559	0.28969	0.12583	0.13065	0.14158	0.1439	0.23647	0.26695	0.48056	0.45589	0.22439	0.38536	0.061817	0.31447	0.066108	0.4471	0.48031	0.767	0.35272	0.35232	0.32095	0.46676	0.43831	0.52755	0.30421	0.023458	0.33832	0.38783	0.29516	0.31498	0.27247	0.21954	0.41014	0.46457	0.38633	0.25673	0.24647	0.41445	0.40072	0.45239	0.32523	0.29546	-0.11329	0.13072	0.085512	0.034099	0.28985	0.73841	0.29566	0.31342	0.22113	0.21206	0.59364	0.66586	-0.12408	0.10388	-0.04741	0.042137	0.2189	0.33928	0.23607	0.30153	
 SFG_PFC_L 	0.44726	0.36488	Inf	0.70973	0.86455	0.50114	0.26208	0.063539	0.38247	-0.11154	-0.0099478	-0.23212	0.10653	0.017464	0.32882	0.16108	0.093851	0.062363	-0.16866	-0.029133	0.42584	0.46611	0.012531	0.14097	0.10901	0.10751	0.014193	0.066904	-0.49658	-0.26839	0.19554	0.077645	0.38539	0.203	-0.028533	0.060641	0.14929	0.12789	0.60251	0.29574	0.21131	0.10282	0.48148	0.33254	0.14512	0.38949	0.20079	0.1773	0.63291	0.29549	0.18403	0.35231	0.24314	0.21056	0.36125	0.2693	0.76928	0.38455	0.17802	0.13617	0.13598	-0.078935	0.19772	0.37354	0.8849	0.36143	0.019435	-0.045441	0.086757	0.20172	-0.042016	0.14933	-0.052187	-0.043452	0.20342	0.1737	0.23427	0.15042	
 SFG_PFC_R 	0.27121	0.35176	0.70973	Inf	0.4993	0.76216	0.16135	0.5802	0.28522	0.49045	-0.095263	0.214	-0.024135	0.34701	0.077142	0.27419	0.083438	0.15831	-0.10903	0.0091958	0.29751	0.53031	-0.24138	-0.14305	-0.10281	-0.12589	-0.16796	-0.0065387	-0.23624	-0.3946	0.28281	0.56266	0.33064	0.46761	-0.020129	0.0033256	0.19251	0.38488	0.2269	0.35794	0.091203	0.10858	0.22019	0.30082	0.026401	0.24338	0.016966	-0.061197	0.37702	0.20719	-0.13725	0.050438	0.14885	0.21369	0.30869	0.2063	0.55198	0.63382	0.32999	0.098176	0.085483	0.14014	-0.042638	0.2972	0.655	0.74281	0.13414	0.085867	0.035387	-0.044995	0.025088	0.24794	-0.18611	-0.032946	-0.01881	0.13613	0.0033445	0.32915	
 SFG_pole_L 	0.49934	0.2696	0.86455	0.4993	Inf	0.93848	0.14101	-0.056145	0.29157	-0.23551	-0.17383	-0.55955	0.081675	-0.32161	-0.02495	0.043223	0.33583	0.39332	0.24233	0.40304	0.65105	0.61405	0.18921	0.28967	0.11266	0.20585	0.22349	0.27312	-0.44748	-0.24233	0.061761	-0.074052	0.46879	0.31852	0.0096376	0.099167	-0.11614	-0.059411	0.42579	0.2599	0.30469	0.26017	0.38456	0.10689	0.24745	0.29054	0.23328	0.34185	0.64224	0.40542	0.27643	0.39523	0.16473	0.19021	0.3845	0.29356	0.5276	0.21788	-9.6106e-05	0.043331	0.3588	0.1245	0.10392	0.30551	0.59516	0.39878	-0.24895	-0.40576	0.10484	0.21796	-0.037204	0.059689	-0.092759	-0.10039	0.14796	0.26416	0.043976	0.016784	
 SFG_pole_R 	0.21008	0.16483	0.50114	0.76216	0.93848	Inf	-0.09231	0.10989	0.15015	0.078097	-0.28195	-0.23539	0.029967	-0.11722	-0.11342	0.18336	0.36258	0.41682	0.24055	0.38393	0.54118	0.75264	-0.083507	-0.017176	-0.13575	-0.065978	0.071553	0.20035	-0.25343	-0.3085	0.0081981	0.11861	0.26655	0.37446	0.027297	0.039171	-0.049242	0.12559	0.20546	0.24567	0.18517	0.20085	0.16228	0.075355	0.22021	0.19388	0.031064	0.098102	0.38446	0.27869	0.040258	0.13896	0.14874	0.23158	0.35486	0.19563	0.42506	0.44166	0.11518	0.046584	0.40014	0.21524	-0.0097144	0.31664	0.45733	0.63799	-0.049156	-0.16914	0.025989	-0.0097983	0.022393	0.077648	-0.010049	0.0091139	0.10586	0.26409	-0.095689	0.13069	
 MFG_L 	0.89382	0.2333	0.26208	0.16135	0.14101	-0.09231	Inf	0.58481	0.86754	0.09127	0.61941	0.040938	0.37257	0.1386	0.11737	-0.24773	-0.051089	0.24589	-0.085926	0.017483	-0.010327	-0.16681	0.055659	0.1498	0.1102	0.039352	0.17026	-0.1068	-0.23465	-0.2011	0.8894	0.18012	0.44846	0.046424	-0.30746	-0.14316	-0.15107	-0.28305	0.33933	0.043642	-0.1852	-0.14704	0.4891	0.040286	-0.024641	-0.052999	0.32033	0.089711	0.45342	0.23878	0.062081	0.2751	-0.089717	-0.14225	0.069085	0.11835	0.35941	-0.20658	-0.17763	-0.065303	-0.15037	-0.29417	-0.10182	-0.16335	0.30828	-0.022224	-0.28314	-0.35785	0.14068	0.36858	0.23517	0.4743	-0.1345	-0.17993	-0.1224	-0.016066	0.53258	0.28365	
 MFG_R 	0.36142	0.40075	0.063539	0.5802	-0.056145	0.10989	0.58481	Inf	0.41662	0.81459	0.28793	0.55682	0.092269	0.38173	-0.064896	0.10059	0.00034727	0.31583	-0.0071057	0.046751	-0.067315	0.01997	-0.04138	-0.052498	0.023919	-0.049665	0.060874	0.12092	0.019596	-0.073107	0.56694	0.92726	0.45432	0.49592	-0.0076598	-0.0027241	0.14328	0.23504	0.20783	0.28286	-0.014299	-0.081705	0.19389	0.2158	-0.0042814	-0.044483	0.18568	-0.041338	0.25182	0.30129	-0.05029	0.070659	0.020234	0.13478	0.14721	0.20669	0.16129	0.22548	0.063236	0.019633	-0.072742	0.043746	-0.024478	0.058756	0.24707	0.4448	-0.027652	0.012638	0.23953	0.19194	0.088353	0.23157	-0.12856	0.061109	-0.19304	0.22141	0.097301	0.3911	
 MFG_DPFC_L 	0.59648	0.31659	0.38247	0.28522	0.29157	0.15015	0.86754	0.41662	Inf	0.3722	0.71222	0.14435	0.38906	0.13532	0.20511	-0.038649	0.19644	0.29944	-0.015856	0.11713	-0.099348	-0.15383	-0.22423	-0.10952	-0.1352	-0.16948	0.097967	-0.082023	-0.066258	-0.2378	0.97115	0.32014	0.41787	0.22273	-0.23459	-0.16819	0.077668	-0.032434	0.24278	0.031523	-0.18354	-0.11064	0.34472	-0.016489	0.033041	-0.039477	0.21328	0.10969	0.43306	0.25445	-0.10101	0.10552	0.065132	0.098768	0.12339	0.14698	0.31552	-0.12534	-0.081054	-0.035374	-0.0096902	-0.26538	-0.0658	0.11783	0.3249	0.14881	-0.040092	-0.19308	0.071725	0.30562	0.28715	0.42116	-0.036041	-0.083469	-0.032705	0.084634	0.45412	0.29425	
 MFG_DPFC_R 	-0.1076	0.28006	-0.11154	0.49045	-0.23551	0.078097	0.09127	0.81459	0.3722	Inf	0.254	0.9318	-0.020605	0.51954	-0.063776	0.25959	0.10608	0.22014	0.01352	0.062906	-0.27671	-0.077277	-0.40703	-0.49038	-0.28909	-0.31586	-0.14098	-0.036617	0.3781	0.0094826	0.42483	1.0002	0.039711	0.40687	-0.012165	-0.106	0.28023	0.44553	-0.22849	0.0017026	-0.17757	-0.16564	-0.14247	0.062482	-0.097186	-0.16058	-0.14037	-0.21272	-0.11324	0.026437	-0.35666	-0.38769	-0.015401	0.13569	-0.056481	-0.032145	-0.039534	0.28246	0.16837	-0.0012613	-0.044829	0.14617	-0.12899	0.076069	-0.032791	0.31315	0.20645	0.27173	0.041531	-0.050748	0.15086	0.19239	-0.12049	0.070961	-0.17689	0.14252	0.0082027	0.3327	
