	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.54236	0.41964	0.26475	0.46159	0.20704	0.71327	0.34647	0.53454	-0.10719	0.32335	-0.17628	0.14815	-0.099342	0.17974	-0.21529	0.035863	0.3342	0.00946	0.093615	0.22433	0.10839	0.34546	0.46216	0.4147	0.37897	0.3833	0.2362	-0.22644	-0.036516	0.3628	0.089359	0.64496	0.29453	0.030579	0.1449	-0.040584	-0.16039	0.54786	0.35856	0.10153	-0.0080174	0.57118	0.14592	0.28738	0.2765	0.55128	0.36577	0.60363	0.49704	0.37155	0.49705	0.11985	0.096697	0.36096	0.40112	0.45078	0.038727	-0.16004	0.10791	0.036014	-0.23566	0.17576	0.27545	0.34544	0.10778	-0.14293	-0.2932	0.3615	0.58245	0.021258	0.26548	-0.10656	-0.147	0.04253	0.12405	0.43302	0.25212	
 SFG_R 	0.54236	1	0.34951	0.33793	0.26325	0.16336	0.22915	0.38059	0.30642	0.27296	0.11638	0.29716	0.039224	0.13806	0.17685	0.18749	0.15435	0.28185	0.12517	0.12991	0.14064	0.14292	0.23216	0.26078	0.44669	0.42673	0.2207	0.36735	0.061739	0.3045	0.066012	0.41951	0.44649	0.64518	0.33878	0.33843	0.31037	0.43558	0.41224	0.48351	0.29516	0.023454	0.32598	0.36949	0.28688	0.30496	0.26593	0.21608	0.38859	0.4338	0.36819	0.25123	0.24159	0.39224	0.38057	0.42386	0.31423	0.28715	-0.11281	0.12998	0.085304	0.034086	0.282	0.62818	0.28733	0.30355	0.21759	0.20894	0.53251	0.58225	-0.12345	0.1035	-0.047375	0.042112	0.21547	0.32684	0.23178	0.29271	
 SFG_PFC_L 	0.41964	0.34951	1	0.61051	0.6986	0.46301	0.25624	0.063453	0.36485	-0.11108	-0.0099474	-0.22804	0.10613	0.017462	0.31746	0.1597	0.093576	0.062282	-0.16708	-0.029125	0.40184	0.43505	0.01253	0.14004	0.10858	0.1071	0.014192	0.066804	-0.45942	-0.26212	0.19309	0.07749	0.36738	0.20025	-0.028525	0.060566	0.14819	0.1272	0.53883	0.28741	0.20822	0.10246	0.44743	0.3208	0.14411	0.37092	0.19813	0.17547	0.56005	0.28718	0.18198	0.33842	0.23846	0.2075	0.34632	0.26298	0.64651	0.36665	0.17616	0.13533	0.13515	-0.078772	0.19518	0.35708	0.70887	0.34647	0.019432	-0.04541	0.08654	0.19903	-0.041991	0.14823	-0.052139	-0.043425	0.20066	0.17198	0.23008	0.14929	
 SFG_PFC_R 	0.26475	0.33793	0.61051	1	0.46157	0.64235	0.15996	0.52281	0.27773	0.45457	-0.094976	0.21079	-0.024131	0.33372	0.076989	0.26752	0.083245	0.157	-0.1086	0.0091956	0.28903	0.48562	-0.2368	-0.14208	-0.10245	-0.12523	-0.16639	-0.0065386	-0.23194	-0.37532	0.2755	0.50995	0.3191	0.43626	-0.020126	0.0033256	0.19017	0.36694	0.22309	0.3434	0.090951	0.10815	0.2167	0.29206	0.026395	0.23869	0.016964	-0.061121	0.36012	0.20428	-0.13639	0.050395	0.14776	0.21049	0.29925	0.20342	0.50201	0.56068	0.31851	0.097862	0.085275	0.13923	-0.042612	0.28875	0.57503	0.63084	0.13334	0.085657	0.035372	-0.044964	0.025082	0.24298	-0.18399	-0.032934	-0.018808	0.1353	0.0033444	0.31776	
 SFG_pole_L 	0.46159	0.26325	0.6986	0.46157	1	0.73452	0.14008	-0.056086	0.28358	-0.23125	-0.1721	-0.50765	0.081493	-0.31096	-0.024945	0.043196	0.32375	0.37421	0.2377	0.38255	0.57238	0.54698	0.18699	0.28183	0.11219	0.20299	0.21984	0.26652	-0.41983	-0.2377	0.061683	-0.073917	0.43722	0.30817	0.0096373	0.098843	-0.11562	-0.059341	0.40179	0.2542	0.2956	0.25446	0.36666	0.10648	0.24252	0.28263	0.22914	0.32913	0.56642	0.38458	0.2696	0.37586	0.16326	0.18795	0.36661	0.2854	0.48355	0.2145	-9.6106e-05	0.043304	0.34415	0.12386	0.10355	0.29634	0.5336	0.3789	-0.24393	-0.38487	0.10446	0.21457	-0.037187	0.059618	-0.092494	-0.10006	0.14689	0.25818	0.043948	0.016783	
 SFG_pole_R 	0.20704	0.16336	0.46301	0.64235	0.73452	1	-0.092049	0.10945	0.14903	0.077939	-0.27471	-0.23114	0.029958	-0.11669	-0.11293	0.18133	0.34748	0.39425	0.23601	0.36611	0.49388	0.63672	-0.083313	-0.017174	-0.13492	-0.065883	0.071431	0.19771	-0.24814	-0.29907	0.0081979	0.11805	0.26042	0.35788	0.02729	0.039151	-0.049202	0.12494	0.20262	0.24084	0.18308	0.1982	0.16087	0.075212	0.21672	0.19149	0.031054	0.097789	0.36657	0.27169	0.040237	0.13807	0.14766	0.22753	0.34068	0.19317	0.40119	0.41502	0.11468	0.046551	0.38007	0.21198	-0.0097141	0.30646	0.42791	0.56353	-0.049116	-0.16754	0.025983	-0.009798	0.022389	0.077492	-0.010049	0.0091137	0.10547	0.25812	-0.095398	0.12996	
 MFG_L 	0.71327	0.22915	0.25624	0.15996	0.14008	-0.092049	1	0.52615	0.70012	0.091017	0.55072	0.040916	0.35624	0.13772	0.11683	-0.24278	-0.051045	0.24105	-0.085715	0.017482	-0.010326	-0.16528	0.055602	0.14869	0.10976	0.039331	0.16863	-0.10639	-0.23044	-0.19844	0.7111	0.1782	0.42064	0.046391	-0.29812	-0.14219	-0.14993	-0.27572	0.32688	0.043614	-0.18312	-0.14599	0.4535	0.040264	-0.024636	-0.05295	0.30981	0.089471	0.42471	0.23435	0.062001	0.26837	-0.089477	-0.1413	0.068975	0.1178	0.3447	-0.20369	-0.17579	-0.06521	-0.14925	-0.28596	-0.10147	-0.16192	0.29887	-0.02222	-0.27581	-0.34332	0.13976	0.35275	0.23092	0.44167	-0.13369	-0.17801	-0.12179	-0.016064	0.48735	0.27628	
 MFG_R 	0.34647	0.38059	0.063453	0.52281	-0.056086	0.10945	0.52615	1	0.39408	0.67212	0.28023	0.50562	0.092008	0.36421	-0.064805	0.10025	0.00034727	0.30573	-0.0071055	0.046717	-0.067214	0.019967	-0.041357	-0.05245	0.023915	-0.049625	0.060799	0.12033	0.019593	-0.072977	0.51311	0.72931	0.42544	0.45891	-0.0076597	-0.0027241	0.1423	0.23081	0.20489	0.27555	-0.014298	-0.081524	0.19149	0.21251	-0.0042813	-0.044453	0.18358	-0.041314	0.24662	0.29249	-0.050248	0.070542	0.020231	0.13397	0.14616	0.2038	0.15991	0.22174	0.063152	0.01963	-0.072614	0.043718	-0.024473	0.058689	0.24216	0.41762	-0.027645	0.012638	0.23505	0.18961	0.088124	0.22751	-0.12786	0.061033	-0.19068	0.21786	0.096995	0.37231	
 MFG_DPFC_L 	0.53454	0.30642	0.36485	0.27773	0.28358	0.14903	0.70012	0.39408	1	0.35591	0.61206	0.14335	0.37055	0.1345	0.20228	-0.03863	0.19395	0.2908	-0.015855	0.11659	-0.099022	-0.15263	-0.22055	-0.10908	-0.13439	-0.16788	0.097655	-0.081839	-0.066161	-0.23341	0.74921	0.30964	0.39514	0.21911	-0.23038	-0.16662	0.077512	-0.032422	0.23812	0.031512	-0.18151	-0.11019	0.33169	-0.016488	0.033029	-0.039456	0.21011	0.10926	0.40788	0.2491	-0.10066	0.10513	0.065041	0.098448	0.12277	0.14593	0.30545	-0.12468	-0.080877	-0.035359	-0.0096899	-0.25933	-0.065705	0.11729	0.31393	0.14772	-0.04007	-0.19072	0.071603	0.29645	0.27951	0.39791	-0.036026	-0.083275	-0.032694	0.084432	0.42528	0.28604	
 MFG_DPFC_R 	-0.10719	0.27296	-0.11108	0.45457	-0.23125	0.077939	0.091017	0.67212	0.35591	1	0.24868	0.73143	-0.020602	0.47734	-0.06369	0.25391	0.10568	0.21665	0.013519	0.062823	-0.26985	-0.077123	-0.38594	-0.45452	-0.2813	-0.30576	-0.14005	-0.036601	0.36105	0.0094823	0.40099	0.76169	0.03969	0.38581	-0.012164	-0.10561	0.27312	0.41821	-0.22459	0.0017026	-0.17573	-0.16415	-0.14152	0.062401	-0.096882	-0.15921	-0.13945	-0.20957	-0.11276	0.026431	-0.34227	-0.36937	-0.015399	0.13486	-0.056421	-0.032134	-0.039513	0.27518	0.1668	-0.0012613	-0.044799	0.14514	-0.12828	0.075923	-0.03278	0.3033	0.20357	0.26523	0.041507	-0.050704	0.14972	0.19005	-0.11991	0.070842	-0.17507	0.14156	0.0082025	0.32095	
