	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	Inf	0.51194	0.39693	0.20465	0.16522	0.18623	0.40829	0.17858	0.020831	-0.24195	0.31342	-0.019033	0.5655	-0.14888	0.3773	-0.23712	0.073791	0.062083	0.19907	-0.038927	0.006032	-0.045469	0.20222	0.32102	0.5543	0.49041	-0.0066646	0.10933	-0.0534	-0.22865	0.47457	0.10204	-0.2738	-0.047784	0.054318	-0.051566	0.3139	0.16031	0.23786	0.015468	0.27394	-0.032197	0.35926	0.21739	-0.19705	-0.18993	-0.40317	-0.46215	-0.33237	-0.30106	-0.046235	-0.12331	-0.44316	-0.47657	-0.33225	-0.33625	0.033892	-0.088044	0.18433	0.08276	-0.21328	0.059526	0.0027187	0.048373	-0.094779	-0.091092	-0.14813	-0.24181	-0.026698	0.20452	-0.17199	-0.096313	0.053947	-0.028259	0.24174	-0.14626	0.075327	0.15506	
 SFG_R 	0.51194	Inf	0.20911	0.26519	-0.25814	0.086622	-0.10553	-0.22069	-0.13834	-0.26603	-0.2038	-0.11769	0.038313	-0.19161	-0.040329	0.0089146	0.1243	-0.067437	-0.12186	-0.29654	-0.17695	-0.26667	0.35412	0.36352	0.39064	0.64792	0.014424	0.13362	-0.25686	-0.20732	-0.11016	-0.36855	0.071788	0.28085	0.50005	0.49594	0.37238	0.45282	0.2745	0.47184	0.24961	0.32322	0.068434	0.13456	-0.10473	-0.062527	-0.26172	0.087904	0.10018	-0.06412	-0.26138	0.0058706	0.16616	0.17281	0.18102	0.19134	-0.0059376	-0.17921	0.19676	0.052883	-0.32994	-0.17443	0.2227	0.35264	0.10376	0.2618	-0.014041	-0.015111	0.21523	0.23182	-0.22972	-0.20395	-0.064701	0.0682	0.13178	0.098809	-0.034577	-0.011785	
 SFG_PFC_L 	0.39693	0.20911	Inf	0.98024	0.59196	1.1999	0.75074	0.32419	0.055798	-0.086393	0.17878	0.12643	0.69131	0.21711	0.67	0.12888	0.43561	0.059131	0.35742	0.049044	0.22481	0.27999	-0.071229	-0.018184	-0.13285	0.031952	-0.38142	-0.27713	-0.23317	-0.34228	0.83133	0.38109	-0.22697	-0.2787	0.090245	0.067365	0.47374	0.13525	0.95075	0.61925	0.9081	0.57063	0.77366	0.59297	-0.24411	-0.036242	-0.23259	-0.23413	-0.049221	-0.15169	-0.10718	0.19362	-0.017459	-0.067378	0.12945	0.10599	0.53921	0.39941	-0.14647	0.034798	0.079396	0.35074	-0.4119	-0.59712	0.58488	0.31823	-0.4526	-0.4813	0.13903	0.29872	0.15944	0.21845	0.01222	-0.3996	0.26517	-0.11482	0.18629	0.077838	
 SFG_PFC_R 	0.20465	0.26519	0.98024	Inf	0.62747	1.1176	0.56312	0.48566	0.063282	0.063404	0.041353	0.32068	0.41066	0.29782	0.32257	0.18466	0.29965	0.0011121	0.19006	0.055824	0.33421	0.38805	-0.086206	-0.11628	-0.17883	-0.059906	-0.27029	-0.26489	-0.14714	-0.30168	0.63143	0.56319	-0.082451	-0.18754	-0.09045	-0.097438	0.31525	0.092454	0.6829	0.64089	0.79318	0.77608	0.61366	0.70807	-0.085629	0.04976	-0.10735	-0.2143	0.0787	-0.05964	-0.01505	0.19888	-0.054289	-0.071466	0.14821	0.12861	0.58891	0.71741	-0.08028	0.02293	0.08899	0.31556	-0.30291	-0.47256	0.62402	0.51876	-0.19839	-0.4164	0.1588	0.20702	0.25436	0.13817	-0.031813	-0.29272	0.18623	0.037432	0.22041	-0.048414	
 SFG_pole_L 	0.16522	-0.25814	0.59196	0.62747	Inf	0.69449	0.83258	0.62282	0.272	0.27048	0.3384	0.17291	0.61136	0.04909	0.3881	-0.095502	0.1819	0.00873	0.41825	0.26481	0.64613	0.59741	-0.17153	-0.22283	-0.08095	-0.22378	-0.15552	-0.15848	0.056793	-0.20522	0.78358	0.66554	-0.16171	-0.30432	-0.35841	-0.43099	0.083529	-0.2236	0.36142	0.054832	0.28505	0.071848	0.46159	0.24423	-0.1136	-0.10629	-0.08327	-0.40803	-0.051693	-0.063013	0.088593	0.088589	-0.27742	-0.37241	-0.11551	-0.17751	0.42839	0.59157	-0.14293	0.14836	0.24425	0.35496	-0.36208	-0.63743	0.48802	0.21542	-0.18026	-0.46517	-0.16009	-0.031482	0.1645	0.24728	0.24775	-0.32145	0.20655	0.046396	0.13888	-0.088068	
 SFG_pole_R 	0.18623	0.086622	1.1999	1.1176	0.69449	Inf	0.63894	0.40445	0.1215	0.10557	0.099266	0.22999	0.48752	0.19703	0.42722	0.10602	0.36962	0.10973	0.40248	0.16223	0.3165	0.4678	-0.069422	-0.062814	-0.17501	-0.039393	-0.38284	-0.3246	-0.22737	-0.39388	0.66957	0.45856	-0.0625	-0.16874	-0.018917	-0.031235	0.31546	0.023693	0.6497	0.57742	0.52493	0.54514	0.54104	0.5822	-0.14689	0.083512	-0.11843	-0.12333	0.090718	-0.037467	-0.08092	0.24978	0.059491	0.016683	0.25282	0.23156	0.54371	0.56893	-0.21667	0.023074	0.15729	0.41966	-0.31297	-0.62848	0.7703	0.53145	-0.28788	-0.40287	0.17708	0.21523	0.20784	0.1841	-0.045123	-0.38423	0.21978	-0.12292	0.1405	-0.014694	
 MFG_L 	0.40829	-0.10553	0.75074	0.56312	0.83258	0.63894	Inf	0.81297	0.53003	0.20477	0.5599	0.23013	1.2407	0.093458	0.69219	0.024027	0.4271	0.14121	0.41428	0.17737	0.20531	0.24804	-0.18044	-0.22123	-0.081059	-0.16356	-0.28267	-0.35159	0.01664	-0.29241	1.2832	0.80273	-0.32059	-0.45795	-0.23429	-0.31778	0.34493	-0.073467	0.77722	0.28282	0.5101	0.14629	0.94684	0.53151	-0.055413	0.0045835	-0.089364	-0.58303	-0.15113	-0.096041	0.1857	0.15252	-0.29445	-0.38059	-0.054025	-0.1085	0.076509	0.18099	-0.18935	-0.045412	0.019143	0.19934	-0.42923	-0.7049	0.35179	0.11695	-0.50855	-0.59347	0.052586	0.38685	0.16075	0.12209	0.15696	-0.38397	0.46245	-0.098006	0.079229	-0.0015841	
 MFG_R 	0.17858	-0.22069	0.32419	0.48566	0.62282	0.40445	0.81297	Inf	0.43871	0.63017	0.3079	0.47744	0.50689	0.32744	0.20527	0.069702	0.062255	0.19504	0.1562	0.40359	0.23543	0.35327	0.03676	-0.042053	-0.037572	-0.068734	-0.029978	-0.13645	0.27363	0.055067	0.70834	1.2345	-0.088748	-0.20058	-0.3804	-0.4495	0.036206	-0.12143	0.2945	0.10651	0.24732	0.096329	0.50174	0.63093	0.13261	0.076246	0.13504	-0.28258	0.089845	0.18062	0.35494	0.19949	-0.20029	-0.23714	-0.065338	-0.10457	0.090129	0.2963	-0.044808	0.0057615	0.17164	0.23178	-0.2762	-0.45055	0.22222	0.14521	-0.27527	-0.21382	0.21484	0.43269	0.19427	0.043896	0.080193	-0.26534	0.38962	0.01962	0.16813	-0.0074421	
 MFG_DPFC_L 	0.020831	-0.13834	0.055798	0.063282	0.272	0.1215	0.53003	0.43871	Inf	0.76272	0.49026	0.13293	0.54014	0.062784	0.31634	0.20175	0.36289	0.060749	0.20713	0.084503	0.0012443	0.093587	-0.058127	-0.12876	0.12539	-0.052592	-0.10411	-0.20944	0.35921	0.28487	0.28389	0.32168	0.062369	-0.090969	0.018509	-0.013246	0.13797	0.08199	0.13476	0.040557	-0.03479	-0.1619	0.25293	0.086893	0.079676	0.085278	0.050967	-0.032407	0.12585	0.11044	0.12924	0.20492	0.084187	0.088844	0.21637	0.20438	-0.065774	0.10403	-0.085304	0.010549	0.045887	-0.08038	0.045243	-0.23505	0.13124	0.057128	-0.34539	-0.069591	0.11539	0.26246	0.34444	0.14027	0.19756	-0.15925	0.46863	0.01064	-0.075174	-0.17685	
 MFG_DPFC_R 	-0.24195	-0.26603	-0.086393	0.063404	0.27048	0.10557	0.20477	0.63017	0.76272	Inf	0.14364	0.24584	0.061569	0.18908	0.0012049	0.17832	0.009056	0.020662	-0.059115	0.16492	0.10358	0.23172	0.088322	0.040423	-0.0087432	0.022739	0.050999	-0.033786	0.301	0.36023	0.13873	0.44831	0.29908	0.15646	0.017545	0.011519	-0.069266	0.064248	-0.05039	-0.014224	-0.093211	-0.1428	-0.058091	0.097774	0.12465	0.082779	0.11818	0.19276	0.23261	0.25955	-0.028527	0.057769	0.22298	0.19784	0.18694	0.14766	0.044786	0.23274	-0.066408	0.15071	0.26197	0.09581	0.11947	-0.13027	0.17593	0.17298	-0.13454	0.19832	0.25612	0.16633	0.32849	0.23699	0.041863	-0.079515	0.17517	0.035936	-0.06072	-0.051943	
