	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.47145	0.37732	0.20184	0.16373	0.1841	0.38702	0.1767	0.020828	-0.23734	0.30355	-0.019031	0.51205	-0.14779	0.36036	-0.23278	0.073658	0.062004	0.19648	-0.038907	0.0060319	-0.045437	0.19951	0.31043	0.50373	0.45454	-0.0066645	0.10889	-0.053349	-0.22475	0.44188	0.10169	-0.26715	-0.047748	0.054265	-0.05152	0.30398	0.15895	0.23347	0.015466	0.26729	-0.032186	0.34456	0.21403	-0.19454	-0.18768	-0.38266	-0.43183	-0.32065	-0.29228	-0.046202	-0.12269	-0.41626	-0.44349	-0.32054	-0.32413	0.033879	-0.087817	0.18227	0.082572	-0.21011	0.059455	0.0027187	0.048335	-0.094496	-0.090841	-0.14706	-0.2372	-0.026692	0.20172	-0.17031	-0.096017	0.053894	-0.028252	0.23714	-0.14523	0.075185	0.15383	
 SFG_R 	0.47145	1	0.20612	0.25914	-0.25255	0.086406	-0.10514	-0.21717	-0.13746	-0.25993	-0.20103	-0.11715	0.038294	-0.1893	-0.040307	0.0089144	0.12366	-0.067335	-0.12126	-0.28814	-0.17513	-0.26053	0.34003	0.34831	0.37192	0.57027	0.014423	0.13283	-0.25135	-0.2044	-0.10971	-0.35273	0.071665	0.27369	0.46215	0.45892	0.35607	0.42422	0.26781	0.43968	0.24455	0.31242	0.068327	0.13375	-0.10435	-0.062445	-0.2559	0.087678	0.099843	-0.064033	-0.25559	0.0058705	0.16465	0.17111	0.17906	0.18904	-0.0059375	-0.17732	0.19426	0.052834	-0.31846	-0.17268	0.21909	0.33871	0.10339	0.25598	-0.01404	-0.01511	0.21197	0.22775	-0.22576	-0.20116	-0.064611	0.068094	0.13102	0.098488	-0.034563	-0.011785	
 SFG_PFC_L 	0.37732	0.20612	1	0.75317	0.5313	0.83364	0.63559	0.31329	0.05574	-0.086179	0.1769	0.12576	0.59882	0.21376	0.58498	0.12817	0.41	0.059062	0.34294	0.049005	0.2211	0.2729	-0.071109	-0.018182	-0.13208	0.031941	-0.36394	-0.27025	-0.22903	-0.32951	0.68119	0.36365	-0.22315	-0.2717	0.090001	0.067263	0.44122	0.13443	0.74012	0.55061	0.72022	0.51582	0.64905	0.53202	-0.23938	-0.036226	-0.22848	-0.22994	-0.049182	-0.15053	-0.10677	0.19124	-0.017458	-0.067276	0.12873	0.1056	0.49239	0.37944	-0.14543	0.034784	0.079229	0.33703	-0.39009	-0.535	0.5262	0.3079	-0.42403	-0.44729	0.13814	0.29014	0.15811	0.21504	0.012219	-0.37961	0.25913	-0.11432	0.18417	0.077681	
 SFG_PFC_R 	0.20184	0.25914	0.75317	1	0.55631	0.80673	0.51029	0.45076	0.063198	0.063319	0.041329	0.31012	0.38903	0.28932	0.31183	0.18259	0.29099	0.0011121	0.18781	0.055767	0.3223	0.36968	-0.085993	-0.11576	-0.17694	-0.059834	-0.2639	-0.25886	-0.14609	-0.29285	0.55903	0.51034	-0.082265	-0.18537	-0.090204	-0.09713	0.30521	0.092192	0.5934	0.5655	0.6602	0.65045	0.5467	0.60946	-0.085421	0.049719	-0.10694	-0.21108	0.078538	-0.059569	-0.015049	0.1963	-0.054235	-0.071344	0.14713	0.1279	0.52911	0.6153	-0.080108	0.022926	0.088756	0.30548	-0.29398	-0.44027	0.55392	0.47675	-0.19583	-0.39389	0.15747	0.20411	0.24901	0.1373	-0.031803	-0.28464	0.1841	0.037415	0.21691	-0.048377	
 SFG_pole_L 	0.16373	-0.25255	0.5313	0.55631	1	0.60086	0.68186	0.55309	0.26549	0.26407	0.32605	0.17121	0.54508	0.04905	0.36972	-0.095213	0.17992	0.0087298	0.39545	0.25879	0.56906	0.53521	-0.16987	-0.21922	-0.080774	-0.22012	-0.15427	-0.15716	0.056732	-0.20239	0.65476	0.58204	-0.16031	-0.29526	-0.34381	-0.40615	0.083336	-0.21995	0.34647	0.054777	0.27757	0.071725	0.43138	0.23949	-0.11311	-0.1059	-0.083078	-0.3868	-0.051647	-0.06293	0.088362	0.088358	-0.27052	-0.3561	-0.115	-0.17567	0.40397	0.53102	-0.14197	0.14728	0.23951	0.34077	-0.34705	-0.56315	0.45264	0.21214	-0.17834	-0.43429	-0.15873	-0.031472	0.16304	0.24236	0.2428	-0.31082	0.20366	0.046362	0.13799	-0.087841	
 SFG_pole_R 	0.1841	0.086406	0.83364	0.80673	0.60086	1	0.56418	0.38375	0.1209	0.10518	0.098941	0.22602	0.45225	0.19452	0.40299	0.10563	0.35366	0.10929	0.38207	0.16082	0.30634	0.43642	-0.06931	-0.062731	-0.17324	-0.039373	-0.36517	-0.31366	-0.22353	-0.3747	0.5847	0.42891	-0.062419	-0.16715	-0.018914	-0.031225	0.3054	0.023689	0.57147	0.52079	0.48149	0.49687	0.49377	0.52427	-0.14584	0.083318	-0.11788	-0.12271	0.09047	-0.037449	-0.080744	0.24471	0.059421	0.016682	0.24757	0.22751	0.49579	0.51457	-0.21334	0.02307	0.15601	0.39664	-0.30314	-0.55701	0.6471	0.48649	-0.28018	-0.3824	0.17525	0.21197	0.2049	0.18205	-0.045092	-0.36637	0.21631	-0.12231	0.13958	-0.014693	
 MFG_L 	0.38702	-0.10514	0.63559	0.51029	0.68186	0.56418	1	0.67122	0.48541	0.20196	0.5079	0.22615	0.84567	0.093187	0.59939	0.024022	0.40289	0.14028	0.3921	0.17553	0.20248	0.24308	-0.17851	-0.21769	-0.080882	-0.16212	-0.27538	-0.33779	0.016639	-0.28435	0.85732	0.66556	-0.31004	-0.42841	-0.23009	-0.3075	0.33187	-0.073335	0.65111	0.27551	0.47003	0.14525	0.73835	0.48654	-0.055357	0.0045835	-0.089127	-0.52486	-0.14999	-0.095747	0.1836	0.15135	-0.28623	-0.36322	-0.053973	-0.10808	0.07636	0.17904	-0.18712	-0.045381	0.019141	0.19674	-0.40468	-0.60747	0.33796	0.11642	-0.46881	-0.53238	0.052538	0.36864	0.15938	0.12149	0.15569	-0.36615	0.43208	-0.097693	0.079064	-0.0015841	
 MFG_R 	0.1767	-0.21717	0.31329	0.45076	0.55309	0.38375	0.67122	1	0.41258	0.55817	0.29852	0.44419	0.46752	0.31622	0.20244	0.069589	0.062175	0.1926	0.15495	0.38302	0.23117	0.33927	0.036743	-0.042028	-0.037555	-0.068626	-0.029969	-0.13561	0.267	0.055011	0.60963	0.84389	-0.088515	-0.19793	-0.36305	-0.42149	0.03619	-0.12083	0.28627	0.10611	0.2424	0.096033	0.46348	0.55869	0.13184	0.076099	0.13423	-0.27529	0.089604	0.17868	0.34075	0.19688	-0.19765	-0.23279	-0.065245	-0.10419	0.089886	0.28792	-0.044778	0.0057614	0.16998	0.22772	-0.26939	-0.42235	0.21863	0.14419	-0.26852	-0.21062	0.2116	0.40757	0.19187	0.043867	0.080022	-0.25928	0.37103	0.019617	0.16657	-0.007442	
 MFG_DPFC_L 	0.020828	-0.13746	0.05574	0.063198	0.26549	0.1209	0.48541	0.41258	1	0.64268	0.45443	0.13215	0.49309	0.062702	0.30619	0.19906	0.34775	0.060674	0.20422	0.084302	0.0012443	0.093314	-0.058061	-0.12805	0.12474	-0.052543	-0.10374	-0.20643	0.34452	0.2774	0.2765	0.31103	0.062288	-0.090719	0.018506	-0.013246	0.1371	0.081806	0.13395	0.040535	-0.034776	-0.1605	0.24767	0.086675	0.079508	0.085072	0.050923	-0.032396	0.12519	0.10999	0.12852	0.2021	0.083989	0.088611	0.21306	0.20158	-0.06568	0.10366	-0.085098	0.010548	0.045855	-0.080208	0.045212	-0.23081	0.13049	0.057066	-0.33228	-0.069479	0.11488	0.2566	0.33143	0.13936	0.19503	-0.15791	0.43709	0.01064	-0.075033	-0.17503	
 MFG_DPFC_R 	-0.23734	-0.25993	-0.086179	0.063319	0.26407	0.10518	0.20196	0.55817	0.64268	1	0.14266	0.241	0.061492	0.18686	0.0012049	0.17646	0.0090557	0.020659	-0.059046	0.16344	0.10321	0.22766	0.088093	0.040401	-0.008743	0.022735	0.050954	-0.033773	0.29222	0.34542	0.13785	0.42051	0.29047	0.15519	0.017543	0.011519	-0.069155	0.064159	-0.050347	-0.014224	-0.092942	-0.14184	-0.058026	0.097463	0.124	0.082591	0.11763	0.19041	0.22851	0.25387	-0.02852	0.057704	0.21936	0.1953	0.18479	0.14659	0.044756	0.22862	-0.06631	0.14957	0.25614	0.095518	0.11891	-0.12954	0.17414	0.17128	-0.13374	0.19576	0.25066	0.16482	0.31716	0.23265	0.041838	-0.079347	0.1734	0.035921	-0.060645	-0.051896	
