	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	Inf	0.72351	0.57603	0.51568	0.47676	0.28288	0.61171	0.052769	0.48133	0.081587	0.29675	0.14104	0.61177	0.21362	0.70038	0.232	0.57835	0.026739	0.22623	0.077376	0.35849	-0.099632	0.41244	0.5682	0.62165	0.25947	0.56576	0.36593	0.49732	0.32091	0.49162	0.2095	0.70988	0.58453	0.48831	0.30566	0.36843	0.36824	0.77222	0.29323	0.11655	0.27889	0.34141	0.49577	0.50941	0.5976	0.38128	0.3688	0.72806	0.58998	0.43231	0.48514	0.41838	0.38986	0.40698	0.45753	0.11007	0.058852	-0.12339	0.058839	0.0078136	0.2058	0.49737	0.38458	0.43424	0.3212	0.018231	0.066811	0.37212	0.59666	0.17029	0.30647	0.164	-0.085291	-0.10787	-0.13794	0.47007	0.32079	
 SFG_R 	0.72351	Inf	0.50656	0.54689	0.42109	0.51041	0.52547	0.37909	0.71235	0.35089	0.39309	0.22082	0.53479	0.32192	0.43461	0.19841	0.57285	0.16146	0.22349	0.1011	0.14032	0.02968	0.13393	0.29799	0.32776	0.26282	0.46968	0.50675	0.37053	0.46441	0.48912	0.48318	0.65246	0.65907	0.50769	0.3846	0.22728	0.41785	0.3745	0.33324	-0.059605	0.099798	0.42285	0.67177	0.71229	0.75563	0.43289	0.4076	0.55	0.57562	0.49015	0.61684	0.49015	0.47053	0.49976	0.51891	0.15733	0.018536	0.023557	-0.096734	0.066017	-0.009997	0.41337	0.38964	0.39112	0.35479	0.048669	0.1086	0.56219	0.59897	0.33506	0.25378	0.18248	-0.10309	0.023524	-0.15191	0.29681	0.31561	
 SFG_PFC_L 	0.57603	0.50656	Inf	1.1056	0.79618	0.99446	0.88903	0.15953	0.39772	-0.13989	0.12845	0.39265	0.56043	0.52313	0.68471	0.2288	0.52039	0.10118	0.095831	0.1381	0.57329	0.14082	0.22289	0.25877	0.17206	-0.14558	0.25803	0.086216	0.10196	-0.065949	0.25549	0.12562	0.53302	0.46534	0.26262	0.088452	0.51869	0.54469	0.59551	0.27528	0.36885	0.33203	0.24543	0.28906	0.36704	0.50549	0.2526	0.19496	0.58691	0.40657	0.32414	0.22204	0.46232	0.43824	0.16962	0.3317	0.37644	0.29221	-0.16455	-0.050759	0.031818	0.20299	0.33084	0.09085	0.70932	0.49968	0.14692	0.066095	0.2593	0.45991	0.055838	0.11782	0.14345	-0.024492	0.12335	-0.073505	0.39976	0.34044	
 SFG_PFC_R 	0.51568	0.54689	1.1056	Inf	0.82497	1.2143	0.54183	0.40436	0.27034	0.018034	0.047859	0.33933	0.41636	0.60073	0.32913	0.1986	0.48011	-0.1531	0.14775	0.017941	0.34125	0.098879	0.12715	0.18327	0.15016	-0.096336	0.30893	0.24266	0.24326	0.098519	0.29338	0.44094	0.45579	0.54184	0.29998	0.19263	0.45795	0.66689	0.51153	0.42203	0.1611	0.19524	0.1363	0.33599	0.38975	0.44521	0.34497	0.26459	0.59023	0.47687	0.39285	0.33147	0.47655	0.5487	0.23862	0.43811	0.28938	0.26013	-0.016391	-0.15437	0.13433	0.15443	0.20793	0.1023	0.61905	0.62814	0.10442	0.034161	0.36486	0.43694	0.028766	0.028255	0.10381	-0.13826	0.0039458	-0.21619	0.39398	0.31817	
 SFG_pole_L 	0.47676	0.42109	0.79618	0.82497	Inf	0.93738	0.59458	0.23459	0.24815	0.086831	0.11369	0.16476	0.45173	0.53917	0.43117	0.29791	0.48433	0.069317	0.18813	0.17787	0.37145	0.2448	0.12572	0.20896	0.11138	-0.046527	0.36159	0.29194	0.19898	0.081962	0.37131	0.46308	0.57067	0.55033	0.25534	0.15257	0.21715	0.47445	0.52515	0.43202	0.031586	0.32339	0.087937	0.23876	0.24868	0.30599	0.41504	0.35697	0.56025	0.37691	0.3242	0.30911	0.42814	0.44626	0.25909	0.37051	0.39137	0.16186	-0.094877	0.11542	0.014779	0.10557	0.36061	0.2167	0.90191	0.89925	-0.0027093	0.062064	0.22071	0.33233	0.08779	0.044486	-0.0020055	-0.21437	0.0046393	-0.29433	0.51503	0.47321	
 SFG_pole_R 	0.28288	0.51041	0.99446	1.2143	0.93738	Inf	0.54836	0.37314	0.27715	0.0020269	0.1225	0.42261	0.36026	0.66894	0.34884	0.24363	0.29356	-0.018307	0.053059	0.045919	0.28801	0.23671	0.039784	0.047964	0.041856	-0.1617	0.24875	0.20627	0.12014	0.00083287	0.24045	0.42008	0.4508	0.54026	0.24222	0.19091	0.36071	0.63664	0.39205	0.42142	0.17431	0.23938	0.029496	0.23685	0.28911	0.32041	0.30647	0.26668	0.45575	0.34004	0.27591	0.20594	0.38217	0.44301	0.20985	0.3623	0.36826	0.21819	-0.028464	-0.12626	-0.046999	0.06317	0.29944	0.14241	0.77501	0.73276	0.05754	0.069201	0.27309	0.32251	0.05874	-0.014446	0.076383	-0.14595	0.091341	-0.098273	0.35458	0.38762	
 MFG_L 	0.61171	0.52547	0.88903	0.54183	0.59458	0.54836	Inf	0.24841	0.48744	-0.08906	0.30077	0.20756	0.40958	0.31125	0.84494	0.19901	0.31315	0.19124	-0.019059	0.0018576	0.38251	0.12147	-0.034878	0.027183	0.029762	-0.16991	0.22357	0.06451	-0.0055391	-0.080137	0.49141	0.2131	0.42304	0.34729	0.13898	-0.021993	0.25624	0.33881	0.57819	0.27043	0.28241	0.22205	0.23807	0.20998	0.2633	0.40478	0.25049	0.1511	0.61591	0.38833	0.27555	0.16172	0.34048	0.28713	0.22275	0.18522	0.21233	0.044051	-0.20469	-0.011334	-0.11136	0.074655	0.23878	0.038537	0.57625	0.34449	-0.087614	-0.20992	0.13671	0.32408	0.1606	0.082396	-0.027768	-0.23302	0.11313	-0.018901	0.2693	0.26313	
 MFG_R 	0.052769	0.37909	0.15953	0.40436	0.23459	0.37314	0.24841	Inf	0.37775	0.48881	0.065201	-0.044629	-0.022917	0.18036	-0.052768	0.047717	0.16674	-0.026333	-0.021337	0.093796	0.10164	0.22165	-0.24671	-0.19443	-0.22311	0.073005	0.16916	0.26053	0.021792	0.20303	0.451	0.60455	0.15921	0.25226	-0.079843	-0.047509	0.12193	0.36942	0.0092971	0.19858	-0.2667	-0.079402	0.028754	0.13907	0.063445	0.058749	0.045417	0.061152	0.21018	0.1773	0.20932	0.20666	0.16484	0.2322	0.090676	0.10151	0.16183	0.059942	0.040086	-0.055139	0.20525	0.032527	0.08705	0.11645	0.19455	0.39765	-0.056836	-0.020363	0.10194	0.073414	0.18274	0.012363	0.087805	-0.30294	-0.14438	-0.33862	0.016359	0.06259	
 MFG_DPFC_L 	0.48133	0.71235	0.39772	0.27034	0.24815	0.27715	0.48744	0.37775	Inf	0.66591	0.43533	0.14292	0.32458	0.078909	0.44941	0.17439	0.54859	0.33932	0.10162	0.13752	0.057254	-0.11733	0.046227	0.10413	0.292	0.43559	0.51993	0.4243	0.50438	0.44361	0.55447	0.31624	0.62031	0.55452	0.29625	0.19202	0.14972	0.24065	0.15378	0.072684	0.01596	0.23816	0.51462	0.49997	0.51271	0.59221	0.36029	0.4588	0.38143	0.45798	0.43563	0.49773	0.46875	0.42728	0.39626	0.42065	-0.021382	-0.095563	-0.22177	-0.026735	0.051334	0.0035562	0.3508	0.32462	0.2696	0.28679	0.14114	0.1203	0.43935	0.4018	0.18797	0.21861	0.17566	-0.082562	0.061383	-0.10977	0.16263	0.26464	
 MFG_DPFC_R 	0.081587	0.35089	-0.13989	0.018034	0.086831	0.0020269	-0.08906	0.48881	0.66591	Inf	0.13678	-0.041034	0.080399	-0.011157	-0.10501	0.22626	0.22949	0.16107	0.069018	0.18698	-0.16859	-0.12069	-0.038044	0.054096	0.036299	0.52226	0.23418	0.51825	0.36374	0.63727	0.42826	0.5734	0.3923	0.41877	0.23087	0.24934	-0.082145	0.025103	-0.04729	0.11967	-0.45885	0.15196	0.16736	0.33152	0.26556	0.23117	0.19933	0.38729	0.034523	0.15938	0.26578	0.5243	0.099777	0.14327	0.17481	0.22524	-0.059646	-0.0513	-0.02302	0.11636	0.23175	-0.014033	0.14848	0.31334	0.094387	0.22927	0.0054665	0.1926	0.45852	0.24888	0.11794	0.12922	0.03448	-0.11007	-0.092856	-0.27979	-0.037533	0.10094	
 IFG_opercularis_L 	0.29675	0.39309	0.12845	0.047859	0.11369	0.1225	0.30077	0.065201	0.43533	0.13678	Inf	0.17607	0.42728	0.046427	0.40613	0.1978	0.3023	0.031377	0.25467	-0.21866	0.030735	-0.0050739	0.15063	0.18121	0.47201	0.56006	0.31105	0.27382	0.37109	0.21939	0.31503	0.10463	0.1454	0.2098	0.34492	0.25164	0.23635	0.15117	0.20229	0.16876	-0.076173	-0.05757	0.30161	0.27797	0.42607	0.28874	0.39082	0.28896	0.26964	0.30636	0.4119	0.30973	0.30028	0.29324	0.43114	0.38284	0.10656	0.012448	0.062255	-0.0046388	-0.014405	-0.011809	0.37031	0.38173	-0.086951	-0.087232	0.11675	0.085931	0.25944	0.33146	0.14787	0.28494	0.10747	-0.14764	0.1631	0.032023	0.012146	-0.062649	
 IFG_opercularis_R 	0.14104	0.22082	0.39265	0.33933	0.16476	0.42261	0.20756	-0.044629	0.14292	-0.041034	0.17607	Inf	0.56136	0.77359	0.55609	0.71835	0.15259	0.20772	0.31794	0.18653	0.047271	0.13165	0.25638	0.3572	0.21965	0.17055	0.029522	0.00099768	0.10448	0.043939	-0.072683	0.021708	0.31212	0.37891	0.45574	0.46183	0.37447	0.27286	0.29995	0.30436	0.19785	0.067789	0.14167	0.32808	0.29022	0.21391	0.06533	0.17602	0.15598	0.17317	0.19353	0.2064	0.092018	0.10055	0.03792	0.1118	-0.016567	0.043045	0.12191	-0.052596	-0.070746	0.066269	0.10939	0.017071	0.16961	0.070032	0.20617	0.4162	0.20475	0.14	-0.056375	-0.094002	0.094543	0.02571	-0.13593	0.17016	-0.010206	0.12674	
 IFG_orbitalis_L 	0.61177	0.53479	0.56043	0.41636	0.45173	0.36026	0.40958	-0.022917	0.32458	0.080399	0.42728	0.56136	Inf	0.58356	0.90641	0.7145	0.6359	0.33557	0.49872	0.31832	0.49962	0.15381	0.50209	0.5071	0.50389	0.22253	0.38104	0.14846	0.29927	0.079542	0.29915	0.14974	0.44713	0.43688	0.61648	0.45572	0.61359	0.49168	0.78653	0.32453	0.16197	0.27644	0.29723	0.49157	0.43446	0.44722	0.18321	0.18105	0.40571	0.2903	0.3532	0.43061	0.2124	0.17156	0.12181	0.23204	0.39378	0.28326	0.096416	0.19791	0.25484	0.30354	0.45571	0.37345	0.27926	0.15774	0.16679	0.35788	0.32924	0.46664	0.20078	0.32171	0.14098	-0.14364	-0.098979	-0.13013	0.17551	0.13828	
