Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	

Color Images
Image	Object	Pixels	RMin	RMax	RMean	RStd	GMin	GMax	GMean	GStd	BMin	BMax	BMean	BStd	



Type1-L1 Statistics

kirby505b_3_1_ax_MNI.img	Telencephalon_L	644152	6.0367	201.3351	116.6033	38.1734	
kirby505b_3_1_ax_MNI.img	Telencephalon_R	654499	8.2850	213.7193	117.0416	37.5283	
kirby505b_3_1_ax_MNI.img	Diencephalon_L	11404	59.4717	202.3671	142.4287	18.0408	
kirby505b_3_1_ax_MNI.img	Diencephalon_R	11548	38.9870	222.3100	141.2513	18.3595	
kirby505b_3_1_ax_MNI.img	Mesencephalon	12954	68.2856	199.0766	160.3245	15.5668	
kirby505b_3_1_ax_MNI.img	Metencephalon	187662	8.1960	200.1312	110.7733	34.6515	
kirby505b_3_1_ax_MNI.img	Myelencephalon	5903	42.6700	201.5315	150.9006	23.3863	
kirby505b_3_1_ax_MNI.img	CSF	113269	1.2366	158.8344	31.1794	18.9788	



Type1-L2 Statistics

kirby505b_3_1_ax_MNI.img	CerebralCortex_L	328913	6.0367	192.2142	84.3126	20.9276	
kirby505b_3_1_ax_MNI.img	CerebralCortex_R	334134	8.2850	162.7126	85.3264	20.2563	
kirby505b_3_1_ax_MNI.img	CerebralNucli_L	15764	32.2311	189.1171	126.1231	20.4986	
kirby505b_3_1_ax_MNI.img	CerebralNucli_R	16601	35.0778	192.7431	125.3076	20.5789	
kirby505b_3_1_ax_MNI.img	Thalamus_L	7307	79.7856	184.5372	142.2303	12.7556	
kirby505b_3_1_ax_MNI.img	Thalamus_R	7490	68.3050	189.4377	141.5241	14.1904	
kirby505b_3_1_ax_MNI.img	BasalForebrain_L	4097	59.4717	202.3671	142.7826	24.8106	
kirby505b_3_1_ax_MNI.img	BasalForebrain_R	4058	38.9870	222.3100	140.7479	24.2313	
kirby505b_3_1_ax_MNI.img	Mesencephalon_L	6407	86.7115	192.4183	160.7471	14.3249	
kirby505b_3_1_ax_MNI.img	Mesencephalon_R	6547	68.2856	199.0766	159.9110	16.6826	
kirby505b_3_1_ax_MNI.img	Metencephalon_R	94334	15.7616	191.4778	111.3758	34.5783	
kirby505b_3_1_ax_MNI.img	Metencephalon_L	93328	8.1960	200.1312	110.1644	34.7146	
kirby505b_3_1_ax_MNI.img	Myelencephalon_L	2790	42.6700	199.7172	147.8742	25.3511	
kirby505b_3_1_ax_MNI.img	Myelencephalon_R	3113	55.5785	201.5315	153.6129	21.1075	
kirby505b_3_1_ax_MNI.img	WhiteMatter_L	299475	32.9183	201.3351	151.5671	16.0873	
kirby505b_3_1_ax_MNI.img	WhiteMatter_R	303764	19.1460	213.7193	151.4759	16.2531	
kirby505b_3_1_ax_MNI.img	Ventricle	44791	2.8874	158.8344	35.4042	24.7656	
kirby505b_3_1_ax_MNI.img	Sulcus_L	38957	1.3239	98.0072	27.8760	13.1261	
kirby505b_3_1_ax_MNI.img	Sulcus_R	29521	1.2366	89.3271	29.1285	13.3565	



Type1-L3 Statistics

kirby505b_3_1_ax_MNI.img	Frontal_L	107313	9.0403	177.7342	82.2960	21.7945	
kirby505b_3_1_ax_MNI.img	Frontal_R	107505	8.8664	154.0266	83.0215	20.8111	
kirby505b_3_1_ax_MNI.img	Parietal_L	52789	13.1817	150.3043	82.7280	21.0340	
kirby505b_3_1_ax_MNI.img	Parietal_R	55258	12.6601	150.7259	84.4196	20.5621	
kirby505b_3_1_ax_MNI.img	Temporal_L	73782	11.6380	154.2413	83.8245	19.4427	
kirby505b_3_1_ax_MNI.img	Temporal_R	77131	14.9555	143.5732	86.2988	18.4287	
kirby505b_3_1_ax_MNI.img	Limbic_L	37903	11.4640	192.2142	93.4428	19.5075	
kirby505b_3_1_ax_MNI.img	Limbic_R	41629	8.2850	162.7126	90.7170	20.8051	
kirby505b_3_1_ax_MNI.img	Occipital_L	50008	6.0367	143.2425	84.5186	20.6902	
kirby505b_3_1_ax_MNI.img	Occipital_R	45919	13.6388	144.9381	84.9399	20.1537	
kirby505b_3_1_ax_MNI.img	Insula_L	9280	14.7480	165.6379	87.1034	19.2509	
kirby505b_3_1_ax_MNI.img	Insula_R	9236	9.6650	144.9510	93.5227	19.6482	
kirby505b_3_1_ax_MNI.img	BasalGang_L	13602	48.7437	189.1171	129.3724	19.7492	
kirby505b_3_1_ax_MNI.img	BasalGang_R	14057	50.4801	192.7431	128.3126	20.3334	
kirby505b_3_1_ax_MNI.img	Thalamus_L	7307	79.7856	184.5372	142.2303	12.7556	
