	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.69897	0.74486	0.54713	0.44982	0.24745	0.74045	0.61919	0.63775	0.28102	0.69505	0.41646	0.59031	0.25639	0.54462	0.15874	0.21905	0.13186	0.075176	0.00064218	0.1219	0.21264	0.62576	0.49624	0.72556	0.61366	0.54021	0.47422	0.41261	0.2855	0.69617	0.49255	0.498	0.37626	0.53209	0.41204	0.24166	0.099171	0.45102	0.2087	0.34147	0.321	0.53727	0.41958	0.36369	0.19864	0.42086	0.41973	0.4325	0.37546	0.23373	0.30893	0.42743	0.29075	0.34835	0.24987	0.51265	0.38133	0.07205	-0.024507	0.065818	-0.053595	0.52206	0.63511	0.49052	0.19906	0.27426	0.3625	0.63273	0.8025	0.47167	0.5789	0.42883	0.20494	0.54576	-0.083923	0.40382	0.43273	
 SFG_R 	0.69897	1	0.44035	0.49186	0.38479	0.40816	0.46897	0.44147	0.47954	0.47116	0.39985	0.3919	0.33072	0.39377	0.32435	0.27288	0.42336	0.386	0.27735	0.21925	0.30792	0.36184	0.5795	0.38809	0.56393	0.67958	0.45964	0.58783	0.43447	0.54343	0.36447	0.50269	0.54388	0.62776	0.65899	0.58271	0.47056	0.41715	0.40448	0.49621	0.43332	0.41526	0.50127	0.48231	0.37776	0.42099	0.65869	0.56735	0.40944	0.42512	0.43665	0.44917	0.62367	0.4986	0.50247	0.45567	0.33981	0.33744	0.10096	0.075053	0.20175	0.1459	0.73175	0.65754	0.37849	0.42842	0.19576	0.50332	0.58379	0.632	0.46485	0.24633	0.11722	-0.018291	0.40691	0.10224	0.38034	0.53021	
 SFG_PFC_L 	0.74486	0.44035	1	0.67384	0.59473	0.36109	0.75196	0.47453	0.6214	0.23401	0.76706	0.49828	0.81554	0.26182	0.70688	0.22694	0.38314	0.1868	0.16292	0.19239	0.29889	0.44468	0.49074	0.34039	0.60301	0.44419	0.23982	0.13664	0.25714	0.075336	0.74094	0.37385	0.38596	0.09676	0.44045	0.37081	0.10768	-0.026737	0.58952	0.10153	0.39616	0.34246	0.50596	0.28756	0.3348	0.13742	0.23823	0.25731	0.42757	0.31675	0.127	0.19216	0.29678	0.16672	0.3144	0.11642	0.76745	0.53243	-0.036271	0.0025586	0.094168	-0.12696	0.22439	0.45062	0.56237	0.045569	0.31875	0.22462	0.54766	0.75326	0.48902	0.66974	0.53503	0.17264	0.56481	-0.103	0.2788	0.37063	
 SFG_PFC_R 	0.54713	0.49186	0.67384	1	0.27979	0.37816	0.48374	0.56151	0.40376	0.27574	0.4858	0.49308	0.55933	0.40748	0.43704	0.45056	0.16128	0.18698	-0.14295	0.092021	-0.018882	0.19204	0.57004	0.45669	0.45345	0.59711	0.30678	0.31594	0.38273	0.32956	0.50598	0.54608	0.50905	0.40249	0.45637	0.46703	0.30192	0.34425	0.54688	0.44401	0.42382	0.48007	0.34423	0.40591	0.40046	0.37835	0.35703	0.41782	0.50872	0.39778	0.33851	0.29599	0.44113	0.37063	0.4139	0.33607	0.44117	0.27965	0.044225	-0.014354	-0.18385	-0.26602	0.30352	0.56238	0.58885	0.43875	0.21128	0.29583	0.64365	0.61052	0.15279	0.25048	0.36271	0.21365	0.44726	-0.028336	0.24593	0.57777	
 SFG_pole_L 	0.44982	0.38479	0.59473	0.27979	1	0.51136	0.51941	0.31786	0.68327	0.29646	0.54492	0.30211	0.51056	0.20883	0.35723	-0.080187	0.57687	0.20679	0.50316	0.48479	0.62653	0.67291	0.33367	0.095223	0.44182	0.19519	0.18737	0.078412	0.2955	0.017225	0.5644	0.26944	0.30671	0.088606	0.28818	0.17063	0.022101	0.031939	0.25433	-0.17625	0.26029	0.2194	0.52986	0.073185	0.15735	0.050195	0.24393	0.14773	0.27166	0.21791	0.10559	0.090942	0.25256	0.18002	0.26796	0.091029	0.57971	0.56989	0.034804	0.062668	0.2814	0.053845	0.25034	0.32999	0.31106	-0.023212	0.35609	0.21266	0.29756	0.53531	0.54168	0.5384	0.2833	-0.040533	0.47125	-0.17338	0.018767	0.26881	
 SFG_pole_R 	0.24745	0.40816	0.36109	0.37816	0.51136	1	0.30728	0.22667	0.38596	0.78739	0.22876	0.16404	0.24363	0.17865	0.16761	-0.11948	0.39061	0.6977	0.30448	0.57503	0.49723	0.60061	0.30781	0.13058	0.27981	0.25862	0.25439	0.2538	0.30903	0.23278	0.38636	0.46882	0.36372	0.35993	0.30887	0.19675	0.123	0.081552	0.35318	0.21435	0.2691	0.12727	0.41185	-0.046019	0.42893	0.38091	0.44077	0.54535	0.50699	0.47411	0.29938	0.29487	0.4701	0.43502	0.54096	0.44344	0.43224	0.52307	-0.1793	0.046814	-0.013037	-0.1306	0.22898	0.21992	0.28765	0.3304	0.038462	0.28647	0.49675	0.46155	0.31988	-0.039779	0.20598	-0.29006	0.34352	-0.00060014	0.039649	0.27671	
 MFG_L 	0.74045	0.46897	0.75196	0.48374	0.51941	0.30728	1	0.70857	0.74181	0.3676	0.82531	0.54459	0.6545	0.3766	0.64647	0.22165	0.30783	0.12709	0.089093	0.019075	0.1314	0.28147	0.4614	0.28859	0.67863	0.51263	0.43836	0.25141	0.4225	0.18048	0.7715	0.49526	0.4508	0.24055	0.3949	0.32447	0.091374	-0.07574	0.40551	0.03546	0.19417	0.20089	0.50858	0.28832	0.34903	0.16775	0.37556	0.30396	0.40028	0.2942	0.088046	0.20142	0.29845	0.23361	0.33105	0.17839	0.55772	0.40645	-0.10253	-0.12777	0.069777	-0.23093	0.28902	0.4351	0.50426	0.13976	0.18171	0.29619	0.5768	0.701	0.41804	0.59035	0.44722	0.098531	0.543	0.048917	0.28571	0.39887	
 MFG_R 	0.61919	0.44147	0.47453	0.56151	0.31786	0.22667	0.70857	1	0.57624	0.27535	0.58903	0.42062	0.35432	0.21927	0.30732	0.25026	-0.050736	0.018418	-0.18943	-0.11032	-0.077917	0.037259	0.40813	0.33688	0.49953	0.47437	0.39367	0.32075	0.32626	0.1907	0.589	0.69555	0.47353	0.40908	0.23966	0.27102	0.1099	0.079901	0.21763	0.1463	0.1249	0.24474	0.37459	0.37398	0.33778	0.25148	0.27543	0.26322	0.36285	0.30436	0.1618	0.21208	0.25556	0.26343	0.3228	0.24593	0.31054	0.2397	0.12566	-0.029222	-0.073111	-0.3357	0.24753	0.43945	0.4781	0.38869	0.061492	0.23343	0.54801	0.53555	0.15577	0.32175	0.30229	0.23707	0.43754	-0.12368	0.19276	0.40703	
 MFG_DPFC_L 	0.63775	0.47954	0.6214	0.40376	0.68327	0.38596	0.74181	0.57624	1	0.44826	0.80503	0.55406	0.56565	0.34512	0.62654	0.21696	0.42259	0.14728	0.20213	0.23788	0.37924	0.4053	0.51847	0.29955	0.67164	0.50065	0.39892	0.24737	0.62206	0.26956	0.76	0.48577	0.49528	0.26095	0.43558	0.41106	0.08888	-0.057979	0.19733	-0.080432	0.11243	0.12661	0.51445	0.18918	0.12254	-0.035999	0.30086	0.1786	0.22072	0.14211	0.057325	0.030414	0.30252	0.16718	0.22948	0.047609	0.60977	0.58921	-0.11772	-0.034683	0.20118	-0.17891	0.44054	0.54993	0.39431	0.0902	0.48119	0.43822	0.51251	0.68363	0.55069	0.60195	0.44264	0.060607	0.64357	-0.042082	0.049975	0.2866	
 MFG_DPFC_R 	0.28102	0.47116	0.23401	0.27574	0.29646	0.78739	0.3676	0.27535	0.44826	1	0.22086	0.26066	0.12169	0.30369	0.22706	-0.07093	0.33351	0.73212	0.16172	0.45434	0.33411	0.45489	0.36378	0.20163	0.31947	0.36269	0.45159	0.45543	0.46593	0.44027	0.44628	0.59881	0.47712	0.49945	0.32267	0.25584	0.038612	0.01156	0.25709	0.258	0.12074	0.00018371	0.34471	0.016475	0.37377	0.35972	0.50888	0.57218	0.41761	0.39707	0.2974	0.30043	0.42066	0.36773	0.4989	0.40548	0.36942	0.51646	-0.14048	0.091745	-0.079074	-0.20085	0.34944	0.30526	0.31317	0.43807	0.017065	0.45642	0.55948	0.46144	0.3271	-0.097533	0.15443	-0.33338	0.2857	0.29233	0.11603	0.25836	
