	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.61522	0.50517	0.40093	0.25557	0.23825	0.72195	0.4241	0.46762	0.20386	0.39345	-0.092128	0.41073	0.018864	0.42604	0.0018352	0.24118	0.165	-0.0042221	-0.18822	0.12346	0.035438	0.36109	0.34519	0.42786	0.3769	0.55	0.30442	0.30981	0.10577	0.52169	0.18397	0.53873	0.49097	0.18526	0.15306	0.0096745	-0.10813	0.45702	0.31194	0.071437	0.15931	0.32876	0.19757	0.31295	0.28101	0.34645	0.25415	0.35349	0.28545	0.25911	0.36269	0.35769	0.25973	0.46077	0.42979	0.32359	0.26924	0.37635	0.19969	-0.11356	-0.14627	0.53499	0.38512	0.45308	0.42033	0.19723	-0.15236	0.38936	0.44584	-0.25748	-0.025968	0.10839	-0.019037	-0.18004	-0.18023	0.27521	0.15085	
 SFG_R 	0.61522	1	0.35224	0.53295	0.26748	0.36972	0.36547	0.42827	0.17778	0.3116	0.16907	0.1124	0.12625	0.0617	0.085241	0.030605	0.18026	0.1183	-0.16156	-0.066395	-0.024926	-0.045738	0.43452	0.46408	0.45512	0.59551	0.40851	0.3382	0.41546	0.40531	0.1497	0.12184	0.35508	0.42343	0.20639	0.23461	0.1755	0.15827	0.16626	0.36523	0.28525	0.40944	0.22922	0.29763	0.11699	0.14521	0.17199	0.19365	0.14351	0.059069	0.1736	0.31972	0.16328	0.13888	0.26258	0.33986	0.12935	0.2047	0.31806	0.036829	-0.13737	-0.071043	0.44925	0.35113	0.20185	0.22729	0.27495	0.066096	0.33554	0.342	0.010845	-0.015519	0.054556	0.017621	-0.10595	-0.026718	0.30222	0.32211	
 SFG_PFC_L 	0.50517	0.35224	1	0.78672	0.79912	0.64983	0.49831	0.26779	0.26952	0.12705	-0.077475	-0.20748	0.18549	-0.11535	0.14921	-0.10576	0.35445	0.24222	0.22503	-0.010165	0.53477	0.35574	-0.017996	0.045991	-0.054556	0.045282	0.33486	0.27187	-0.22351	-0.1516	0.55625	0.24887	0.39506	0.37867	-0.096145	-0.11109	-0.10542	-0.060416	0.46222	0.27358	0.41803	0.41842	0.35685	0.4305	0.097821	0.039871	0.30063	0.14757	0.3185	0.092397	0.10067	0.24316	0.33506	0.22251	0.20589	0.09373	0.69356	0.63685	0.28319	0.26827	0.40166	0.27223	0.23216	0.49385	0.62371	0.45025	-0.15931	-0.40269	0.30189	0.31006	0.086916	0.27382	0.064056	-0.093339	-0.1808	-0.1556	0.10601	0.15614	
 SFG_PFC_R 	0.40093	0.53295	0.78672	1	0.71551	0.80212	0.46772	0.53763	0.15574	0.27934	-0.092817	-0.049602	0.068181	-0.028852	0.052126	0.080406	0.34317	0.30462	0.11033	0.047559	0.38628	0.45328	0.086138	0.10796	0.011435	0.14785	0.40629	0.26124	-0.051379	-0.043369	0.46922	0.36832	0.48385	0.55973	0.015939	0.0054803	-0.0042165	0.15509	0.36776	0.48156	0.43874	0.45868	0.33438	0.36757	0.21419	0.16104	0.4048	0.27795	0.42471	0.22087	0.23331	0.31232	0.48774	0.48065	0.39178	0.30384	0.54644	0.63404	0.25108	0.20384	0.3908	0.37461	0.25437	0.52064	0.55375	0.57032	-0.15068	-0.31692	0.4831	0.4642	0.1103	0.22977	-0.041954	-0.19287	-0.19549	-0.13768	0.24205	0.34184	
 SFG_pole_L 	0.25557	0.26748	0.79912	0.71551	1	0.78743	0.21468	0.11405	0.097018	0.073918	-0.15433	-0.2631	-0.015998	-0.17997	-0.11432	-0.23557	0.3284	-0.0099143	0.13376	-0.018801	0.49897	0.33174	0.067453	0.14584	0.022677	0.14131	0.207	0.27724	-0.17979	-0.031066	0.21328	0.0086143	0.34001	0.34647	0.062897	0.013592	0.07674	0.11983	0.19422	0.13418	0.45877	0.32757	0.24151	0.35701	0.12661	0.16988	0.2108	0.16653	0.3021	0.16739	0.22326	0.34496	0.30107	0.28284	0.24077	0.17467	0.59037	0.58356	0.20268	0.17034	0.46657	0.33808	0.19575	0.35288	0.51847	0.37971	-0.041019	-0.23392	0.28535	0.26275	0.10685	0.30355	0.12181	-0.086606	-0.067459	-0.099117	0.11993	0.23018	
 SFG_pole_R 	0.23825	0.36972	0.64983	0.80212	0.78743	1	0.29012	0.28977	0.024592	0.086807	-0.16083	-0.15855	0.0076207	-0.11662	-0.0092531	-0.0074188	0.33506	0.20104	0.14768	0.16065	0.46901	0.46184	0.20813	0.20867	0.14699	0.24937	0.37429	0.35777	-0.081301	0.011383	0.28921	0.18213	0.33648	0.3781	0.16069	0.11095	0.077437	0.23552	0.33715	0.42121	0.52753	0.42772	0.30677	0.34075	0.30722	0.31831	0.2795	0.29846	0.34299	0.26228	0.34682	0.41014	0.42194	0.44542	0.40008	0.38416	0.43561	0.5071	0.1353	0.075974	0.53463	0.5348	0.21842	0.31144	0.48229	0.50448	0.041133	-0.1547	0.36015	0.36519	0.048285	0.18008	0.059827	-0.14748	-0.11137	-0.088073	0.06862	0.18989	
 MFG_L 	0.72195	0.36547	0.49831	0.46772	0.21468	0.29012	1	0.64712	0.49543	0.3478	0.26209	-0.044919	0.38469	-0.024886	0.57343	0.20905	0.28856	0.34328	0.066894	-0.0576	0.16529	0.16183	0.16063	0.093179	0.14603	0.14523	0.6079	0.35197	0.11627	-0.091151	0.70894	0.46138	0.50709	0.51523	0.16557	0.16584	-0.19648	-0.16147	0.64187	0.51158	0.11584	0.14164	0.45224	0.24585	0.35411	0.33629	0.54498	0.39626	0.4822	0.4291	0.25554	0.34723	0.53954	0.45895	0.53102	0.49187	0.29755	0.30104	0.21808	0.12558	0.053815	0.1318	0.34682	0.39646	0.55614	0.56519	-0.14857	-0.37051	0.54863	0.56751	-0.21987	-0.032358	-0.039362	-0.2482	-0.25329	-0.1648	0.31274	0.17635	
 MFG_R 	0.4241	0.42827	0.26779	0.53763	0.11405	0.28977	0.64712	1	0.28771	0.65619	0.17317	0.35993	0.12477	0.19295	0.33269	0.53779	0.24428	0.41521	0.035555	0.17769	-0.089543	0.20216	0.060721	0.04485	-0.029325	0.13723	0.45168	0.16633	0.14779	0.097595	0.51614	0.72112	0.42438	0.63445	0.069664	0.10655	-0.13223	0.10392	0.30419	0.57024	0.055491	0.065572	0.31439	0.20399	0.21124	0.21276	0.42146	0.31238	0.38889	0.35539	0.19966	0.18245	0.50375	0.49824	0.48772	0.43441	0.10522	0.2377	0.17964	0.088588	0.018204	0.16173	0.20917	0.38046	0.36954	0.51523	-0.20434	-0.15077	0.5621	0.46063	-0.063087	-0.096899	-0.26942	-0.40069	-0.2391	-0.21002	0.43546	0.38434	
 MFG_DPFC_L 	0.46762	0.17778	0.26952	0.15574	0.097018	0.024592	0.49543	0.28771	1	0.60619	0.33771	-0.015977	0.17824	0.066317	0.50554	0.27988	0.40734	0.14698	0.36305	0.13051	0.28156	0.32235	0.15072	-0.035233	0.10299	0.011059	0.27252	-0.041322	0.11822	-0.25884	0.53458	0.37584	0.29058	0.33926	0.095794	0.090177	-0.16491	-0.27737	0.016884	-0.020786	-0.26809	-0.20246	0.15089	0.00783	-0.1666	-0.097355	0.19306	0.11878	0.11825	0.17194	-0.079707	-0.010875	0.26209	0.18395	0.1595	0.069047	0.526	0.48517	0.22378	0.22695	0.00074815	0.097015	0.40835	0.43193	0.33467	0.27639	-0.057063	-0.26687	0.1996	0.24228	-0.03665	0.20619	-0.26671	-0.30231	-0.11806	-0.2804	0.21446	-0.036738	
 MFG_DPFC_R 	0.20386	0.3116	0.12705	0.27934	0.073918	0.086807	0.3478	0.65619	0.60619	1	0.040508	0.26996	-0.18972	0.087918	0.17543	0.46108	0.32388	0.27014	0.23806	0.28136	-0.040491	0.23508	-0.031235	-0.091572	-0.11656	0.043683	0.17884	-0.04321	0.11373	0.026183	0.35828	0.63942	0.29205	0.51836	0.084295	0.10918	-0.20115	-0.088776	-0.090077	0.16279	-0.10593	-0.18065	0.08457	0.019604	-0.14524	-0.051974	0.24059	0.17276	0.19072	0.21529	-0.025459	-0.0058284	0.31807	0.29941	0.21599	0.15032	0.2819	0.40869	0.1108	0.019947	0.027039	0.16746	0.25925	0.45174	0.2814	0.33333	-0.15924	-0.0090266	0.37427	0.27645	0.10541	0.012404	-0.31363	-0.41744	-0.20297	-0.30716	0.30536	0.21431	
