	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	Inf	1.047	0.41392	0.46845	0.18683	0.10503	0.72301	0.50295	0.41147	0.27266	0.37127	0.076311	0.19305	0.092475	0.30717	0.047695	-0.012662	0.03091	-0.076666	-0.14496	-0.092298	-0.10976	0.3655	0.34626	0.69234	0.62265	0.44756	0.35129	0.29349	0.27136	0.19209	0.077678	0.26798	0.18244	0.020722	0.090635	0.20477	0.056023	0.070869	-0.026573	-0.023194	-0.015978	0.062027	0.043401	0.068004	-0.010695	-0.017842	-0.16054	-0.0044824	-0.040948	0.10936	0.050419	-0.13621	-0.19259	-0.19257	-0.25264	0.044572	-0.11383	0.19724	0.20937	0.0028631	0.057639	0.369	0.41488	0.2702	0.13059	0.28252	0.31124	0.055237	0.13128	-0.027059	0.02713	-0.0024167	0.041245	-0.094195	-0.30653	-0.00044789	0.038192	
 SFG_R 	1.047	Inf	0.22172	0.38341	0.15485	0.034475	0.46832	0.42408	0.32352	0.29963	0.19488	0.1365	0.19187	0.21001	0.14198	0.043338	0.23483	0.083086	-0.19902	-0.069364	-0.18142	-0.16991	0.41879	0.65863	0.62368	0.88812	0.37006	0.53108	0.45751	0.49993	0.01731	0.016225	0.38125	0.31048	0.18255	0.41035	0.14733	0.21194	0.070122	0.11658	0.037095	0.096257	0.063703	0.084272	0.1227	0.045005	0.12431	0.068919	0.16747	0.091726	0.15298	0.14724	0.0097515	-0.0054134	-0.024069	-0.1039	-0.017136	-0.072516	0.24577	0.045945	-0.023995	0.17126	0.38594	0.64012	0.30747	0.25101	0.41569	0.53921	0.19409	0.1893	0.040874	0.087227	0.01487	0.042778	-0.20649	-0.11053	0.088549	0.11702	
 SFG_PFC_L 	0.41392	0.22172	Inf	1.0912	1.1833	0.61095	0.58033	0.45921	0.45878	0.3091	0.086784	0.068184	0.34445	0.034135	0.24487	0.06771	0.041554	0.25296	0.4014	0.30709	0.60512	0.49627	0.095366	0.05666	0.098898	0.14885	0.2235	0.054045	-0.047373	-0.10111	0.73606	0.36092	0.17396	0.26808	0.16825	0.094561	0.33656	0.27086	0.60263	0.43971	0.50924	0.43506	0.26172	0.37083	0.1742	0.10614	-0.085521	-0.17709	0.087238	0.13448	0.20278	0.25309	-0.19538	-0.20551	-0.24421	-0.28211	0.57501	0.22001	0.14669	0.25865	0.60208	0.2602	0.33645	0.27776	0.65272	0.50865	-0.021448	-0.085403	-0.080328	0.13322	-0.096	-0.16619	-0.18847	-0.11917	-0.09152	-0.28413	-0.38184	-0.22993	
 SFG_PFC_R 	0.46845	0.38341	1.0912	Inf	0.94698	0.90043	0.67775	0.71461	0.43714	0.3364	0.095414	0.16937	0.26451	0.10268	0.32165	0.20418	0.14129	0.29993	0.40144	0.3271	0.47352	0.52677	0.17589	0.13402	0.22362	0.15743	0.34948	0.20369	0.0437	-0.028112	0.58987	0.43646	0.36932	0.44397	0.10032	0.033464	0.14495	0.23897	0.38751	0.35518	0.41203	0.33666	0.12038	0.36538	0.27303	0.22117	0.081113	-0.076216	0.20231	0.22089	0.1708	0.17677	-0.052466	-0.012605	-0.032477	-0.076941	0.41013	0.17152	0.13889	0.28309	0.46401	0.4057	0.35951	0.33885	0.70104	0.74821	-0.041075	-0.0054651	0.12065	0.31902	-0.058735	-0.18307	-0.030136	-0.050812	-0.12882	-0.24296	-0.20747	-0.15935	
 SFG_pole_L 	0.18683	0.15485	1.1833	0.94698	Inf	0.86047	0.35268	0.28377	0.3581	0.23297	-0.029061	0.054051	0.18873	-0.0063242	0.1835	0.05328	0.16248	0.24146	0.48775	0.51828	0.78286	0.60727	0.064834	0.16762	0.036943	0.20018	0.13576	0.099379	-0.10849	-0.011823	0.64228	0.29968	0.23538	0.31319	0.20919	0.21135	0.37104	0.33351	0.53701	0.42167	0.60756	0.56932	0.25462	0.37569	0.19599	0.14899	0.0060897	0.026121	0.17686	0.17302	0.11128	0.20577	0.028155	0.038627	-0.018798	-0.082506	0.5849	0.20957	-0.022353	0.2123	0.72485	0.49567	0.36691	0.3709	0.74366	0.66837	-0.027961	-0.0396	0.048132	0.21314	-0.011021	-0.12865	0.017053	-0.013235	-0.016864	-0.12027	-0.16485	-0.046686	
 SFG_pole_R 	0.10503	0.034475	0.61095	0.90043	0.86047	Inf	0.30891	0.31096	0.20253	0.14339	-0.032575	0.090345	-0.003434	-0.03596	0.22511	0.21782	-0.025728	0.14001	0.36037	0.41407	0.62019	0.58576	0.030307	0.03658	0.052772	0.092901	0.024881	-0.050705	-0.30425	-0.2188	0.37514	0.16463	0.00098011	0.043852	0.087208	-0.012597	0.14398	0.18393	0.2482	0.16797	0.28484	0.21146	0.0014779	0.16065	0.10817	0.075518	-0.071806	-0.042866	0.017052	0.019624	-0.10246	-0.064191	0.11406	0.12457	0.1245	0.087473	0.30178	0.15791	-0.14046	0.254	0.54406	0.45792	0.13124	0.17228	0.33602	0.44328	-0.19973	-0.10079	-0.0064489	0.092854	0.04977	-0.10501	0.1526	0.0032932	-0.063325	-0.12732	-0.072754	-0.12105	
 MFG_L 	0.72301	0.46832	0.58033	0.67775	0.35268	0.30891	Inf	1.0189	0.75855	0.5292	0.68744	0.54303	0.46246	0.3114	0.79246	0.42057	0.11766	0.18162	0.11386	-0.010551	0.049348	0.11074	0.1168	0.0037687	0.27132	0.26672	0.74244	0.27359	0.41514	0.1789	0.66518	0.57399	0.43024	0.38398	-0.0090006	-0.029358	0.10068	0.1508	0.36605	0.28722	0.14781	0.057313	0.32034	0.42732	0.34194	0.24623	0.00063532	-0.24449	0.15958	0.25459	0.40039	0.31188	-0.31722	-0.29343	-0.29986	-0.2712	0.16958	0.020907	0.2089	0.18915	0.16127	0.087292	0.45817	0.35064	0.49505	0.34322	0.14746	0.13058	0.20313	0.34175	-0.16377	-0.20303	-0.23408	-0.14843	-0.23841	-0.30796	-0.20084	-0.040621	
 MFG_R 	0.50295	0.42408	0.45921	0.71461	0.28377	0.31096	1.0189	Inf	0.54024	0.7973	0.53386	0.7226	0.51453	0.46014	0.5807	0.70075	0.15666	0.42287	0.12948	0.19592	0.080247	0.19559	-0.046553	-0.03394	0.10919	0.17831	0.4152	0.28617	0.39829	0.28272	0.43887	0.72452	0.38888	0.49816	-0.057271	0.027906	-0.043988	0.20302	0.21659	0.40298	0.12293	0.091165	0.26546	0.44334	0.32947	0.2857	0.07695	-0.11892	0.19156	0.3105	0.38905	0.30337	-0.26033	-0.2107	-0.21544	-0.20424	0.09281	0.027636	0.22624	0.22512	0.13648	0.10056	0.30979	0.29939	0.32856	0.39118	0.073925	0.10929	0.20493	0.28713	-0.029878	-0.26563	-0.20839	-0.10862	-0.28309	-0.25632	-0.25136	-0.12635	
 MFG_DPFC_L 	0.41147	0.32352	0.45878	0.43714	0.3581	0.20253	0.75855	0.54024	Inf	0.81554	0.26612	0.1949	0.28274	0.006547	0.38896	0.19033	0.249	0.20307	0.23458	0.1398	0.10397	0.21078	0.23817	0.26309	0.19484	0.24169	0.45953	0.21192	0.38162	0.1712	0.57035	0.42448	0.47508	0.40628	0.092963	0.10276	0.060414	0.033767	0.29861	0.19512	0.12255	0.15836	0.27549	0.40173	0.15091	0.10331	0.16011	-0.00992	0.12971	0.095995	0.21826	0.20442	-0.025195	-0.057884	-0.055655	-0.068942	0.39581	0.12898	0.31511	0.089762	0.19325	0.28488	0.67722	0.5933	0.57142	0.37834	0.17995	0.10233	0.1599	0.28627	-0.30914	-0.33499	-0.14921	-0.082697	-0.091548	-0.32096	-0.088993	-0.018962	
 MFG_DPFC_R 	0.27266	0.29963	0.3091	0.3364	0.23297	0.14339	0.5292	0.7973	0.81554	Inf	0.30931	0.4359	0.29849	0.21922	0.34422	0.50234	0.21626	0.46537	0.19341	0.2828	0.070804	0.2136	-0.063528	0.17547	-0.021867	0.23206	0.22124	0.18079	0.33083	0.23711	0.36536	0.49898	0.4137	0.46218	0.043046	0.18954	-0.010426	0.12259	0.15872	0.18455	0.070236	0.068012	0.28563	0.34543	0.061307	0.060577	0.13527	-0.017412	0.050278	0.064696	0.14618	0.13099	-0.1488	-0.1433	-0.14155	-0.16292	0.27988	0.15835	0.35502	0.1346	0.11323	0.11345	0.5145	0.56422	0.37474	0.34368	0.13534	0.23438	0.20193	0.18643	-0.05528	-0.20558	-0.20993	-0.084335	-0.11192	-0.18632	-0.083149	0.10142	
