	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	1	0.78066	0.39179	0.43695	0.18469	0.10464	0.61877	0.46443	0.38972	0.2661	0.3551	0.076164	0.19069	0.092212	0.29786	0.047659	-0.012662	0.0309	-0.076517	-0.14395	-0.092037	-0.10933	0.35005	0.33306	0.59948	0.55297	0.41989	0.33751	0.28534	0.26489	0.18976	0.077522	0.26174	0.18044	0.020719	0.090388	0.20195	0.055965	0.070751	-0.026567	-0.02319	-0.015976	0.061948	0.043374	0.067899	-0.010695	-0.01784	-0.15917	-0.0044823	-0.040925	0.10893	0.050376	-0.13538	-0.19024	-0.19023	-0.2474	0.044543	-0.11335	0.19472	0.20637	0.002863	0.057575	0.35311	0.3926	0.26381	0.12985	0.27524	0.30157	0.05518	0.13053	-0.027053	0.027123	-0.0024167	0.041221	-0.093917	-0.29728	-0.00044789	0.038174	
 SFG_R 	0.78066	1	0.21815	0.36567	0.15362	0.034461	0.43684	0.40036	0.31268	0.29098	0.19245	0.13566	0.18955	0.20698	0.14103	0.043311	0.23061	0.082895	-0.19643	-0.069253	-0.17945	-0.16829	0.39591	0.57745	0.55369	0.71046	0.35404	0.48621	0.42805	0.46206	0.017309	0.016224	0.36379	0.30087	0.18055	0.38877	0.14628	0.20882	0.070007	0.11606	0.037078	0.095961	0.063617	0.084073	0.12208	0.044975	0.12367	0.068811	0.16593	0.09147	0.1518	0.14618	0.0097512	-0.0054133	-0.024064	-0.10353	-0.017135	-0.072389	0.24094	0.045913	-0.02399	0.16961	0.36786	0.56498	0.29814	0.24586	0.39329	0.49239	0.19169	0.18707	0.040851	0.087006	0.014869	0.042752	-0.20361	-0.11008	0.088318	0.11649	
 SFG_PFC_L 	0.39179	0.21815	1	0.79731	0.8285	0.5448	0.5229	0.42944	0.42909	0.29961	0.086567	0.068079	0.33145	0.034122	0.24009	0.067607	0.04153	0.2477	0.38114	0.29779	0.54069	0.45918	0.095078	0.056599	0.098576	0.14776	0.21985	0.053992	-0.047338	-0.10077	0.62676	0.34603	0.17223	0.26184	0.16668	0.09428	0.3244	0.26443	0.53892	0.41341	0.46936	0.40954	0.25591	0.35471	0.17246	0.10574	-0.085313	-0.17526	0.087017	0.13367	0.20005	0.24782	-0.19293	-0.20267	-0.23947	-0.27486	0.51903	0.21653	0.14564	0.25303	0.53853	0.25448	0.3243	0.27083	0.5735	0.4689	-0.021445	-0.085196	-0.080155	0.13244	-0.095706	-0.16468	-0.18627	-0.11861	-0.091265	-0.27672	-0.3643	-0.22596	
 SFG_PFC_R 	0.43695	0.36567	0.79731	1	0.73841	0.71651	0.59006	0.61356	0.41127	0.32426	0.095125	0.16777	0.25851	0.10232	0.311	0.20139	0.14036	0.29125	0.38118	0.31591	0.44104	0.48291	0.1741	0.13322	0.21996	0.15614	0.33591	0.20092	0.043672	-0.028104	0.5298	0.41071	0.3534	0.41693	0.099989	0.033451	0.14394	0.23453	0.36921	0.34096	0.3902	0.32449	0.1198	0.34994	0.26644	0.21764	0.080936	-0.076068	0.1996	0.21737	0.16916	0.17495	-0.052418	-0.012605	-0.032466	-0.07679	0.38858	0.16986	0.138	0.27576	0.43335	0.38482	0.34478	0.32645	0.60503	0.63408	-0.041051	-0.0054651	0.12006	0.30862	-0.058668	-0.18105	-0.030127	-0.050768	-0.12811	-0.23829	-0.20454	-0.15801	
 SFG_pole_L 	0.18469	0.15362	0.8285	0.73841	1	0.6965	0.33875	0.27639	0.34354	0.22885	-0.029052	0.053998	0.18652	-0.0063241	0.18147	0.053229	0.16107	0.23687	0.45243	0.47637	0.65435	0.5422	0.064743	0.16607	0.036926	0.19755	0.13493	0.099053	-0.10806	-0.011823	0.56645	0.29102	0.23113	0.30334	0.20619	0.20825	0.35491	0.32167	0.49072	0.39834	0.54241	0.51486	0.24926	0.35896	0.19352	0.1479	0.0060896	0.026115	0.17504	0.17132	0.11082	0.20291	0.028147	0.038608	-0.018796	-0.082319	0.52622	0.20656	-0.022349	0.20917	0.6199	0.45871	0.35129	0.35478	0.63135	0.58391	-0.027954	-0.039579	0.048094	0.20997	-0.011021	-0.12795	0.017051	-0.013234	-0.016862	-0.11969	-0.16337	-0.046652	
 SFG_pole_R 	0.10464	0.034461	0.5448	0.71651	0.6965	1	0.29944	0.30131	0.1998	0.14241	-0.032563	0.0901	-0.003434	-0.035944	0.22139	0.21443	-0.025722	0.1391	0.34554	0.39193	0.55126	0.52684	0.030298	0.036564	0.052723	0.092635	0.024876	-0.050662	-0.2952	-0.21537	0.35848	0.16316	0.00098011	0.043824	0.086987	-0.012597	0.143	0.18188	0.24322	0.16641	0.27738	0.20836	0.0014779	0.15928	0.10775	0.075374	-0.071683	-0.04284	0.01705	0.019621	-0.1021	-0.064103	0.11357	0.12393	0.12386	0.087251	0.29294	0.15661	-0.13954	0.24867	0.49605	0.42838	0.13049	0.17059	0.32392	0.41636	-0.19712	-0.10045	-0.0064488	0.092588	0.049729	-0.10463	0.15143	0.0032932	-0.06324	-0.12664	-0.072626	-0.12046	
 MFG_L 	0.61877	0.43684	0.5229	0.59006	0.33875	0.29944	1	0.76944	0.64022	0.48477	0.59633	0.49528	0.43209	0.30171	0.6598	0.39741	0.11712	0.17965	0.11337	-0.01055	0.049308	0.11029	0.11627	0.0037687	0.26485	0.26057	0.63061	0.26696	0.39283	0.17702	0.5818	0.51828	0.40552	0.36616	-0.0090004	-0.029349	0.10034	0.14967	0.35053	0.27957	0.14674	0.05725	0.30981	0.40308	0.32921	0.24138	0.00063532	-0.23973	0.15824	0.24923	0.38028	0.30215	-0.30699	-0.28529	-0.29119	-0.26474	0.16797	0.020904	0.20592	0.18693	0.15989	0.087071	0.42859	0.33695	0.45821	0.33035	0.1464	0.12984	0.20038	0.32904	-0.16232	-0.20028	-0.22989	-0.14735	-0.23399	-0.29858	-0.19818	-0.040598	
 MFG_R 	0.46443	0.40036	0.42944	0.61356	0.27639	0.30131	0.76944	1	0.49317	0.66252	0.48832	0.61852	0.47347	0.4302	0.52317	0.60484	0.15539	0.39934	0.12876	0.19345	0.080075	0.19313	-0.046519	-0.033927	0.10876	0.17644	0.39288	0.2786	0.37848	0.27542	0.41271	0.6197	0.37039	0.46067	-0.057209	0.027899	-0.043959	0.20028	0.21326	0.38249	0.12231	0.090913	0.25939	0.41641	0.31804	0.27817	0.076799	-0.11836	0.18925	0.30089	0.37054	0.29439	-0.25461	-0.20764	-0.21217	-0.20145	0.092544	0.027629	0.22246	0.22139	0.13564	0.10023	0.30024	0.29076	0.31723	0.37238	0.07379	0.10885	0.20211	0.2795	-0.029869	-0.25955	-0.20543	-0.1082	-0.27577	-0.25085	-0.2462	-0.12569	
 MFG_DPFC_L 	0.38972	0.31268	0.42909	0.41127	0.34354	0.1998	0.64022	0.49317	1	0.67263	0.26001	0.19247	0.27544	0.0065469	0.37046	0.18806	0.24397	0.20032	0.23037	0.1389	0.1036	0.20771	0.23377	0.25719	0.19242	0.23709	0.4297	0.20881	0.36412	0.16955	0.51562	0.40069	0.4423	0.38531	0.092696	0.1024	0.060341	0.033754	0.29004	0.19268	0.12194	0.15705	0.26872	0.38142	0.14977	0.10295	0.15876	-0.0099196	0.12898	0.095702	0.21486	0.20162	-0.02519	-0.05782	-0.055598	-0.068833	0.37636	0.12827	0.30508	0.089522	0.19088	0.27742	0.58971	0.53227	0.5164	0.36127	0.17804	0.10197	0.15855	0.2787	-0.29965	-0.32299	-0.14811	-0.082509	-0.091293	-0.31038	-0.088759	-0.01896	
 MFG_DPFC_R 	0.2661	0.29098	0.29961	0.32426	0.22885	0.14241	0.48477	0.66252	0.67263	1	0.29981	0.41024	0.28993	0.21578	0.33124	0.46396	0.21295	0.43445	0.19104	0.27549	0.070686	0.21041	-0.063443	0.17369	-0.021864	0.22799	0.2177	0.17885	0.31927	0.23277	0.34992	0.46131	0.39161	0.43186	0.043019	0.1873	-0.010425	0.12198	0.15741	0.18248	0.07012	0.067908	0.2781	0.33231	0.06123	0.060503	0.13445	-0.01741	0.050236	0.064606	0.14515	0.13025	-0.14771	-0.14232	-0.14062	-0.16149	0.27279	0.15704	0.34082	0.1338	0.11275	0.11297	0.47344	0.5111	0.35813	0.33076	0.13452	0.23018	0.19923	0.1843	-0.055224	-0.20273	-0.2069	-0.084136	-0.11145	-0.18419	-0.082958	0.10107	
