	 SFG_L 	 SFG_R 	 SFG_PFC_L 	 SFG_PFC_R 	 SFG_pole_L 	 SFG_pole_R 	 MFG_L 	 MFG_R 	 MFG_DPFC_L 	 MFG_DPFC_R 	 IFG_opercularis_L 	 IFG_opercularis_R 	 IFG_orbitalis_L 	 IFG_orbitalis_R 	 IFG_triangularis_L 	 IFG_triangularis_R 	 LFOG_L 	 LFOG_R 	 MFOG_L 	 MFOG_R 	 RG_L 	 RG_R 	 PoCG_L 	 PoCG_R 	 PrCG_L 	 PrCG_R 	 SPG_L 	 SPG_R 	 SMG_L 	 SMG_R 	 AG_L 	 AG_R 	 PrCu_L 	 PrCu_R 	 STG_L 	 STG_R 	 STG_L_pole 	 STG_R_pole 	 MTG_L 	 MTG_R 	 MTG_L_pole 	 MTG_R_pole 	 ITG_L 	 ITG_R 	 FuG_L 	 FuG_R 	 SOG_L 	 SOG_R 	 MOG_L 	 MOG_R 	 IOG_L 	 IOG_R 	 Cu_L 	 Cu_R 	 LG_L 	 LG_R 	 rostral_ACC_L 	 rostral_ACC_R 	 subcallosal_ACC_L 	 subcallosal_ACC_R 	 subgenual_ACC_L 	 subgenual_ACC_R 	 dorsal_ACC_L 	 dorsal_ACC_R 	 PCC_L 	 PCC_R 	 Insula_L 	 Insula_R 	 CerebellumGM_L 	 CerebellumGM_R 	 Caud_L 	 Caud_R 	 Put_L 	 Put_R 	 GP_L 	 GP_R 	 Thalamus_L 	 Thalamus_R 	
 SFG_L 	Inf	1.0262	0.77994	0.56376	0.16492	0.35632	0.82122	0.57061	0.86972	0.27313	0.24193	0.41598	0.0014508	0.0099439	0.27148	0.030061	-0.12506	-0.14947	-0.1797	-0.46514	-0.42902	-0.31342	0.34001	0.25134	0.68587	0.50425	0.55331	0.35109	0.49985	0.15076	0.25236	-0.021405	0.29569	0.33249	0.13867	0.30556	-0.16969	0.10095	-0.055881	0.35572	0.16836	0.15932	-0.032309	0.32108	0.18384	0.25125	0.25928	0.26642	0.25029	0.32904	0.1563	0.24188	0.29936	0.25894	0.27371	0.17571	0.23474	0.090658	-0.072865	0.012631	-0.39175	-0.4761	1.0119	0.64448	0.070035	0.16358	0.11023	-0.12137	0.23444	0.25365	-0.17264	-0.24671	-0.027639	0.054782	-0.1726	-0.22503	0.1968	0.038405	
 SFG_R 	1.0262	Inf	0.68331	0.59289	0.26444	0.47793	0.49118	0.51064	0.71825	0.36511	0.38541	0.45756	0.070841	0.10669	0.42161	0.13678	0.11294	-0.010725	-0.2737	-0.46864	-0.26778	-0.17564	0.31521	0.46199	0.69853	0.7304	0.31101	0.39638	0.35965	0.24166	0.072897	0.066307	0.22312	0.40319	0.28589	0.40148	-0.051244	0.10362	0.063361	0.20984	0.15653	-0.022023	-0.15942	-0.018526	-0.022436	0.102	0.16856	0.23597	0.12361	0.23891	0.11392	0.16166	0.22826	0.21654	0.24917	0.15982	0.42667	0.45519	0.14454	0.0032873	-0.31668	-0.32643	0.88301	0.80142	0.16037	0.15989	0.31874	0.16836	0.15547	0.31191	-0.05359	0.0042581	0.12781	0.23169	0.047016	-0.10828	0.22218	0.10193	
 SFG_PFC_L 	0.77994	0.68331	Inf	1.5293	0.37087	0.94651	1.0463	1.0184	0.95478	0.6123	0.52844	1.0287	0.12681	0.28876	0.203	0.26108	-0.12184	-0.031836	-0.24305	-0.45224	-0.28655	-0.21647	0.15648	0.24023	0.52559	0.63849	0.15868	0.099359	0.21776	-0.036476	0.11504	-0.01345	-0.03296	-0.011292	-0.14818	0.076992	-0.0036913	0.20017	0.11242	0.32832	0.043355	-0.00052294	-0.20469	0.074946	0.041161	0.11281	0.19368	0.027088	0.30536	0.2901	0.20737	0.20899	0.082806	0.086243	0.10676	0.076527	0.58162	0.27479	-0.030034	0.1127	-0.14434	-0.10528	0.88006	0.58194	-0.009858	0.043602	0.040008	-0.013878	-0.16135	-0.13026	-0.065195	-0.1058	-0.13547	0.14586	-0.30089	-0.18728	-0.20186	-0.14073	
 SFG_PFC_R 	0.56376	0.59289	1.5293	Inf	0.22186	1.0832	0.86361	1.0834	0.69252	0.76186	0.73837	1.3112	0.23696	0.51858	0.16677	0.42394	-0.053351	-0.012696	-0.21919	-0.42543	-0.25386	-0.18142	0.16181	0.30705	0.59265	0.78508	0.11393	0.0926	0.21904	0.032742	0.045536	0.075925	-0.11759	-0.045955	-0.053538	0.11787	0.14818	0.31942	0.29473	0.36283	0.10423	0.058529	-0.074978	-0.012674	0.097379	0.1274	0.20668	0.0054068	0.38728	0.31261	0.29618	0.23355	0.059927	0.062689	0.082911	0.074234	0.50234	0.26764	0.024875	0.17507	-0.032663	0.0058527	0.6518	0.53389	-0.09441	0.01986	0.12868	0.1201	-0.20457	-0.1492	-0.10243	-0.097074	-0.19088	0.13711	-0.24679	-0.18139	-0.30372	-0.25085	
 SFG_pole_L 	0.16492	0.26444	0.37087	0.22186	Inf	0.55675	0.52002	0.46293	0.54405	0.24749	-0.02112	0.2806	0.0046797	-0.037625	0.33651	0.22317	-0.033092	0.32846	-0.31324	-0.22365	-0.22542	-0.19905	-0.019444	-0.011084	-0.038527	0.014213	-0.092067	-0.13192	-0.0012557	0.025266	0.39409	0.28261	0.11384	0.10388	-0.37787	-0.16524	-0.12687	-0.51756	-0.26226	-0.2089	0.056522	-0.63509	-0.59071	-0.23052	-0.37635	-0.15755	0.055412	-0.078931	-0.09977	-0.13773	-0.29276	-0.25004	-0.036021	-0.011366	0.025197	0.0059384	0.19796	0.33926	0.077297	-0.082508	-0.23079	-0.13253	0.27562	0.36393	0.21787	0.20312	-0.20546	-0.15913	0.018916	-0.045183	0.087061	0.049081	0.034183	0.13578	-0.097369	-0.23217	0.11629	-0.0094258	
 SFG_pole_R 	0.35632	0.47793	0.94651	1.0832	0.55675	Inf	0.67549	0.80572	0.59697	0.64247	0.45817	0.90474	0.34471	0.44356	0.32354	0.47085	0.069062	0.32063	-0.23995	-0.25177	-0.12022	-0.045776	0.10329	0.23525	0.44786	0.53368	0.027389	0.0097538	0.016802	0.0062966	0.16021	0.17087	-0.069443	-0.021189	-0.032749	0.02514	0.30017	0.15116	0.17382	0.13663	0.099546	-0.27437	-0.26941	-0.22679	-0.085937	0.041567	0.23541	0.018617	0.26793	0.17578	0.033615	-0.0065591	0.068692	0.080557	0.089303	0.10529	0.41125	0.44928	0.18575	0.094606	0.15507	0.21459	0.40131	0.44385	0.05492	0.1338	0.13736	0.19771	-0.16939	-0.15837	0.067511	0.1034	-0.096723	0.1266	-0.1032	-0.12705	-0.3083	-0.37223	
 MFG_L 	0.82122	0.49118	1.0463	0.86361	0.52002	0.67549	Inf	1.2354	1.1386	0.63683	0.35731	0.8058	-0.0057587	0.18576	0.14842	0.20617	-0.38061	-0.089046	-0.39627	-0.48632	-0.57852	-0.48295	-0.03141	0.0027349	0.31098	0.36958	0.17583	-0.02103	0.42301	0.067514	0.64096	0.34604	0.099622	0.085276	-0.36579	-0.085687	-0.21651	-0.15506	-0.10392	0.15209	0.041485	-0.16733	-0.32702	0.035842	-0.064131	-0.059254	0.15416	-0.081887	0.17713	0.14111	0.0019861	0.014359	-0.03445	-0.039162	-0.042957	-0.093503	0.34293	0.095618	-0.18208	0.051555	-0.34512	-0.33358	0.70109	0.51027	-0.021745	0.0592	-0.20443	-0.2261	-0.055949	-0.084228	-0.099026	-0.12311	-0.32148	-0.027327	-0.42702	-0.45107	-0.04418	-0.11835	
 MFG_R 	0.57061	0.51064	1.0184	1.0834	0.46293	0.80572	1.2354	Inf	0.88994	0.89493	0.51583	1.0674	-0.038704	0.31994	0.17256	0.43622	-0.26065	-0.144	-0.53964	-0.6281	-0.59819	-0.53673	-0.01741	0.14007	0.37284	0.68601	0.10278	0.075776	0.29104	0.19122	0.41005	0.54447	-0.033304	0.12839	-0.3217	-0.060281	-0.11674	-0.02388	0.021405	0.11234	0.02598	-0.20161	-0.25417	-0.098981	0.002012	-0.043592	0.14026	-0.15851	0.28798	0.21807	0.15345	0.06257	-0.065668	-0.087037	-0.016988	-0.1241	0.40728	0.15375	-0.11053	0.14398	-0.31715	-0.21063	0.64385	0.56119	-0.069158	0.029009	-0.10574	-0.053974	-0.18498	-0.11996	-0.20762	-0.12218	-0.40735	-0.016268	-0.45644	-0.44617	-0.12771	-0.17378	
 MFG_DPFC_L 	0.86972	0.71825	0.95478	0.69252	0.54405	0.59697	1.1386	0.88994	Inf	0.71673	0.25965	0.57853	0.0018979	0.20369	0.31903	0.1076	-0.064323	-0.0063514	-0.29604	-0.37227	-0.37572	-0.25459	0.007376	0.050534	0.4029	0.41206	0.31232	0.19249	0.4758	0.16004	0.47294	0.24803	0.17464	0.22996	-0.25953	-0.045538	-0.071724	-0.095267	-0.25006	-0.0096064	-0.022623	-0.27916	-0.3733	-0.027942	-0.12314	-0.078818	0.29504	0.10859	0.11134	0.17206	-0.040893	-0.04068	0.095016	0.088031	0.089526	-0.01927	0.41607	0.33184	-0.14379	-0.088565	-0.23078	-0.20958	0.77955	0.58782	-0.12247	-0.064543	-0.0045339	-0.12489	-0.023983	0.00031703	-0.090982	-0.090349	-0.15923	0.052918	-0.25601	-0.42801	0.01605	-0.078327	
 MFG_DPFC_R 	0.27313	0.36511	0.6123	0.76186	0.24749	0.64247	0.63683	0.89493	0.71673	Inf	0.4845	0.77552	0.20864	0.67104	0.23032	0.44395	-0.002737	0.018586	-0.30277	-0.14221	-0.17558	-0.14261	-0.18395	0.088562	0.20938	0.44151	-0.0061611	0.15319	0.33556	0.37292	0.23058	0.55188	-0.074046	0.16221	-0.27572	-0.068799	0.12438	0.19836	0.064712	-0.042402	0.046551	-0.17877	-0.094374	-0.27422	-0.015011	-0.22617	0.24754	-0.053711	0.21428	0.13426	0.1059	-0.030938	-0.12237	-0.12183	-0.10349	-0.14419	0.51652	0.35935	-0.14582	0.098511	-0.095619	0.049999	0.25219	0.37413	-0.15084	-0.073738	0.04171	0.33753	-0.3257	-0.20811	-0.17761	-0.013917	-0.36843	-0.056654	-0.16984	-0.34081	-0.17006	-0.2013	
 IFG_opercularis_L 	0.24193	0.38541	0.52844	0.73837	-0.02112	0.45817	0.35731	0.51583	0.25965	0.4845	Inf	0.73006	0.45923	0.4934	0.57126	0.63804	0.15846	0.047435	-0.12376	-0.31701	-0.11569	-0.13428	0.049253	0.26484	0.47941	0.70755	0.010608	0.1143	0.21203	0.24387	-0.058191	0.22874	-0.3285	-0.10752	0.17212	0.17348	0.21815	0.39849	0.47429	0.25147	0.010969	0.10534	0.11602	-0.14454	0.21049	0.10585	0.013851	-0.11893	0.38389	0.41119	0.32625	0.24031	-0.091465	-0.097738	-0.07372	-0.052726	0.25899	0.17018	0.2681	0.068266	-0.010895	-0.019123	0.23878	0.20272	-0.18205	-0.088053	0.37443	0.30454	-0.22526	-0.079649	-0.18444	0.09981	-0.088282	0.09669	0.0020204	-0.032783	-0.36993	-0.39608	
 IFG_opercularis_R 	0.41598	0.45756	1.0287	1.3112	0.2806	0.90474	0.8058	1.0674	0.57853	0.77552	0.73006	Inf	0.25552	0.52554	0.15443	0.50107	-0.1301	0.036313	-0.30018	-0.4015	-0.28914	-0.26751	0.06013	0.17282	0.39578	0.65688	-0.033524	-0.051721	0.23306	0.071242	0.0701	0.2218	-0.17131	-0.065448	-0.20033	0.03587	0.0957	0.18229	0.27998	0.37061	0.17323	-0.038188	-0.1994	-0.04777	0.025037	-0.0028082	0.11314	-0.093053	0.30656	0.21415	0.31766	0.28772	-0.066696	-0.062265	-0.059998	-0.043625	0.417	0.13299	-0.0064566	0.14814	-0.056999	0.019527	0.46404	0.36825	-0.03418	0.098767	-0.017624	0.12669	-0.31458	-0.24379	0.013079	-0.020128	-0.33998	0.017331	-0.28866	-0.18354	-0.27781	-0.25854	
 IFG_orbitalis_L 	0.0014508	0.070841	0.12681	0.23696	0.0046797	0.34471	-0.0057587	-0.038704	0.0018979	0.20864	0.45923	0.25552	Inf	0.61924	0.61777	0.48557	0.47054	0.57752	0.43791	0.37465	0.50338	0.51725	0.0067441	0.090998	0.097474	0.065775	0.007825	-0.041161	-0.14784	-0.082159	-0.13067	-0.12175	-0.082752	-0.096219	0.31148	0.24395	0.58944	0.42852	0.39998	0.3047	0.17215	0.065772	0.21264	-0.0064658	0.074298	0.14017	0.078349	0.018716	0.20019	0.13552	0.11936	0.12683	0.015094	-0.014094	-0.061147	0.087076	0.022933	0.1631	0.3055	0.074706	0.48671	0.35435	-0.16139	-0.16889	0.055961	0.15983	0.48136	0.40252	-0.18223	-0.13985	0.18862	0.16756	0.20857	0.11622	0.41665	0.3562	-0.37108	-0.33226	
 IFG_orbitalis_R 	0.0099439	0.10669	0.28876	0.51858	-0.037625	0.44356	0.18576	0.31994	0.20369	0.67104	0.4934	0.52554	0.61924	Inf	0.31949	0.68641	0.35903	0.35593	0.14108	0.063421	0.23808	0.23136	-0.080679	0.077887	0.22411	0.33301	0.040181	-0.0036901	0.052003	0.10226	-0.0066146	0.10622	-0.15026	-0.12827	0.027111	0.0067905	0.4663	0.52459	0.33768	0.16381	0.14902	0.018619	0.13665	-0.060213	0.05392	0.094987	0.28034	0.058907	0.28864	0.13124	0.23573	0.11573	0.039517	-0.0066915	-0.035889	0.010259	0.2431	0.17036	0.10683	0.21429	0.40164	0.45732	-0.034336	-0.014205	-0.20404	-0.099569	0.25432	0.48235	-0.25095	-0.26322	-0.011395	-0.17014	-0.13799	0.14624	0.010664	-0.031583	-0.49395	-0.41179	
 IFG_triangularis_L 	0.27148	0.42161	0.203	0.16677	0.33651	0.32354	0.14842	0.17256	0.31903	0.23032	0.57126	0.15443	0.61777	0.31949	Inf	0.54197	0.46457	0.32192	-0.033715	-0.15045	0.023111	0.0047084	0.058078	0.20253	0.31132	0.34472	0.19886	0.19814	0.036827	0.20714	0.1214	0.1493	-0.082911	0.061963	0.24044	0.17224	0.2074	0.15587	0.065082	-0.031309	0.0034624	-0.23255	-0.06561	-0.14915	-0.05783	0.025667	0.041966	0.088226	0.099228	0.11885	-0.037394	-0.073477	0.081904	0.012933	0.054537	0.017987	0.11451	0.29124	0.30592	-0.038841	-0.0023479	-0.0055446	0.19314	0.15585	0.034871	0.023469	0.41696	0.24599	-0.053556	0.057335	-0.033859	0.1262	0.2543	0.20563	0.23983	0.051606	-0.031995	-0.20449	
